reviewer_name,rating,date,visit_time,review_text
Muhammad Kholil Amin,5,2 tahun lalu,Hari biasa,"Akses mudah mobil motor, medan tidak terlalu curam, air terjun tidak terlalu tinggi dan besar, namun sangat nyaman untuk camping, karena campground yang luas dan beberapa titik ada akses untuk toilet, dan tersedia warung di sebelah air terjun, tersedia juga wahana flying fox. Air terjun yang ""lumayan"" kalau sekedear jalan2 BUKAN UNTUK MANDI. Hrga tiket tertera di gambar"
Seno Setiadjie,4,2 tahun lalu,,"HTM 10.000 + Parkir motor 5.000 View bagus, lebih banyak pohon sebelum cobannya Cobannya 👍🏻 ✓ Camp Area ada ✓ Offroad sedia ✓ Toilet ada, free kalau gk salah ✓ Kebersihan terjaga Wahana gak banyak, cocok untuk nature healing"
Jane Michaela,5,setahun lalu,Akhir pekan,"Htm per orang sebesar 10rb, dan biaya parkir motor 5rb. Air terjun tidak terlalu tinggi dan besar. Anda juga dapat berkemah di Coban Putri, karena tersedia area berkemah. Menurut pendapatku pribadi, Coban Putri worth it untuk org org yg gamau tracking jauh✨"
ARIF RAHMAN HAKIM,4,3 minggu lalu,Akhir pekan,"Tempat lumayan bagus, penerangan kurang kalau malam hari. Toilet kurang"
Tanti Rihi,5,setahun lalu,Akhir pekan,"Tiket masuk per orang Rp 10.000,, tiket mobil @Rp 10.000. Tempat luas dan nyaman, disarankan para pengunjung untuk tidak meninggalkan sampahnya yah. Cintai alam kita 🫶🏻"
Fajar,5,2 tahun lalu,Hari biasa,"bagi yang pingin lihat ijo-ijo tapi tidak ingin bokong berubah jadi kotak maka tempat ini sangat direkomendasikan lokasinya gak begitu jauh dan bisa ditempuh kurang dari 30 menit dari kota malang, kondisi jalan dari loket sampai air terjun pun masih sangat nyaman buat dilalui kendaraan meskipun kepala motor bisa geter2 dikit tapi masih terbilang bagus untuk ukuran jalan menuju coban tiketnya sendiri hanya 10k, tapi ada biaya parkir juga. sudah tersedia fasilitas toilet dan warung tapi masih belum ada mushalla di lokasinya kita bisa bermain air dan keceh2, bisa juga beber karpet dan masak2an semoga kedepannya lebih banyak atraksi wisatanya agar meningkatkan jumlah wisatawan"
isma nurfa,2,setahun lalu,Hari biasa,"Untuk biaya sangat tidak worth it. parkir motor 5k (tp tidak d jagain, ada barang hilang/helm hilang maybe jg bodoamat), tiket masuk 10k/org dg fasilitas yg terbatas, Banyak sampah d pinggiran sungai. mungkin utk tiket bisa d murahin lagi. atau paling gk, parkir motor jangan mahal"" cz sudah ada biaya masuknya."
Nur Hidayat,5,2 tahun lalu,Hari libur nasional,"Tempatnya masih perawan, Ada beberapa air terjun meskipun tidak besar, bisa sebagai bahan perenungan nikmatnya bumi Allah SWT yang diberikan bagi Indonesia...... Suasananya Indah Alami"
Uwik juristy,5,setahun lalu,Hari biasa,Cocok buat healing dan piknik tipis2. Jaraknya gak jauh dari kota Malang. Pulang pergi naik grab pun masih bisa. Udaranya sejuk. Tapi di sana susah sinyal lhooo.
Farid Muhammad Iqbal,4,11 bulan lalu,,Air terjun yg berada di daerah Batu dengan suasana udara yg sejuk dan ada tempat untuk makan/minum sembari menikmati air terjun.
Rinno Wardana,5,setahun lalu,Akhir pekan,"Nice place, great view! Harga tiket per orang 10k dan harga parkir untuk mobil 10k. Jadi ada 2 retribusi dan semuanya ada karcisnya, pengelolaannya cukup rapih 👍🏽"
wawing sasongko,4,5 bulan lalu,Akhir pekan,"setelah sekian tahun, weekend kemarin mampir ke Coban Talun.. paving arah masuk mulai berlumut, mungkin butuh perawatan rutin.. bawa motor masuk bayar 10ribu + parkir 5ribu (sekitar 50 meter ke warung sebelah coban / air terjun) 1. area bagian hutan sebelah kiri kalo kita arah mo ke coban bisa di bersihkan untuk jadi lahan camping, terlebih yang dekat dengan aliran sungai-nya (jadi kaya bedengan kurang lebih) 2. kamar mandi di parkiran di benahi kembali karena sudah miring dan kurang bersih 3. penambahan kamar mandi di dekat kemping sinyal telkomsel di area warung dan coban hilang, di area parkir mobil dan motor ada tadi sulit"
Aziza Zee,5,2 tahun lalu,,"Coban putri 😇 Air terjun kembar yang terletak di Desa Tlekung, Kecamatan Junrejo. Selain pemandangan yg indah, di sini juga bisa digunakan untuk kemah. 📍 Coban Talun"
Adhi Mega,5,sebulan lalu,,"Tempat Parkir ke air terjun 50 mèter, udara segar, kantin harga perjangkau cocok untuk keluarga"
Rani Novita,5,2 tahun lalu,Akhir pekan,"Ada tempat wisata manjat batu""an keren dan terjangkau harganya. Masih asri sekali dilihat dari jalannya menuju kesana masih makadam tapi disuguhi pemandangan yg luar biasa. Toiletnya masih belum layak. Untuk biaya masuk relatif masih murah."
DNA,4,setahun lalu,,"Kesini cuma iseng lewat sebenernya. Keren tempatnya, kalo mau camping juga lgs view air terjun plus suara air. Ada beberapa toilet tp utk kebersihan ya cukuplah ya. Meski area camping nya gak terlalu luas, tp cukuplah. Jgn gagal fokus tulisan di toilet yg harusnya ""toilet"" jadi ""telolet"" wkwkwkw kocak."
Yusuf Rizal,3,setahun lalu,Akhir pekan,"Tiket masuk 10.000/orang Parkir mobil 10.000 Coban tidak terlalu tinggi dan besar. Akses mudah, dekat, ramah untuk bawa orangtua. Cocok buat santai"""
Zarkoni Roni,5,2 bulan lalu,,1.Sangat dekat dengan pemukiman warga 2.bisa buat offroad 3.bisa buat kemping ank pramuka sekolah maupun tidak sekolah 4.pemandanganya bagus asli alami
Nazla Rahmanitya,4,setahun lalu,Akhir pekan,medan untuk kesana ngga begitu sulit. air terjunnya cantik meskipun ngga begitu deras disana. sayangnya hari minggu flying foxnya tutup jadi ngga bisa akses huhu
Husnawati Zahrah,5,setahun lalu,Hari libur nasional,Ke sini pas cuti bersama nasional. Tempatnya ramai meskipun begitu kondusif dan bersih. Asik banget buat camp atau outbound
Nasywa Kamila Fabialine,5,2 tahun lalu,,
Wildan Ghiffari,4,2 minggu lalu,Hari biasa,Fasilitas ada yg rusak beberapa
Mayaria Desi,5,2 tahun lalu,Hari biasa,"Bagus banget, sejuk, cocok buat ngopi sama keluarga,sahabat, teman, siswa, & sejenak menjauh dari kebisingan & mencari ketenangan, htm ramah dikantong"
Wiwit Yuvita,5,5 bulan lalu,Akhir pekan,"Buat kamu yang mau outbound,camping Mau pun menikmati suasana air yang sejuk. Tempat ini recommend deh buat kamu-kamu yang bosan dengan suara bising kendaraan,polusi udara. Coban putri solusinya pemandangan ciamik"
fitria fitria,5,2 tahun lalu,,Coban Putri cocok utk destinasi wisata bagi yg mencari suasana alam yg segar2. Tiket masuk hanya 10k per orang dan parkir motor 5k. Pemandangan menuju kesananya indah banget. Tenang aja gae kendaraan bisa dinaiki sampe deket air terjun kok parkirannya. Cuman jalan masih banyak yg berbatu jadi agak waspada kalau habis hujan karena licin. Overall air terjunnya bagus dan derass. Syahdu suasananya. Ada penjual mi dan minuman juga dindalam. Toilet dan mushola pun juga ada
Arrizal Alvin27,5,11 bulan lalu,Hari biasa,"Tempatnya nyaman, dengan harga terjangkau. Pelayanan yang ramah. Terasa sangat memuaskan."
JK SLN,5,setahun lalu,,"Baru pertama kesini udah jatuh cinta sama view nya, lokasi dekat dari kota malang cuma 30 menit, next mau coba ngecamp disini.."
Bagus Agung,5,setahun lalu,Akhir pekan,"Tempat nya keren, akses juga mudah, lokasi tidak terlalu jauh dari kota batu. Fasilitas mck juga sudah memadai, hanya sinyal internet no service"
Titin Mardjuki 78,5,5 bulan lalu,Akhir pekan,Tempatnya bagus..sepi..adem..air terjun kecil tapi air melimpah..gak membahayakan buat anak kecil..bersih..ketemu yg jual buah pakai truk masuk area wisata ..buahnya fresh baru metik..harga murah..kwalitas buah ok..yg jual ramah.
Habibi Coach,5,sebulan lalu,,Cocok buat ngajak keluarga.. jalan kaki dr parkiran ke coban ga jauh❤️
RENZA AGASTHA MERDEKA,5,2 tahun lalu,Akhir pekan,"akses menuju coban dapat ditempuh menggunakan kendaraan, kawasan coban yang sejuk dan asri, tersedia toilet dan juga terdapat kantin. ada flying fox, panjat tebing dan area outbound. jagalah kebersihan, buang sampah pada tempat yang disediakan 🙏"
Inasnzlr,5,2 tahun lalu,Hari biasa,"enak bgt disini bisa buat piknik jugaa, pas itu habis grimis jadi sepi juga. tempatnya adem bagus"
Armand La Abu,5,2 tahun lalu,Akhir pekan,"Tempat yang asri dan nyaman banget. Masih ori banget dan tidak terlalu rame, sehingga OK buat liburan bersama keluarga. Akses jalannya udah lumayan bagus."
Bayu Christina,5,2 tahun lalu,Hari biasa,"Masuk 10k, parkir 5k Ini bersih banget tempatnya dan air terjunnya juga menarik"
Gunadi Wijaya,5,2 tahun lalu,Akhir pekan,"Cukup nyaman disini karena meskipun weekend tidak terlalu ramai, selain itu tempatnya masih alami tetapi akses mudah dijangkau tidak jauh dari jalur lingkar barat. Kebersihan mungkin bisa lebih ditertibkan lagi dengan pemasangan rambu-rambu dan penempatan tempat sampah di beberapa titik."
Lindung DwiKarunia,5,10 bulan lalu,Akhir pekan,"Ahad tgl 1 september 2024 mjd momen perdana berlibur ke coban putri, akses kesana yg mudah dan lancar menjadi memudahkan kami berangkat sampe tujuan, kami berangkat dari rumah tanpa membawa bekal makan dan minum dengan harapan setibanya disana kami bisa makan di warung yg tersedia tp qadarullaah ternyata warungnya tutup semua dari kami tiba jm 10 s/d dhuhur tdk ada yg buka tapi kami meskipun perut kami lapar akan tetapi mata kami kenyang akan keindahan dari coban putrinya"
Fitria Anastasya,5,3 minggu lalu,Akhir pekan,"Bagus poll, sangat merekomendasikan teman-teman untuk main Canyoning di Conan putri bersama ciliwungcamp"
Mila Halimiyah,5,4 minggu lalu,Akhir pekan,"Cocok banget buat piknik, outbond organisasi, atau sekedar healing"
Hasan Fitrahman,5,setahun lalu,Hari biasa,Bisa dijangkau pake mobil..curug nya tapi debit airnya tadi kecil..mungkin kalau musim hujan lebih banyak debit airnya..
Andromeda BS,5,10 bulan lalu,Akhir pekan,Cocok buat healing atau piknik. Bisa untuk camp ground juga. Ada warung juga didalamnya.
Umniati Huwaida,5,2 tahun lalu,,"Air terjun kecil, dan tidak menanjak, akses mudah digapai, bersih dan rapi."
Al Fiyah,5,10 bulan lalu,Hari biasa,Tempat yg bagus untuk melakukan aktivitas refresing setelah bekerja
Dinora Andrian,5,3 minggu lalu,Akhir pekan,Suasana yang asri dan tenang
Andrea Sherena,4,7 bulan lalu,Akhir pekan,"Sebetulnya tempatnya sangat bagus dan nyaman sekali untuk berlibur. Apalagi yang ada anak kecil juga cocok dan aman. Hanya sayang sekali ada oknum yang setelah sound kenceng banget. Niatnya cari tenang dengan suasana alam malah spaneng denger suara berisik. Semoga ke depan ada peraturan soal ini karena tempatnya juga nggak terlalu luas, jadi harapannya bisa membuat nyaman siapa saja yang datang."
Dian Krisnasari,4,setahun lalu,Hari biasa,"Tiket masuk 10k, makanan dan minuman cukup murah, tempat masih sederhana, tp gapapa yg penting bersih, asyik juga buat camping"
Senja Dunia,5,setahun lalu,,"Lokasi sejuk dan asri, cocok untuk camping dan bersantai dengan keluarga, 😃👍 …"
retha kristi,5,setahun lalu,Akhir pekan,"Harga tiket masuk 10rb per orang. Untuk parkir mobil sekitar 1 km dari gerbang masuk. Bisa lewat mobil tapi hanya untuk 1 mobil saja, jalan untuk mobil sudah paving/semen sedikit naik turun, jalan agak ada yg berbatu tp sedikit. Kalau penumpangnya gampang jantungan, mungkin perlu tutup mata, krn kadang sebelahnya kliatan jurang. Dari parkir mobil ke coban perlu jalan 200 m. Coban ny tidak terlalu besar, tapi bagus. Hawanya enak banget untuk nongki. Sudah ada cafe kearifan lokal sedia minuman hangat, gorengan, indomie, makanan. Toilet ada banyak. Ada camping ground kecil, ada flying fox tp harus bayar."
Munanti mun,4,2 tahun lalu,,"Bagus banget, sejuk, cocok buat ngopi sama keluarga, rehat dari kebisingan🤭🤭 …"
Yahya Sultoni,4,2 tahun lalu,,"Cuaca sejuk, ada tempat parkir mobil ada game paintball, offroad ada warung kopi tapi jarang buka"
re plate,5,3 bulan lalu,Hari libur nasional,Mobil bisa masuk. H lebaran dan dateng pagi sepi.
HTpro,5,2 tahun lalu,,"Indah banget, sayangnya waktu kita disono bulan April 2023 sepi sekali"
Riska Ncis,4,setahun lalu,Akhir pekan,"Jarak dari tempat parkir dekat, tidak perlu jalan terlalu jauh. Ada tempat untuk camp juga. Ada 2 air terjun, saat saya kesana debit airnya kecil jadi agak kurang bagus. Airnya menggenang juga jadi agak berlumut dan keruh. Tapi it's ok masih bisa nyemplung basah2an/kecek-kecek. Udaranya dingin bangett. Ada penjual makanan dan toilet yg memadai. Bapak parkirnya juga ramah"
Silvia,5,2 tahun lalu,,"Bagus si, HTM nya 10k dan parkir motor 5k, agak pricey si , kukira 10k udah include parkir"
Mei Yuliasari,4,setahun lalu,Hari biasa,Sangat sejuk... Sudah mulai terawat... Semoga lebih terawat lagi...
Danang Pramono,5,setahun lalu,,"Tempat wisata ini dikelola bersama antara pihak Perhutani Malang dengan Karang Taruna Desa Tlekung. Jalan menuju Coban Putri dapat dilalui oleh motor maupun mobil. Untuk kamu yang berangkat dari Alun-alun Batu, akan menempuh jarak sekitar 5 kilometer saja. Lokasi Coban Putri tidak jauh dari Coban Rais yakni hanya berjarak 1,5 kilometer saja. Untuk menikmati keindahan Coban Putri kamu hanya akan menempuh jarak sejauh 1 kilometer dari loket pembelian tiket diawal pintu masuk. Dan hanya berjarak sekitar 200 meter dari tempat parkir motor atau memakan waktu sekitar 5 menit saja. Fasilitas yang tersedia di Coban Putri sudah dibilang lengkap, yakni: Area parkir, Warung-warung makanan dan minuman,"
"Saiful Aripin, SSi",5,sebulan lalu,Akhir pekan,
Nevaa,5,setahun lalu,,
Devana R.A,4,setahun lalu,,baguss siii tapi agak jauh aja masuknya. bonus dapet pelangi wkwkw
Ainur Rofiq,5,setahun lalu,Akhir pekan,"Tempatnya nyaman, sejuk, cocok untuk camp,."
Susanti Dewi,5,setahun lalu,Hari libur nasional,"Harga tiket terjangkau, akses jalan bisa untuk semua jenis kendaraan, camp ground ada berbagai spot, air terjun tidak begitu deras, suasana nyaman dan bersih"
Komang Ryandhi,5,2 tahun lalu,,"dateng kesini pas weekday sepi banget cuma saya dan teman saya sendiri, viewnya bagus, track aga menantang dikit karena habis ujan"
Sir Munzilano,3,11 bulan lalu,Hari biasa,Lumayanlah tempat buat healing sejenak...
rusdi zulkarnain,4,setahun lalu,Akhir pekan,COBAN PUTRI yang lokasinya ga jauh² amat dari Kota Malang selalu ramai dikunjungi kaum tua muda. Apalagi pas waktu weekend tambah lebih ramai. Akses jalan menuju lokasi normal tidak begitu ekstrim namun tetap harus berhati². Tiket masuknya 10 rb. Terdapat dua pancuran air terjun yang satu lebih besar aliran airnya dibandingkan dengan aliran air di sebelahnya.
M. Junianto Tri Gunawan,5,3 bulan lalu,Hari biasa,"Private, asri, nyaman. Cocok buat healing dalam arti sebenarnya."
Fitri Rayani,3,setahun lalu,Hari biasa,"Cocoknya sbg tpt camping dan sejenisnya, bagi aku yg hobi wisata adventure kurang masuk nggak greget…jd begitu sampe duduk bentar langsung cabut"
Ade Syarifudin,5,3 minggu lalu,,sangat menakjubkan...air terjunnya
Daffa Khairan,5,setahun lalu,Akhir pekan,
Rina Maylanie,5,setahun lalu,Hari libur nasional,"Beautifull, air terjun kecil, ada 2 air terjun, air bersih, lingkungan bersih, jalan jg dekat, bisa main dibawah air terjunnya, ada warung dan kamar mandi, ada area camping dan diklat cuma tidak besar, jalan kebanyakan makadam, betah berlama-lama menikmati pemandangan dan berendam di area air terjun nya"
Altheus Family,4,setahun lalu,Hari biasa,"Air terjunnya ada 2. Tempatnya terkesan alami, namun fasilitas pendukung masih sederhana. Cocok untuk yang ingin menikmati pemandangan alam da aktibitas outdoor seperti paint ball, berkemah, dan fun off road."
santoso santoso,5,setahun lalu,Akhir pekan,Karcis 10k/orang Parkir berbayar Ada tempat sholat Ada kamar mandi=gratis Ada toilet = gratis Selalu ramai Saya sudah 2 kali ke sini
Alyssa Prameswari,5,7 bulan lalu,,"kesini pas lagi mendung dan ga terlalu ramai, tempatnya asri minusnya ga ada penyedia makan"
Nabillah Auliya,5,2 tahun lalu,,bagus jalan kakinya tidak terlalu jauh
Evania Cahya Patricia,4,2 tahun lalu,,"Perjalanan menuju Coban Putri tergolong mudah di akses. Untuk masuk ke wisata ini dikenakan tarif 10k/orang dan 5k untuk parkir motor. Pembayaran dilakukan terpisah, awal masuk akan menemui loket. Kemudian kendaraan dibawa masuk untuk menuju tempat parkir. Area ini cocok untuk liburan keluarga. Terdapat beberapa fasilitas, diantaranya area camping ground yang terletak di pinggir sungai, toilet, mushola, penjual makanan. Tergolong tempat yang bersih. Untuk fasilitas ibadah seperti mushola perlu dilakukan perbaikan."
Nanda H.P,5,setahun lalu,Hari biasa,Pengunjung sangat sepi saat weekdays jadi sangat terasa keasriannya
Ilham Dias,5,sebulan lalu,Hari biasa,hidden gem GACOR!!
Yusrowin bmtasa,3,setahun lalu,,"Sebenarnya masih penasaran sama tempat wisata ini. Berhubung jalannya kurang bagus dan kurangnya petunjuk jalan, jadi rombongan kami beberapa bulan lalu putar balik lagi karena takut nyasar. Sebaiknya buat reservasi"
Zainuri Hanif,5,2 tahun lalu,Hari biasa,
Sofie nafisa,5,setahun lalu,,Tempat wisata yang sangat indah bisa juga untuk camping😍 …
Rizqy Zahrotunnisak,5,setahun lalu,Akhir pekan,"pemandangan di coban putri bagus bangett, tiketnya murah, bisa untuk tempat kemah jugaa, wahh bagus banget aslii, gaakann pernah nyesel jauh jauh kesana"
Chen Aifei,2,setahun lalu,,"Untuk akses ke lokasi jalan tidak nyaman utk bawa mobil, jalannya sempit mungkin khusus utk yg bawa motor, tidak ada plang tandanya juga"
Latifatuz Zahro,5,2 tahun lalu,,
GVN Family,4,setahun lalu,Hari libur nasional,
In Cr,4,2 tahun lalu,Akhir pekan,Jalan menuju air terjunnya sekitar 1 km an Jadi tidak direkomendasikan yg bawa bus karena jalannya cukup jauh
Nabilah Al,4,2 tahun lalu,,Lumayan dekat dengan kota dan aksesnya termasuk mudah Dekat dengan pervillaan dan pemukiman warga Mushola dan toilet ada tapi jarak keduanya jauh Sebaiknya buat reservasi
icht agdinan,5,2 tahun lalu,Akhir pekan,"Enak untuk camping weekend tiket masuk 12000, parkir gratis, ada musolah, mck, warung, cafetaria ada fayingfox"
Onie Briqvan,5,setahun lalu,Akhir pekan,Lokasi air terjun dan camping ground keluarga yang seru Ada beberapa stand makanan yang cocok untuk keluarga
Selly Irmawati,4,9 bulan lalu,Akhir pekan,Suasananya enak bangett
Muhamad Deryl Darmawan,5,2 tahun lalu,Akhir pekan,Cocok untuk tempat outbond dan fun camp
Mia Nah,5,setahun lalu,Akhir pekan,Tempat yg recomded untuk di buat camp dan di buat acara secret jauh dari kebisingan kota dan air terjun yg bagus
Yudi Blur,1,2 tahun lalu,,"Hbs ngecamp disana,,Pelayananya buruk,ditanya selalu lempar jawaban ( pdhal jg bayar ),Mushola juga kotor sekali"
Muhammad Fariz Arizali Effendi,4,setahun lalu,Akhir pekan,"Agak jauh menvapai cobannya, berpikir dua kali untuk takut menyentuh air karena udara sejuknya"
Robby Firmansyah,1,setahun lalu,,Kalau untuk camping bayar tempat mahal sekali 500 RB sehari
