reviewer_name,rating,date,visit_time,review_text
Oviva Lian,5,3 tahun lalu,,"Kebunnya luas, Stafnya ramah dan helpfull, ngasih tau gimana caranya petik strawberry yang benar sehingga edukatif sekali untuk anak anak. Disediakan keranjang, gunting dan caping untuk pengunjung yang ingin memetik strawberry. Dapat welcome drink berupa jus strawberry segar juga setelah melakukan aktivitas petik strawberry. Rasa strawberrynya lumayan manis. Parkir kendaraan luas, Pemandangan disekitar lokasi juga sangat bagus, asri dan bersih. Akses jalan menuju lokasi bagus, agak sempit tapi masih aman untuk kendaraan roda empat. Bisa juga beli strawberry disini tanpa petik dulu ke kebunnya. Kalau ingin petik strawberry sebaiknya reservasi dulu beberapa hari sebelumnya."
Dea Ayu,5,setahun lalu,Hari libur nasional,"Pelayanannya top markotop. Adminnya fast respon. Harganya murah, tiket buat petik strawberrynya 25k udah dapat free jus strawberry+buah nya 3 biji. Hasil petik boleh dibawa pulang, harganya 6k per ons.. Harus reserve dulu H-1 Udah ke 2 kalinya, gapernah zonk.."
NA BC,4,setahun lalu,Akhir pekan,"Tiketnya 25000 strawberry 1kg 60000. Service nya oke sih. Ladang stroberinya banyak dan luas, strobery lumayan banyak yang besar. Tapi juga banyak yang busuk. Bisa di ladang sepuasnya yamg penting betah panas, haha Ada fasilitas caping juga. Jusnya paling enak walaupun kecil hanya 1 cangkir. Pesan penting : Tolong pegangan cangkir disikat deh, udah menjamur mana hitam kaliiii. Saya kira itu memang wananya hitam ,untung jusnya enak, baru sadar pas jusnya dah habis. Jiji sih kalo tau."
Dzaky Badawi,5,3 tahun lalu,,"Pemandangan sekitar sangat bagus, tempatnya nyaman, bersih dan pelayanannya juga baik, diajari cara memetik stroberi dengan benar, sebelum bisa masuk harus reservasi terlebih dahulu... meski bukan musim berbuah (bulan Agustus) ada beberapa strawberry yg bisa dipetik, kalau kurang dari 1 ons hasil petiknya gratis. Selain itu juga mereka menjual stroberi segar dengan harga 30rb/pack, rasanya manis dan merah², tiket masuk sudah termasuk jus stroberi gratis hehe.."
Luluk Masrifah,5,2 tahun lalu,,"Tempatnya okee, tapi kebunnya gak ada kayak kanopinya gituu(?). Tapi disediain topi caping gratis kalo panas kokk. Tiketnya 25k boleh makan strawberrynya 3bijian ditempat, nanti sisa strawberry yang dipetik ditimbang lagi 6k/ons. Terus dapet jus stawberry gratiss enakk👍👍👍👍👍ada es krim strawberry juga tapi lupa berapa …"
Elia Yohan Yosefa,5,10 bulan lalu,Hari libur nasional,biaya per orang 25rb ( tiket bisa ditukarkan utk jus ) bisa memetik strawberry sendiri di kebun yang luas dan asri free 3 stroberi yang bisa dimakan langsung di kebun staf ramah ramah lokasi nya bisa diakses dengan parkir kendaraan yang cukup luas
Tutut Murniati,4,setahun lalu,,"Kesana pas weekday jadi sepi. Tiket masuk 25rb per orang FREE 3 buah stoberi hasil petik + jus stoberi gelas plastik kecil. hasil petik stoberi 6rb per ons. lahan tidak begitu luas, kesana sore hari pas musim panas jadi stroberinya kurang lebat. buahnya jg banyak yg busuk. harus teliti pas metik biar gak zonk. Menurut saya sedikit agak pricey untuk harga segitu, stoberinya juga gak terlalu gede. Intinya kayak beli stoberi tapi metik sendiri. udah capek tp bayar pula. tp not bad lah buat sekedar cari experience Waktu antrean Tanpa mengantre Sebaiknya buat reservasi"
Irma Ridha,5,10 bulan lalu,,"Stroberinya manis, tempatnya oke banget ada kaya gazebonya jadi bisa duduk santai sambil makan bakso dan minum jus stroberi"
Shella Carrati,5,4 tahun lalu,,"Ga kesampaian mau metik strawberry di sini karena datengnya kesorean, jadi buahnya di kebun udah abis dipetikkin. Katanya sih seminggu cuma bisa 2x dipanen. Hari selasa-rabu an gitu. Sama sabtu-minggu. Dan lebih baik reservasi dulu ya biar ga keabisan kayak saya. Oia, itu pendopo2nya yg di samping kafe itu ga terawat banget. Sampah ga pada dibersihin. Orang mau duduk2 di situ kan jadi ga bisa."
fitria fitria,5,5 tahun lalu,,"Wisata petik strawberry nya menyenangkan bangettt. Mulai dari masa pandemi ini, tiap mau kesana harus reservasi dulu. Sampai disana kita akan diantar oleh petugas ke lahan strawberrynya dan dijelaskan bagaimana cara memotongnya serta pembayarannya. Kita nanti digratisi 5 stroberi. Jika hasil petikan lebih dari itu maka dihitung beratnya. Setelah petik, kita disuguhkan dengan jus strawberry yang sangat segar. Dan tentunya pemandangannya bwaguss bangettt.. di sebelah utara kelihatan jelas gunung arjuno, sebelah barat kelihatan gunung panderman, butak. MasyaAllah banget. HTM 25k"
Zuhria Ria,5,setahun lalu,Akhir pekan,"Pertama kali kesini bersama teman"" sekantor. Tempat n view bagus. Buahnya juga manis"", dan dpt free jys buah strawberry. Recomended 👍 NB: untuk buahnya tadi banyak yg busuk ya, mohon dijadikan koreksi"
Devrans Riyan Maulana,5,3 minggu lalu,Akhir pekan,Rekomen banget bagi yg ingin berwisata dan sekalian berpetualang sekaligus mengincipi rasa stroberi lokal dari kota batu🤗👍
yenyen kurniawati,5,setahun lalu,,
spc wiwik,5,2 bulan lalu,Hari libur nasional,Tempatnya menyenangkan. Cocok buat liburan keluarga. Tapi jangan lupa booking dulu biar dapat ladang yg pas panen.. Menu di cafenya juga murah2.
Wayan Meila,5,6 tahun lalu,Wayan Meila,Lumbung stroberi adalah wisata desa dimana wisatawan bisa memetik strawberry sendiri. Lebih baik booking sebelumnya karena musim petik strawberry bisa 2 hari sekali dan sering kehabisan strawberry karena ramainya kunjungan. HTM Rp 16.000 per orang dan Rp 6.000 per ons strawberry.
Puteri S P,5,3 tahun lalu,Akhir pekan,"Harus reservasi min h-3, biar bisa dapat strawberry yg gede-gede. Pelayanan cepat, dijelaskan cara metiknya. Setelah petik, ditimbang 6000/ons dan tiket masuk 25000/org."
Putri F Windiningtyas,5,5 tahun lalu,,"Lumbung Stroberi merupakan wisata desa yang menyajikan petik stoberi sendiri oleh pengunjung. Dengan tiket masuk 25k, kita dapat memetik buah stroberi langsung di kebunnya. Kita juga dapat free jus+makan 2 buah stroberi. Untuk hasil petik stroberi yang kita bawa pulang, kita harus bayar 60k per kilogram. Disarankan untuk petik setroberi lebih baik pada pagi hari. Tidak hanya petik stroberi, di tempat ini juga ada cafe dengan berbagai macam menu. Fasilitasnya juga oke, seperti kamar mandi dan musholla. Recomended untuk segala kalangan, mulai dari anak sekolah sampai kalangan lanjut."
Raficha Fachryna Illyyn,5,2 bulan lalu,,"Tempatnya asri, ada taman, resto, dan kebun. Di restonya ga ada menu nasi tapi. Waktu kesana blm musim berbuah, dikasih tau liat kebun aja dulu baru bayar daripada kecewa"
Febri Ariska,5,2 tahun lalu,,"Akses ke lokasi naik ke bukit, tapi semua terbayar ketika sampe ke lokasi. Stroberi jadi ikon desa wisata ini. Banyak kebun stroberi di sini. Kalo mau ke sini, lebih baik reservasi dulu. Karena akan disiapkan kebun yg siap petik. Jadi bisa metik stroberi yg segar. Setelah metik stroberi, hasil petikan bisa diserahkan ke kasir untuk ditimbang. Per kilo 60rb. Dapat jus stroberi juga. Enak banget jusnya."
Aldi Wahyu,5,3 tahun lalu,,"Pernah penelitian disini, tempatnya sangat sejuk, segar dan asri. Pegawainya juga ramah ramah, menu yang dijual murah, dan rasanya enak banget, stroberinya asam segar manis, wajib coba jus stroberi dan es krim stroberi! Enak banget! Recomended buat berkunjung bersama teman atau keluarga! Packaging stroberi freshnya sangat bagus, unik dan iconic"
Deddy Zippo,5,2 bulan lalu,,Susana arsi alami sejek banget
Anita Rahmawati,4,5 tahun lalu,,
wied widiasih,5,5 tahun lalu,,"Pendopo di lumbung strawberry adalah tempatyg nyaman saat ada pelatihan batik .. dikelilingi tanaman strawberry, yg menyediakan tempat untuk nongkrong sambil menikmati jus strawberry dan olahan dari strawberry dengan diiringi musik"
Ririen Wisma,4,5 tahun lalu,,Badan Usaha Milik Desa Pandanrejo. Wisata edukasi tentang bagaimana cara menanam strawberry sampai dengan petik Strawberi. Ada juga outboundnya.. #Batulocalguides
Jihan Damayanti,4,5 tahun lalu,,"Tempat yang sangat bagus menurut saya, cocok untuk spend time saat liburan, saya kesini waktu siang, jadi kayanya katenya belum buka atau emang tutup karena hujan. Di belakng lokasi ada kebun stroberi yang pengelolaannya cukup baik, ada petani yang mengelola dan kondisi tanaman juga bagus bagus"
Okto Ricky,5,6 tahun lalu,,"Tempatnya enak,byk strawberry nya... Ada pemandunya jg..pelayanannya jg baik semua.. Recommended bgt yg pgn petik2 Biaya masuk cmn 12.500 1ons petik 6000(tng aja petik jg tdk sampai sekilo) jln nya Agak Masuk kedalem bebatuan jg tp terbayar kl sdh sampai"
Yanuar P,4,3 tahun lalu,,"Tempatnya nyaman terutama area outdoor-nya, hanya saja sempat hujan sesaat. Wisata petik stroberinya menyenangkan, hanya saja di area terbuka yang sangat panas. Sayangnya buahnya rata-rata kecil. Area petik juga kecil. Sedangkan kalau anda beli langsung, dapat ukuran sedang hingga besar, tapi tak bisa memilih. Untuk jus stroberinya enak dan segar banget. Bila porsi yang didapat gratis kurang, maka dapat beli langsung. Tapi pembuatannya lama."
Agustina Dewi,5,4 tahun lalu,,"Lokasi di pinggir perkampungan. Tetapi petunjuk arah mudah ditemukan dan tinggal ikuti saja. Kalau lagi ambil jalan alternatif dari dan ke Batu yang lewat Karangploso, Lumbung Strowberry terletak di daerah seberang Puskesmas Bumiaji - balai desa Pandanrejo. Pelayanan ramah. Informatif juga. Bisa menjadi tempat edukasi seputar Strowberry. Ada kafe yang menyediakan bermacam menu."
Ahmad Prasetyo,4,5 tahun lalu,,"Lumbung strawberry adalah tempat petik strawberry yang berada Di daerah pandanrejo bumiaji kota batu Disini juga ada kafe Tiket masuk 25 K per orang pada tgl 22 oktober 2019 dapat jus strawberry dan boleh makan strawberry cuma 5 biji, tidak boleh makan sepuasnya ya. Ketika kesitu strawberry nya ngak terlalu banyak, Tempat nya luas Banyak tempat nongkrong dan view pemandangan nya sangat bagus Parkir luas, bisa akses mobil Tempatnya agak masukbke desa ngak dipinggir jalan Oh iya lumbung strawberry ini dikelola oleh karang taruna setempat atau bumdes Disini kalau mau ngopi malam hari enak lho Udara yang dingin tempat bersih nyaman aman Dan tertata rapi Disini juga ada kamar mandi dan toilet Semoga bermanfaat"
Dinniatum Magfirah,4,setahun lalu,Hari biasa,"Kesini gara"" rekomendasi tiktok, katanya tiket masuk cuman 10k, ternyata pas ke tempatnya 25k. Tapi seru sih, 25k free jus strawberry minum di tempat. Bisa makan langsung di kebunnya, kalau mau bawa pulang, wajib bayar tergantung beratnya"
Deviana Febrianti,5,setahun lalu,Akhir pekan,
Supriyadi,5,setahun lalu,Hari libur nasional,"Petik strawberry, alhamdulillah anak2 saya senang, pelayannya ramah2, tempat nyaman, parkir luas 1. Tiket petik 25rb dpt free 3 biji strawberry dan gratis minum juice strawberry, hasil petik ditimbang dan bayar 6rb per 100 gram-nya 2. Ada ATV, tiket 25 rb"
Syahrizal abiyyu hidayatullah,5,3 tahun lalu,,"Ga ada rencana ke sini, iseng mampir.. Ternyata harus reservasi dulu.. Dr pd pulang tangan kosong, kami memutuskan menghampiri rumah warga yg punya lahan stroberi, minta ijin petik.. Alhamdulillah anak hepi, kami hepi.."
Ajeng Prameswari,3,5 tahun lalu,,"Untuk wisata edukasi, ini lumayan. Tapi kalau niatnya mau rekreasi dan bersenang-senang, aku nggak menyarankan. Di sini banyak gazebo buat bersantuy, tapi ya gitu. Cuma bisa petik stroberi aja sih, sama beli olahan-olahan stroberi. Eh sama ada kayak green house hidroponik. Biasanya ada sedikit hiburan kayak live concert gitu. Perjalanan ke sini jauh jika dari pusat kota. Jalan masih bagus. Fasilitas parkiran sangat luas."
Rahman Adi widiantoro,5,3 tahun lalu,,"Highly recommended.. anak2 pada bahagia bisa metik strawberry, minum jus n ice cream langsung dari kebunnya. Orang2nya juga ramah2, pemandangan gunung juga perfect."
Sunarsih Spd,4,setahun lalu,Akhir pekan,"Jalan-jalan sore menikmati suasana kebun strawberry sangat menentramkan, sayangnya lagi musim hujan. Jadi belum ada yang bisa dipetik"
Aisyahmufida Official,5,3 tahun lalu,,Tmpt ny bersihh trs gk mahal jg . Untuk stroberi ny manis2 buat yg merah bgt . Plyan ny jg ramah2
Kimvhee,5,setahun lalu,Akhir pekan,"Suasana nyaman. Banyak gazebo. Buah banyak. Tidak perlu reservasi bisa. Dapat gratis jus strawberry. Harga tiket masuk 25k, bawa pulang buah 6k/ons"
yochan yochan,2,7 bulan lalu,Hari biasa,"Lumayan masuk2 jln persawahan warga, aspalny selebar 1 mobil saja jd kalau papasan harus ada yg ngalah kluar jalur. Jalur masuknya dibuat memutar, mutarnya cukup jauh dan jalanny off-road,, kasian Abang grab car sy sempat amblas di jln berlumpur. Harusnya kalau sepi/hari kerja tdk usah memutar,pintu keluar masuk samakan saja Experience: 2 hari lalu kesini, sudah jauh2,,sepanjang jln terlihat byk strawberi di polibag,tapi terlihat blum panen/masih kecil2 bhkn blum muncul..pas sampai kami pastikan dulu ada buah atau tidak, kata yg jaga stroberinya cuma sedikit/masih kecil. Untung Abang grab nya blum pergi. Tidak jadi petik pulang lagi. Syedihhhh..."
Meliyana Dwi Pangesti,5,3 tahun lalu,,"Seneng bisa datang ke sini, banyak strawberry yang bisa di petik klo lagi panen. Saat metik sampai di bantuin sama staffnya hehe. Saranin sih datangnya pagi- pagi aja"
rois kholilullah,5,2 tahun lalu,Hari libur nasional,"Tiket 25 rb per orang, dapet jus strawberry. Baiknya reservasi dulu karena buahnya terbatas. Kebunnya ada banyak, kalo jauh diantar pakai kereta kelinci"
Syaeful Mukarom,2,3 tahun lalu,,"Tempat sejuk dan view gunungnya totalitas. Sayangnya kita datang tidak saat waktu yg tepat. Stroberi yg siap panen sangat sedikit dan pada pada busuk,karena hujan kali ya.. Tp harusnya staffnya infokan ke kita. Pelayanan staff nya juga butuh di improve karena kurang ramah. Tiket 25K per orang dan hasil panen ditimbang per 100gr harganya 6.000 dan bisa makan di tempat 5 buah per orang Semoga kedepannya diperbaiki lagi pelayanan dan informasi ketersediaan buah stroberinya."
Adellia,5,3 tahun lalu,,"Kesini krn pengen nyobain strawberry yg katanya manis. Harga satu box 30K isinya lumayan banyak, tapi strawberry yg bagian bawah kecil"" ga sebesar yg keliatan diatas. Rasanya manis sih tp masih ada asemnya. Tempatnya bagus, ada cafenya jg. Overall oke lah buat dicoba"
wisatanusa,5,6 tahun lalu,,Argowisata Lumbung Stoberi merupakan salah satu wisata terbaru di Kota Batu. Suasana alam dan dinginnya kota batu sangat cocok untuk menikmati kopi hangat yang ada di Lumbung Stroberi Cafe.
Donny Treice,5,setahun lalu,Hari biasa,edukasi sekaligus rekreasi buat anak2 lebih mengenal tanaman strawberi murah meriah tapi gak murahan karena bonus ilmu… mantab
Andi Setiawan,5,2 tahun lalu,,Tempat yg menyenangkan dan edukatif unk anak2. Tiket terjangkau dan mendapat jus stroberi.
Muhammad Alfian,5,11 bulan lalu,,"Pelayanan bintang 5, lebih baik reservasi dulu utk mendapatkan lahan yg lebih proper dan buah yg banyak."
Alfandi MotoVlog,5,6 tahun lalu,,Rekomendasi buat destinasi wisata keluarga . Juga ada edukasi tanam strawberry petik strawberry loh 😍💕💕 …
Nevio Octavianus w,4,3 tahun lalu,,"Kalau kalian mau kesini (petik buah) harus reservasi 2-3Hari sebelum nya Agak mengecewakan sih kalau belum tau tapi bisa pesen jus strawberry & ice cream strawberry ,jus nya 10k/gelas , ice cream 20k /cup"
Agung Nugroho,5,3 tahun lalu,,"Bener bener merasakan experience memetik stroberi langsung seperti petani. Tempatnya luas, sejuk, adem, dan fasilitasnya lumayan lengkap ada kafe juga jd kalo capek bisa pesan makan dan minuman. Stroberinya bener bener maniss loohh, dan crunchy. Jaga kebersihan yaaa, jadilah pengunjung yg bijak"
Haris Tiana,4,3 tahun lalu,,"Kalau mau petik stroberi disini harus reservasi dulu, padahal sebelumnya bisa langsung datang. Menurut pegawainya hal tersebut dikarenakan keterbatasan lahan saat ini, tapi kita masih bisa nongkrong disitu koq. Harga makanan dan snack lumayan murah, dan bisa beli stroberinya juga 30rb/pack (500gr)"
Bambang Susanto Liem,3,3 tahun lalu,,suasana lumayan. mau petik stawbery harus reservasi bikin males
Arie Wirawan,5,3 tahun lalu,,"Anginnya sejuk, Stroberinya segar2 enak. Jus dan milkshakenya juga enak. Tp kl mau petik stroberi harus reservasi dulu paling gak 3 hari sebelumnya."
Putri Alin Jaya,5,5 tahun lalu,,"Tempatnya nyaman, jus nya enak, wisata petik strowberynya sangat keren"
Irma Tri Austurina (Rajut azmashop),5,2 tahun lalu,Hari biasa,"Tempatnya asyik. Bisa dibuat nongkrong juga. Sekedar informasi, harus reservasi terlebih dahulu ya biar gak kecewa"
Bintang Aurel,5,8 tahun lalu,,"Tempat yang sejuk, ditambah pemandangan yang bagus.. Wisata petik strawberry. I love it"
Mifta Rizka M J,5,setahun lalu,Akhir pekan,"Merasakan memanen strawberry di siang hari,, lumayan panas 😊😁."
Alima Green,5,6 tahun lalu,,"kafe bernuansa pertanian yang sangat asri, pemandangan bagus dinikmati pada siang maupun malam hari"
rahayu wilujeng,5,sebulan lalu,Akhir pekan,bagus dan pelayanannya ramah.
Sherly Amanda Gani,5,3 tahun lalu,,"Awal September kemarin ke sini. Sengaja datang pagi2 karena takut kehabisan stok stroberi boxnya. Akhirnya beli 2 box sama milkshake. Milkshakenya enak pol. Untuk stroberinya suegerr, yg kecil2 manis"
Sio Susanti,5,5 tahun lalu,,"Tempatnya nyaman, buahnya juga mntaps besar2,,, pnitianya ramah2,,, trmask mz adhan,, heheh,, thx u mz udh dtmnin ptik buahnya"
Prima Samudera,4,setahun lalu,Hari biasa,"Late post, kedatangan pada tanggal 18 juli 2022"
Nanang Pujiono,5,3 tahun lalu,,"Tempatnya nyaman buat nyantai bersama keluarga,bisa petik strobery"
dewi seftiani nugrahini,5,3 tahun lalu,,Harus reservasi untuk bisa petik stroberi.
hamsina ayu,5,setahun lalu,,"Tempat nya keren, pelayanan nya semua oke, tidak nyesal ke sini... Selain itu, owner dan semua karyawan masyaAllah semua amanah dan baik hati. Tas anak saya ketinggalan di toilet, sudah 2 hari dan kami balik lagi ke sini, dan alhamdulillah tas masih ada di amankan sama pihak sini. Alhamdulillah isi nya jg masih aman..... senang deh... saya sarankan ke sini aja. Gak nyesal ke sini. 25 rb sdh bs masuk petik strawberry..... kebun nya asyik pokoknya. Waktu antrean Tanpa mengantre Sebaiknya buat reservasi"
sabrina halida,5,sebulan lalu,Akhir pekan,Bocah senang sekali.. krn pecinta strawberry
Ari Majid Sonhaji,5,4 tahun lalu,,
Bang Al Ayubi,5,setahun lalu,,Cocok ngasi edukasi tentang strawberry ke anak-anak 😊 …
agus sugiarto,3,4 tahun lalu,,Salah satu bisnis unit dari BUMDES yang ada di Batu. Yaitu lumbung stroberi. Jika mau panen stroberi disarankan reservasi sebelumnya.
