reviewer_name,rating,date,visit_time,review_text
Mei Lee,5,2 tahun lalu,Akhir pekan,"- lokasi air terjunnya bagus - jalur harus ditempuh setengah jam dengan jalan Kaki - jangan datang Pas musim hujan. Karna air keruh Dan jalurnya licin... - tiket per orang 15rb - Di titik air terjunnya Ada toilet Dan warung utk minum - ( klo sy, cukup 1x aja kesini Dan gk mau lg) 🤣"
Sielvia Sari,5,6 tahun lalu,,
Izzah Fahma,4,2 tahun lalu,Akhir pekan,"Camping Ground Luas. ✓ Wastafel umum ✓ Toilet umum ✓ Banyak Spot yg bisa di explore seperti Hutan Pinus, Oyot, Air Terjun, Jeep dll Minusnya, kurang maintenance aja si ya. Ini mau ngasi bintang 3.7 aja hehe"
Muhammad Nur Fikri Alfarisi,5,2 tahun lalu,,"Salahsatu pilihan wisata air terjun di daerah batu. Tiket masuk 2 orang 1 motor 29ribu Jalan menuju air terjun lumayan jauh , disediakan ojek di tempat untuk pengantaran dari titik masuk hingga mendekati air terjun. Worth it"
isabelle,5,2 tahun lalu,Akhir pekan,"Kali kedua ke coban talun. Bedanya kali ini off road jeep. Beneran seruuu abisss lah. Menurut aku off roadnya 10x lebih serem dari off road Merapi 😁🙏🏻. Menuritku loh yaa. Di tempat parkir off road ada banyak orang jual makanan. Aku beli baksonya. Ternyata endull loh, gak kalah sama bakso di Surabaya. Mana muraahhh lagi. Seporsi isi pentol besar 2, tahu bakso, gorengan, dan siomay tuh cuman 15 rebu doang. Rekomended seru deh pokonya."
Dini Thea,4,4 tahun lalu,,
Bastian H. S,5,6 tahun lalu,,"Wisata coban talun menawarkan wisata air terjun berjarak sekitar 20 menit dari lokasi parkir. Jalan yang menanjak dan menurun namun tersedia ojek jika pengunjung merasa capek untuk berjalan kaki. Di sekitar lokasi juga tersedia beberapa macam wisata seperti pagupon, apache camp, wahana oyot, goa jepang, taman bunga."
Annisa Ayu,5,3 tahun lalu,,
romadhon hariyanto,5,4 tahun lalu,,"Buat sampai ke air terjun butuh perjuangan yg lumayan, jalan kaki sekitar 1,5 km dengan medan naik turun jalan setapak, klo lagi hujan mungkin harus super Hati-Hati Karena licin, nafas sempat ngos-ngosan, buat yg malas jalan ada ojek sekali jalan rp 15.000, tapi buat sampai ke air terjun harus jalan kaki dulu sekitar 50 meteran, tapi pengorbanan ini terbayarkan setelah sampai di air terjun, di dekat air terjun ada warung yang jual Makanan Dan minuman harga cukup murah sekitar rp. 5000 - rp. 15.000 an."
Eveline Soeyandani,5,2 tahun lalu,Hari libur nasional,
Achidah Nur Syahdana,4,2 tahun lalu,Hari libur nasional,"tahun 2019 pernah kesini, suasana masih ramai, banyak stand makanan dan jajanan sekarang sepi sekali, seperti kurang terawat.. mungkin karena lebih diutamakan yang offroad dan penginapan yaa"
Tri Widarti,4,6 tahun lalu,,"HTM 10rb. Setiap masuk ke spot2nya sprti nya byar lagi. Karna sy masuk ke arena pagupon itu byr lg 10rb. 2 tiket dpt 1 voucher free minuman jika di dlm cafe di arena itu membeli makanan/minuman. D dlm ada kamar mandi dan musholla nya jg, ada taman kelinci kecil nya jg."
Nona Wakhida,5,4 tahun lalu,,
Kaswandi Andi,5,3 tahun lalu,Akhir pekan,Liburan keluarga dengan konsep offroad 👍👍👍👍👍 Mau menginap di Pagupon sudah penuh. Akhirnya menginap di Rumah kebun Pak Lulu. Dijemput offroad dipenginapan. Staf mas Andhika sangat ramah.
Arian,5,setahun lalu,Akhir pekan,"Air terjunnya bagus. Untuk kondisi jalan menuju air terjun cukup jauh dan sulit, kalau tidak kuat sebaiknya pakai saja jasa ojek. Jasa ojek di sana benar-benar sangat membantu. Orang-orang penduduk di sana seperti pedagang, penjaga loket masuk, ojek, dsb... sangat baik dan ramah semua. Untuk makanan di sana, ada seperti bakso, tahu telor, nasi jagung, sempol, dan masih bangak lagi, yang harganya wajar bahkan menurut saya murah. Sayangnya ga ada yang jual sate kelinci dan jagung bakar. Kalau ada tambah mantap, ga perlu turun ke kota untuk cari makanan khas batu."
Didik Supriyanto,5,4 tahun lalu,,"Area wisata sangat luas parkir mobil/sepeda sangat memadai. Banyak penjual makanan/minuman jadi tidak khawatir untuk bersantai. Info dari penjual tempat ini baru buka 3 minggu yang lalu atau awal bulan agustus. Dimaklumi efek wabah COVID-19. Akses ke air terjun cukup menantang jalan menapak turun berdebu. Pastinya bikin capek saat baliknya, tapi ada jasa ojek dari pintu masuk sampai checkpoint terdekat ke air terjun. Debit air terjun kelihatan kecil mungkin karena musim kemarau. Semoga berbeda jadi lebih besar dimusim hujan."
Djony Jeffry Patty,2,setahun lalu,Akhir pekan,Tempatnya sih cukup bagus tapi sayang pengelolaanya yang kurang profesional sampai hari libur pun sepi dan spot² selvinya banyak yang terbengkalai dan sepi. Karcis terusan gak ada gunanya karena tak ada penjaganya dan sepi terbengkalai.
Aisyah Amalia Putri,5,7 tahun lalu,,"Pemandangannya masih asri dan baguus banget, masih alami. Kalau jalan kaki ke air terjunnya kira kira 1 kiloan dengan track yang turun terus. Disekitar sana juga ada beberapa tempat wisata yang instagramable banget."
Aulia Azzahra,5,4 tahun lalu,,"suasana di sekitar air terjun sangat tenang apalagi dikunjungi disaat bukan hari weekend, untuk perjalanan lumayan menantang tapi berkurang dengan suasana hutan yang sejuk👍 ada jasa antar jemput naik sepeda motor apabila capek😆 recommend untuk wisata dengan keluarga👍 …"
Jimi Lia Immanuel,5,setahun lalu,Akhir pekan,Banyak tempat yang bisa dikunjungi di dalam area tersebut..dikelola dengan baik oleh Perhutani..hanya saja perlu perawatan yang memadai..semoga bisa berkembang menjadi besar kedepannya..
Geofano Theo Tobias,5,2 minggu lalu,,"Sangat bagus,tapi udah ramai sekarang"
Dewiè Nursalim,4,3 tahun lalu,Akhir pekan,
Dariin Firda,4,5 tahun lalu,,"Masuk ke kawasan wisata coban talunnya bayar 10.000 perorang, sudah termasuk tiket ke coban/air terjun. Tapi karena di situ banyak wisata lain, misal tenda apache, kebun bunga, dan pagupon, kalian harus bayar tiket masuk lagi kalo mau ke wisata tersebut, tiket tambahannya berkisar 5000-10000an. Trekking ke coban talunnya lumayan, sekitat 15-20 menit, tapi udah dibuatin jalan dr paving block dan tanah, jadi jalannya enak. Ada fasilitas ojek juga. Air terjunnya bagus, tapi kayaknya paling bagus dikunjungi awal kemarau"
Hendy Arif,5,7 tahun lalu,,"Wana Wisata Coban Talun adalah salah satu destinasi yang bisa disinggahi saat berada di Kota Batu. Lokasinya mudah dijangkau dengan kendaraan roda dua dan roda empat. Berjarak hanya sekitar 9 kilometer dari Kota Batu, Wana Wisata Coban Talun bisa ditempuh dalam waktu 30 menit. Disini, selain ada air terjun ada pula beberapa hal yang menarik. Diantaranya Pagupon Camp, Apache Camp, dan taman bunga. Ada pula persewaan kendaraan ATV bagi yang ingin berpetualang di sekitar Coban Talun."
Nur Rohmahtulloh Indah Purnamasari,1,3 minggu lalu,Hari biasa,"Kecewa sama pelayanannya, udah nunggu lama tapi kebun bunganya gadibuka buka, akhirnya terpaksa pindah wisata, udah bayar tiket masuk dan parkir tp gak dapet apa apa"
Dwi Yuliatiningsih,5,4 tahun lalu,,
Irviana Christy Septanty,5,2 tahun lalu,Akhir pekan,"Pertama kali nyoba Jeep Coban Talun, extreme banget jalannya, pas musim hujan, tapi seru abiss.. Bapaknya sopir juga sipp banget bawa mobilnya, udah pro, jadi aman, boleh lah di coba kalo pas ke Malang.."
Mike Marhaba,4,setahun lalu,,"Kesana sat acara kantor dengan adventure jeep, suasana alam sejuk, melewati hutan pinus dan perkebunan warga, seru""an di sungai sambil lihat pemandangan, driver seru dan keren"
Vianny Prameswary,4,4 tahun lalu,,"Tiap masuk ke tempat baru, diharuskan membanyar tiket masuk lagi. Kami hanya sempat mengunjungi air terjun dan Pagupon Camp sebab hari sudah mulai malam. Disarankan untuk menguatkan kaki terlebih dulu (olahraga) agar bisa mengunjungi seluruh wahana di tempat ini. Jalan menuju air terjun lumayan buat kaki pegal. Ada ojek yang bisa disewa untuk mengantarkan wisatawan ke air terjun dan sebaliknya. Air terjunnya kotor. Ada banyak sampah berserakan di alirannya :("
Jenia Jenia,4,7 tahun lalu,,"Coban Talun sedikit berbeda dengan Coban Rondo yang sudah dikenal banyak orang. Lokasi air terjun ini cukup tersembunyi dan pemandangan alamnya sangat asri. Untuk ke sana, pengunjung bisa datang ke Dusun Wonorejo, Bumiaji, Kota Batu. Lokasinya berada pada lereng Gunung Arjuna yang sangat sejuk dan dikelilingi pemandangan yang menakjubkan. Selain air terjun, kawasan Coban Talun juga memiliki bumi perkemahan. Setiap hari selalu ada banyak orang yang kamping untuk menikmati suasana alam Gunung Arjuna. Kawasan ini juga memiliki Apache Camp yang berisi bangunan-bangunan ala Indian, dan Pagupon Camp yang berisi bangunan ala rumah burung dara."
Fella H. Pratami,4,setahun lalu,Akhir pekan,"View nya bagus. Experience nya B aja sih, tp krn ini bukan yg versi ekstrim, ga keburu soalnya.. Mgkn lebih seru kl nyoba yg versi ekstrim."
Yosef R. Maro,5,3 tahun lalu,Akhir pekan,"Tempatnya bagus, hawanya sejuk tetapi aksesibilitasnya perlu diperhatikan pemerintah setempat agar lebih banyak lagi masyarakat yang berkunjung ke sana."
Subaidah,4,4 tahun lalu,,"Lokasi cukup strategis berada di wilayah Batu Malang. Dapat di akses dengan mudah melalui google maps. Harga tiket masuk murah, tempat parkir luas. Tracking menuju air terjun juga tidak begitu sulit. Walaupun demikian, panorama air terjunnya tidak mengecewakan. Cantik!!!"
Farah Nur Rahma,5,setahun lalu,Akhir pekan,"Really love the ambeience, feel so nature, calm, fresh and relax, cocok buat picnic with family, friend, or ur fav person, better kesini pas musim panas sih jgn pas musim hujan biar bisa visit semua tempat yg ada disanaa 🌿"
Karsan,5,2 tahun lalu,Akhir pekan,"Tempat sangat sejuk, udara seger, pemandangan bagus, sangat cocok untuk liburan keluarga atau kelompok, tempat luas untuk outbond dll"
Arry Kidz,5,3 tahun lalu,,Air terjunnya bagus Ada penyewaan jep untuk kapasitas 4 orang Ada ojek ke air terjun Sayang goa jepang sudah tak.terawat
Noe aja,5,6 tahun lalu,,"Tiket masuk 10rb per orang, parkir mtr 5rb, mobil 10rb...Klo kesini jangan pas musim hujan, karna jalan ke arah air terjun masih tanah dan licin...jarak kayanya 2km dari parkiran ke air terjun...di spot air terjun ada warung indomie 👍 …"
Salahuddin Al Ayyubi,5,4 tahun lalu,,"Tempatnya bersih, di lokasi terdapat beberapa warung, dilarang bermain air dan tidak bisa berenang di area ini, hanya bisa melihat dan mengagumi air terjun nya saja, dari pos masuk tempat wisata kita harus berjalan kaki kurang lebih 20 menit ke lokasi air terjun, ketika datang kita akan semangat karena jalannya turun, tapi jika pulang kita akan mendaki jalan yang menanjak, hehe"
exsa wahyuningtyas,5,4 tahun lalu,,"Cocok untuk olahraga, naik turunnya asoy banget. Disarankan pake sepatu sport apa sepatu gunung ato sandal gunung. Sedikit licin kalo abis ujan. Jangan lupa pake masker, jaga jarak, cuci tangan, jangan ber gerombol dan jangan lupa bawa minum😁 …"
ifak 300,5,3 tahun lalu,,
khimro dulab,5,2 tahun lalu,Akhir pekan,Tempat nya masih asri dan alami Tempat parkir luas Maaf Bus dan Truk gak bisa masuk Jenis Elf di persilahkan Pingin adventure dengan mobil jenis Jeep tersedia
Akhmad Tony Adam,5,3 tahun lalu,,"Dengan HTM yg cukup terjangkau, sangat puas dgn pesona air terjun Coban Talun ini. Jarak tempat parkir ke air terjun kurang lebih 1km (dengan jalan yg naik turun), harap hati2 jika saat hujan turun. Untuk yg tdk mau jalan kaki (mager), telah tersedia ojek yg siap mengantar dari tempat parkir ke air terjun Coban Talun. Tersedia 2 warung dan toilet d dekat kawasan air terjun Coban Talun ini."
El Fatih 22,5,2 minggu lalu,,Turun ke air terjunya enak giliran naik ngos ngosan untung ada pak ojek
Dheewi AP,5,5 tahun lalu,,Kalo mau kesini langsung aja gogling di maps. Sesuai kok. Jadi aman dan g usah khawatir bakal nyasar. Tiket masuknya 10rb/orang. Parkir mobil 10rb. Lahan parkirnya luas banget. Kalo mau ke air terjunnya agak lumayan ya medannya.. Mungkin pas berangkat masih fit banget dan semangat tapi pas baliknya aku sih nyerah 🤣 dan akhirnya naek ojek 😆😆😆😆 Ojeknya cuma bayar 15rb aja. Udah dianter sampe lokasi depan lagi.
Reza Rezanty,3,2 tahun lalu,Hari libur nasional,"Tempat dan suasana nya lumayan bagus dan sejuk, tp kurang terawat saat kami berkunjung kesana. Semoga bisa di rawat kembali untuk smua playgroundnya."
Susilowati,5,5 tahun lalu,,
Khoirur Roziqin,5,2 tahun lalu,,"Lokasi ke air terjun lumayan jauh, cocok buat anak muda, tp bagi sebagian orang medan yg lumayan terjal dan curam, menjadi kendala. Akan tetapi selama perjalanan kesana pendangan bagus"
Fredrik,5,5 tahun lalu,,"Tempatnya bersih dan sejuk, banyak warung buat beristirahat. Mungkin yang perlu diperhatikan lokasi air terjunnya yg cukup jauh dari tempat parkir, jadi butuh tenaga untuk menuju air terjunnya. Tetapi disana juga disediakan ojek motor untuk mengantar pengunjung ke lokasi air terjunnya. Selain air terjun, disana juga terdapat wahana lain yg dapat dikunjungi."
Terang Abadi,4,3 tahun lalu,,"Tempat wisata air terjun, udaranya sejuk dan segar. Tiket masuk wahana per orang rp. 12.000 dan parkir kendaraan mobil rp. 10.000 Lokasi air terjun dari parkiran sekitar 1 kilo jalan kaki, sewaktu berkunjung habis hujan jadi agak licin jalanan menuju ke lokasi air terjunnya. Hati2 licin karena masih banyak jalanan becek, di lokasi ada warung bisa menikmati kehangatan popmie, indomie dan kopi atau teh sambil nongkrong menikmati deru suara air terjun dan dinginnya lokasi. Jangan khawatir jika anda lelah dan malas untuk jalan balik lewat jalan kaki bisa naik motor dengan membayar jasanya ya.."
Monika Retno Wulandari,5,3 tahun lalu,,"Walau naik dan turun jalannya tapi cukup terbayarkan kok dengan suasananya. Airnya gak jernih jd saran gak usah mandi di air terjun, ok. Dan banyak sampah sandal di sisi air terjun. Why? Mohon teman-teman budayakan kebersihan ya. Boleh bawa makanan tapi sampahnya tolong di bawa pulang, jangan berserakan."
AdiHutama Tour,5,setahun lalu,Hari biasa,"Wana wisata coban talun Area wisata yang ""bukan cuma coban"" Coban.. dalam bahasa malangan berarti air terjun, seperti halnya curug di jawa barat, atau tumpak di area lumajang Di area ini banyak spot yang bisa dikunjungi, selain coban yang masih perlu jalan kaki lumayan jauh Ada spot apache camp, pagupon camp, spot bunga matahari, kebun bunga, hutan pinus, warung makan oyot, ground buat arena outbond juga dam sungai brantas yang biasa dipakai buat seru seruan jip offroad"
Kiki MD,5,4 tahun lalu,,"Serius walau jalan masih terjal namun ini sudah sangat membantu, karena disediakan-nya bapak2 ojek yang siap membantu sampai ke tempat parkir mobil."
lala lala,1,5 tahun lalu,,"terlalu banyak membayar, viewnya biasa aja, air terjunnya berwarna cokelat untuk keamanan lokasi menuju tempat juga kurang aman.ada ojek jika tidak kuat naik.ada tempat makan, mushola dan toilet yang tidak bersih.banyak sampah, tempat sampah kurang."
Ike Meylani,5,5 tahun lalu,,"Keren banget memang cuban talun. Sayangnya saat kesana cuaca tdak mendukung banyak kabut, hujan sehingga jalan licin rawan untuk jatun. So kalian harus hati"" yaaa"
IVAN MAULANA,5,4 tahun lalu,,"Tempatnya oke, muraaaaah dan tenang setenang2nyaaaa jauh dr peradaban. Kebersihan juga oke, dan penerapan prokes jg sangat oke 👍👍👍 …"
Putri Nur Amalia,1,3 tahun lalu,,"Gatau krn apes aja mungkin. Kesana weekday, eh semuanya tutup kecuali air terjun. Tapiii air terjunnya sepiiiiii bgtt. Ngeri. Kesana ga dapet apa apa mana bayar 42k"
Syahrul Anam,5,5 tahun lalu,,
Etha Dewi,5,6 tahun lalu,,"Bagus , banyak spot keren disini. Tapi tidak ada tiket terusan ,jadi misal mau masuk ke satu spot kita harus membayar 10 RB saja."
Magfhirah Auladina Ratuloli (pyyllaa),5,2 tahun lalu,Akhir pekan,
desyar pratama,5,4 tahun lalu,,
farah naila,5,setahun lalu,Hari biasa,"di weekday pengunjung masih cukup ramai, jalan ke coban tidak terlalu jauh tetapi jalan sedikit menanjak dan menurun curam"
Anita Agustanti,5,3 tahun lalu,Hari libur nasional,"Jalan ke air terjun sdh enak,ada ojek juga klo g kuat jalan ,pokoknya top bgt"
Supriyanto Supriyanto,5,5 tahun lalu,,"Wana wisata Coban Talun salah satu tujuan wisata favorit di kota wisata Batu, Malang. Lokasinya dekat dgn Selecta, tujuan wisata yang lebih dulu populer. Mudah dijangkau, dengan berkendaraan dari kota Batu menuju rute Cangar hanya sekitar 10 menit. Coban Talun berlokasi di Desa Tulungrejo, kecamatan Bumiaji, Kota Batu Dengan fasilitas komplit yg disediakan seperti mushola, kantin, gazebo, camping ground, serta area parkir yang cukup luas. Tertarik! Selamat berwisata. Semoga bermanfaat."
Setiawan Yanto,4,4 tahun lalu,,"Wana wisata yg penuh dg fasilitas permainan, baik utk keluarga maupun kelompok / kumpulan org dewasa.... Nuansa alam yg penuh dg kesejukan, krn ditunjang penataan taman bunga & pepohonan yg cukup rindang.. Utk masuk Wana wisata, tdk jauh dr jalan poros selekta - cangar..😊"
Dicky Andrian,5,2 tahun lalu,Hari biasa,"Di sini cocok untuk Jeep Adventure, dan untuk Camping keluarga, semua fasilitas yg standar di butuhkan di alam ada, penduduk setempat ramah-ramah"
danny alfaridzi,5,3 tahun lalu,Akhir pekan,"Bagus tempatnya. Saya pas ke sana weekend tapi sepi, jadi nyaman banget sih. Tapi kenapa masih sepi ya? Kan udah ga pandemi. Makanan di sana masih masuk akal harganya, nasi pecel 10k. Harga tiket dan parkir murah. Tiketnya beli yang terusan saja lebih murah. 👌"
MARIATUL KIPTIYAH,4,2 tahun lalu,Akhir pekan,"Bagus banget, suasana kebersamaannya dapet. Wahana jalur jeepnya mantap..."
Carina Firstca,5,5 tahun lalu,,
I Made Sugiartha,4,3 tahun lalu,,Air terjun yg menantang u/ akses jln masuk'y. Di Jamin akan capek bersimpuh keringat. Tp terbayarkan dgn hasil'y
Fadhila 22,4,5 tahun lalu,,
erfina wati (Viena),5,4 tahun lalu,,
Hesti Rostiawati,4,2 tahun lalu,Hari libur nasional,Naik offroad nya seru rintangan nya sangat menantang dan menegangkan lbh seru dr lava tour yogya untuk kisaran hrg ky e sedikit mahal ..kl bs d turunkn sedikit biar byk wisatawan yg naik offroad...supir nya ramah. Suasana alam sangat mendukung kl hujan ky nya lbh seru lg...
fikri ahmad,4,seminggu lalu,Hari biasa,Lumayan bagus.Berjalaan 1 km.Jalannya tidak curam.Anak2 masih bisa
Mohammad Rafly,5,2 tahun lalu,Hari biasa,"warning, tempat ini lumayan ekstrim untuk orang yang pola olahraganya kurang, jadi harus fit kalo mau kesini"
Hanifah Busainah,5,6 tahun lalu,,"Berangkatnya bolehlah tanahnya menurun jadi ngga capek, tapi baliknya nanjak banget heuheu. Bagusssss pemandangannya, airnya seger, tapi ngga boleh turun ke air."
Mourentsya elysabet,3,2 tahun lalu,Hari biasa,💰: bayar parkir 5k 📍: Coban talun - waktu yg dibutuhkan dari parkiran ke air terjun 15-20 menit jalan kaki - jalannya sangat curam dan masih belum terlalu aman - viewnya bagus
Tety Hendarty,3,3 tahun lalu,Hari biasa,"Ada gojek utk akses menuju ke sana terutama utk yg turis berusia di atas 40 tahun, krn jalannya cukup jauh menuju ke air terjun, menanjak dan menurun. Cukup melelahkan bagi yg tidak terbiasa Hiking. Pemandangan air terjunnya indah"
Armore Line,5,2 tahun lalu,,"Adem bener tempatnya, bisa buat outbound, jalan2 keluarga..asik."
Amperiano Y,5,2 tahun lalu,,"2 kali berkunjung kesini belum sampai air terjunnya, semua pas hujan dan kabut tebal. Fasilitasnya lengkap dan ada tempat untuk jeep adventure."
Viky ShaQueena,5,2 tahun lalu,Hari biasa,Tempat nya bagus banget.
Rika Adjie,4,2 tahun lalu,Akhir pekan,kami kemping di.pinggir kali ini. terhibur dg event jip adventure. pdhal kami cuman jd penonton tp ikut seneng lihat sneyum bahagia peserta jip adventure.
Reysa,5,3 tahun lalu,,Seru lah naik jeepnya. Tp gak ke air terjunnya. Untuk masuk wisatanya dikit2 bayar. Capek. Jatuhnya lbh murah ke taman safari.
Putra Ramadhan,4,7 tahun lalu,,"Untuk tempat wisata alam di Batu, tempat ini sangat saya rekomendasikan. Kita bisa melakukan banyak hal disini, mulai cuma sekedar piknik, trekking, berkemah, sampai acara inagurasi fakultas yang saya serta BEM kampus saya adakan saja beberapa tahun terakhir ini selalu diadakan di sini. Udaranya sejuk ketika siang, tapi bisa sangat dingin ketika malam. Fasilitasnya cukup lengkap, ada air bersih yang selalu mengalir dan beberapa buah kamar mandi."
Wicaksono Praptoadi,4,3 tahun lalu,Hari libur nasional,"Ada beberapa macam pilihan destinasi wisata di area sini : air terjun coban talun, touring alam dengan jeep, camping, goa dll.."
Irsyadul Ibad,5,5 tahun lalu,,Tempat yang luar biasa untuk aktivitas bersepeda dengan jalan yang bergelombang pemandangan kanan dan kiri hutan pinus
Thoriq Nasfa,5,2 tahun lalu,,"Bukan cuma wisata air terjun, tapi wahana Jeep juga lewat di situ, lokasi sejuk dan dingin khas kota batu Menurut sopir Jeep yg kami tumpangi tiket masuk ke coban Talun 10 ribu, lalu bisa naik ojek menuju air terjunnya seharga sekitar 10 ribu Di dalam coban Talun katanya juga ada penginapan apache, hotel yang mirip seperti rumah2an orang Indian Untuk rekomendasi boleh dicoba sendiri saja"
TRI YUNARTININGSIH,5,5 tahun lalu,,"Banyak wahana disini, dari air terjun, taman bunga, pagupon, rumah terbalik, goa jepang dll, spotlight nya bagus2"
Galih Ayu,4,6 tahun lalu,,
Wahyu Eko,2,3 tahun lalu,Hari libur nasional,Mohon pengelola tempat wisata Coban Talun agar memperhatikan obyek wisata OYOT. Sepertinya semenjak pandemi tidak dirawat dengan baik sehingga seperti terlantar. Padahal pengunjung / wisatawan tetap ditarik tiket masuk.
Nurmansyah,5,6 tahun lalu,,"Wana Wisata merupakan kawasan wisata yang salah satu wisatanya adalah Coban Talun. Biaya masuk 10,000/orang termasuk biaya untuk ke Coban Talun tersebut. Sedangkan untuk masuk ke wisata selain itu dikenakan biaya tambahan."
Linda Arif,5,4 tahun lalu,,
Aisyah,3,3 tahun lalu,,"Jarak tmpat parkir ke air terjun lumayan jauh dan jalannya naik turun, tdk disarankan buat yg mudah lelah, ada ojek buat balik ke parkiran bayar nya 15k"
Mbak Ning,5,3 bulan lalu,Hari libur nasional,Murah meriah ke air terjun
Anak Mbarep,5,5 tahun lalu,,"Buat piknik keluarga sangat menyenangkan,alamii banget soalnya"
wulung danang,5,4 tahun lalu,,Tempat yg bagus tapi tidak d sarankan untuk org tua karena jalanan menuju air terjun yg curam dan licin
Abdul Jalil,5,4 tahun lalu,,
miftahul hasanah,3,5 tahun lalu,,"Mahal, setiap lokasi masih ditarik karcis lagi Awal masuk udah kena 25k untuk 2 orang dan sepeda, masih harus bayar lagi kalo masuk ke spot"" 😓 …"
arie kusumadany,4,seminggu lalu,,Dinginnn... Pas hujan...
didien andinasari,5,6 tahun lalu,,
Deby Putri,5,6 tahun lalu,,Tempat yang patut dikunjungi. Sangat asri serta memiliki pemandangan yang sungguh indah. Sepasang mata ini sangat takjub dibuatnya.
Yuli Ana,4,setahun lalu,Hari libur nasional,Kmi dari Kalimantan Selatan Banjarmasin liburan disini...seru guys sebelum naik Jeep kita main game dlu terimakasih ya 💕☺️coban Talun atas kesempatan yg pernah kami rasa kan
Diananur wijayanti,5,2 tahun lalu,,Ngajak anak2 kesini seneng campur takut Krn musim hujan juga.. tempat nyaman meski gak dibawah air terjunNya yg penting anak2 happy
Bambang Sugiyanto,5,3 tahun lalu,Akhir pekan,
