reviewer_name,rating,date,visit_time,review_text
Aziza Zee,5,2 tahun lalu,,"Coban putri 😇 Air terjun kembar yang terletak di Desa Tlekung, Kecamatan Junrejo. Selain pemandangan yg indah, di sini juga bisa digunakan untuk kemah. 📍 Coban Talun"
Adhi Mega,5,sebulan lalu,,"Tempat Parkir ke air terjun 50 mèter, udara segar, kantin harga perjangkau cocok untuk keluarga"
DNA,4,setahun lalu,,"Kesini cuma iseng lewat sebenernya. Keren tempatnya, kalo mau camping juga lgs view air terjun plus suara air. Ada beberapa toilet tp utk kebersihan ya cukuplah ya. Meski area camping nya gak terlalu luas, tp cukuplah. Jgn gagal fokus tulisan di toilet yg harusnya ""toilet"" jadi ""telolet"" wkwkwkw kocak."
Zarkoni Roni,5,2 bulan lalu,,1.Sangat dekat dengan pemukiman warga 2.bisa buat offroad 3.bisa buat kemping ank pramuka sekolah maupun tidak sekolah 4.pemandanganya bagus asli alami
Nasywa Kamila Fabialine,5,2 tahun lalu,,
fitria fitria,5,2 tahun lalu,,Coban Putri cocok utk destinasi wisata bagi yg mencari suasana alam yg segar2. Tiket masuk hanya 10k per orang dan parkir motor 5k. Pemandangan menuju kesananya indah banget. Tenang aja gae kendaraan bisa dinaiki sampe deket air terjun kok parkirannya. Cuman jalan masih banyak yg berbatu jadi agak waspada kalau habis hujan karena licin. Overall air terjunnya bagus dan derass. Syahdu suasananya. Ada penjual mi dan minuman juga dindalam. Toilet dan mushola pun juga ada
JK SLN,5,setahun lalu,,"Baru pertama kesini udah jatuh cinta sama view nya, lokasi dekat dari kota malang cuma 30 menit, next mau coba ngecamp disini.."
Habibi Coach,5,sebulan lalu,,Cocok buat ngajak keluarga.. jalan kaki dr parkiran ke coban ga jauh❤️
Umniati Huwaida,5,2 tahun lalu,,"Air terjun kecil, dan tidak menanjak, akses mudah digapai, bersih dan rapi."
Senja Dunia,5,setahun lalu,,"Lokasi sejuk dan asri, cocok untuk camping dan bersantai dengan keluarga, 😃👍 …"
Munanti mun,4,2 tahun lalu,,"Bagus banget, sejuk, cocok buat ngopi sama keluarga, rehat dari kebisingan🤭🤭 …"
Yahya Sultoni,4,2 tahun lalu,,"Cuaca sejuk, ada tempat parkir mobil ada game paintball, offroad ada warung kopi tapi jarang buka"
HTpro,5,2 tahun lalu,,"Indah banget, sayangnya waktu kita disono bulan April 2023 sepi sekali"
Silvia,5,2 tahun lalu,,"Bagus si, HTM nya 10k dan parkir motor 5k, agak pricey si , kukira 10k udah include parkir"
Danang Pramono,5,setahun lalu,,"Tempat wisata ini dikelola bersama antara pihak Perhutani Malang dengan Karang Taruna Desa Tlekung. Jalan menuju Coban Putri dapat dilalui oleh motor maupun mobil. Untuk kamu yang berangkat dari Alun-alun Batu, akan menempuh jarak sekitar 5 kilometer saja. Lokasi Coban Putri tidak jauh dari Coban Rais yakni hanya berjarak 1,5 kilometer saja. Untuk menikmati keindahan Coban Putri kamu hanya akan menempuh jarak sejauh 1 kilometer dari loket pembelian tiket diawal pintu masuk. Dan hanya berjarak sekitar 200 meter dari tempat parkir motor atau memakan waktu sekitar 5 menit saja. Fasilitas yang tersedia di Coban Putri sudah dibilang lengkap, yakni: Area parkir, Warung-warung makanan dan minuman,"
Nevaa,5,setahun lalu,,
Devana R.A,4,setahun lalu,,baguss siii tapi agak jauh aja masuknya. bonus dapet pelangi wkwkw
Komang Ryandhi,5,2 tahun lalu,,"dateng kesini pas weekday sepi banget cuma saya dan teman saya sendiri, viewnya bagus, track aga menantang dikit karena habis ujan"
Ade Syarifudin,5,3 minggu lalu,,sangat menakjubkan...air terjunnya
Alyssa Prameswari,5,7 bulan lalu,,"kesini pas lagi mendung dan ga terlalu ramai, tempatnya asri minusnya ga ada penyedia makan"
Nabillah Auliya,5,2 tahun lalu,,bagus jalan kakinya tidak terlalu jauh
Evania Cahya Patricia,4,2 tahun lalu,,"Perjalanan menuju Coban Putri tergolong mudah di akses. Untuk masuk ke wisata ini dikenakan tarif 10k/orang dan 5k untuk parkir motor. Pembayaran dilakukan terpisah, awal masuk akan menemui loket. Kemudian kendaraan dibawa masuk untuk menuju tempat parkir. Area ini cocok untuk liburan keluarga. Terdapat beberapa fasilitas, diantaranya area camping ground yang terletak di pinggir sungai, toilet, mushola, penjual makanan. Tergolong tempat yang bersih. Untuk fasilitas ibadah seperti mushola perlu dilakukan perbaikan."
Yusrowin bmtasa,3,setahun lalu,,"Sebenarnya masih penasaran sama tempat wisata ini. Berhubung jalannya kurang bagus dan kurangnya petunjuk jalan, jadi rombongan kami beberapa bulan lalu putar balik lagi karena takut nyasar. Sebaiknya buat reservasi"
Sofie nafisa,5,setahun lalu,,Tempat wisata yang sangat indah bisa juga untuk camping😍 …
Chen Aifei,2,setahun lalu,,"Untuk akses ke lokasi jalan tidak nyaman utk bawa mobil, jalannya sempit mungkin khusus utk yg bawa motor, tidak ada plang tandanya juga"
Latifatuz Zahro,5,2 tahun lalu,,
Nabilah Al,4,2 tahun lalu,,Lumayan dekat dengan kota dan aksesnya termasuk mudah Dekat dengan pervillaan dan pemukiman warga Mushola dan toilet ada tapi jarak keduanya jauh Sebaiknya buat reservasi
Yudi Blur,1,2 tahun lalu,,"Hbs ngecamp disana,,Pelayananya buruk,ditanya selalu lempar jawaban ( pdhal jg bayar ),Mushola juga kotor sekali"
Robby Firmansyah,1,setahun lalu,,Kalau untuk camping bayar tempat mahal sekali 500 RB sehari
ayip bakar hassan,5,setahun lalu,,Tempat yg nyaman untuk mengenalkan alam pada anak
Frandika Herawati,5,2 tahun lalu,,Tempat ternyaman buat Healing sangat sejuk meski agak ramai di banding coban-coban yang lain
Fajar Septiono,5,10 bulan lalu,,"Lumayan bagus, tapi kurang tertata."
BIANGLALA MADURA,5,setahun lalu,,Brp biaya kl nge camp?
Eko Purwanto (DEKA),5,setahun lalu,,Deka trans mengutamakan keselamatan dan kenyamanan
baktiyar qurtubi,3,5 bulan lalu,,"Capek, jalan jauh"
Mariyati Saja,4,2 tahun lalu,,Tempatnya masih alami
Anida Riyanti,5,2 tahun lalu,,Bagus view nya
Queen of Hua,5,2 tahun lalu,,"Tempatnya adem, seger, cocok buat healing"
Rifan Nafi,4,10 bulan lalu,,
Felix Jo,5,7 bulan lalu,,
hodri amin,5,2 tahun lalu,,Tempat yang nyaman dan sejuk
Neni Triyana,4,2 tahun lalu,,Sedikit kurang terurus kayaknya.
Wulan Rani,3,8 bulan lalu,,
reva ardhito,5,9 bulan lalu,,
tulusanc,4,setahun lalu,,Tempat yg indah dan alami
Husni Ahmad,5,2 tahun lalu,,Lokasi mudah di aksess
Papa Naufal Abiyu,5,2 tahun lalu,,View nya joss
Fahrul Fauji,5,setahun lalu,,sangat nyaman
Hamed Wafdulloh,5,2 tahun lalu,,
Adi Saputra,5,2 tahun lalu,,tempatmya bersih
izzudin alfatih,5,setahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Gloria Chandrawati,5,2 tahun lalu,,"Mudah dijangkau, lahannya tidak luas untuk camping ground. Masih tempat yang bagus untuk dikunjungi. Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)"
Dely Himura,5,3 bulan lalu,,"Bagus, dingin 👍 … Diterjemahkan oleh Google ・ Lihat versi asli (Melayu)"
T Wie,5,3 bulan lalu,,
Winda Dwi Setyani,5,2 bulan lalu,,
Arpita Das,5,2 tahun lalu,,Jalur yang mudah dan air terjun yang indah dan indah Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Khusnul Nasikhin,4,setahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Ferry Gameland,5,3 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Melayu)
Dewo New,5,setahun lalu,,Keberuntungan umum Diterjemahkan oleh Google ・ Lihat versi asli (Somalia)
Keluarga “B2L” Masker,5,setahun lalu,,
Mbah Koko,5,setahun lalu,,Dingin alami Diterjemahkan oleh Google ・ Lihat versi asli (Melayu)
Aziz Dzulhilmi,5,setahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Suomi)
JNE Pucang Anom,1,setahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Andini Laily,5,3 bulan lalu,,Waktu antrean Tanpa mengantre Sebaiknya buat reservasi
Farah Nur aini,5,6 bulan lalu,,Waktu antrean Tanpa mengantre Sebaiknya buat reservasi
Alfan ZiRoN,5,6 bulan lalu,,
Pramudya N.W.,5,8 bulan lalu,,Tempat yang bagus Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Dionisius Fiore,4,7 bulan lalu,,Waktu antrean Tanpa mengantre
Syakhshiyatin Nur,5,setahun lalu,,Waktu antrean Tanpa mengantre Sebaiknya buat reservasi
Nasril Eduward,5,setahun lalu,,Waktu antrean Tanpa mengantre Sebaiknya buat reservasi
Zulfan Moon,4,setahun lalu,,Waktu antrean Tanpa mengantre Sebaiknya buat reservasi
Indu Salupi,5,6 hari lalu,,
Gerald Dion,5,3 minggu lalu,,
Maulana Iqbal B,5,sebulan lalu,,
Kisah Orang Depok,4,sebulan lalu,,
Siti Rahimah,5,2 bulan lalu,,
Zainul Bojonegoro,5,2 bulan lalu,,
Nor Hasanah,5,2 bulan lalu,,
iNews Tuban id,5,2 bulan lalu,,
190_Bernadetha Afrida Anul,5,3 bulan lalu,,
TracyOK,5,3 bulan lalu,,
riyandi saputro,5,5 bulan lalu,,
daimaturrofiah,4,5 bulan lalu,,
Philip Tan,3,5 bulan lalu,,
Fiky Nur Ardiansya,5,6 bulan lalu,,
Yudha Dewi,5,6 bulan lalu,,
jumarnis,5,7 bulan lalu,,
Ahmad Muhim,5,7 bulan lalu,,
Wahyu DN,5,7 bulan lalu,,
rezky,5,8 bulan lalu,,
Jabar Arif,5,8 bulan lalu,,
Rusdi Yanto,5,9 bulan lalu,,
Rudini Erfan,4,9 bulan lalu,,
Muh Idris,4,10 bulan lalu,,
Fikri aditya Rizky,5,10 bulan lalu,,
Marta Amellia,5,10 bulan lalu,,
Indra,5,11 bulan lalu,,
priyanto putra,5,setahun lalu,,
Andya Berkelana,5,setahun lalu,,
Kukuh Wijiatmoko,5,setahun lalu,,
Endra Pramono,5,setahun lalu,,
Alya Az zahro,5,setahun lalu,,
Darni Kustiani,5,setahun lalu,,
Hacker Hacker,5,setahun lalu,,
Bima Fatih,5,setahun lalu,,
Davin asep,4,setahun lalu,,
Burhan Uddin,5,setahun lalu,,
Yuli S,5,setahun lalu,,
MAMIEK SUHARTINI,4,setahun lalu,,
Dicky wahyu,5,setahun lalu,,
chia,5,setahun lalu,,
Naufal Azfa,5,setahun lalu,,
Santi Ekarini,5,setahun lalu,,
Rifqi Ramadhani,5,setahun lalu,,
Yunita Arrahman,5,setahun lalu,,
Dwiky S Permadi,5,setahun lalu,,
Rizky Raynaldo,5,setahun lalu,,
Iwan Wibisono,5,setahun lalu,,
Lintang Vega Arum,5,setahun lalu,,
hermanto hermanto,3,setahun lalu,,
Nuril Ma'rifatul Husna,5,setahun lalu,,
Ghani Sulaiman,5,setahun lalu,,
Karisma Aris,5,setahun lalu,,
Ichang,4,setahun lalu,,
ani aldo,5,setahun lalu,,
Yuli Dharma,4,setahun lalu,,
Yosia Vemi,5,setahun lalu,,
nizar sains,5,setahun lalu,,
anton nyonk,5,2 tahun lalu,,
Joe Clothes,5,2 tahun lalu,,
Qaireen Laundry,5,2 tahun lalu,,
Aang Junaremania (Nanang Junaedi),4,2 tahun lalu,,
ayu ppeo,5,2 tahun lalu,,
bimo hmy,5,2 tahun lalu,,
nesca beauty,5,2 tahun lalu,,
Yadi Gaenk,5,2 tahun lalu,,
Maulana Rezaldi,5,2 tahun lalu,,
Widaad Apriansyah,5,2 tahun lalu,,
Olivia Vecolitha,4,2 tahun lalu,,
Puji Roby,5,2 tahun lalu,,
Muhammad Abbel Putra Helandas,5,2 tahun lalu,,
Muhamad Anas F.,4,2 tahun lalu,,
charis,4,2 tahun lalu,,
Amri Kun,3,2 tahun lalu,,
Yulita Catur M,4,2 tahun lalu,,
Wiz Malang,5,2 tahun lalu,,
elfanawa EFNW,5,2 tahun lalu,,
Rios Albert Lee,5,2 tahun lalu,,
Angga Aswaja,5,2 tahun lalu,,
Nur Siti Aisyah,5,2 tahun lalu,,
Candra Fivantura,5,2 tahun lalu,,
Official Imam,5,2 tahun lalu,,
Ryan Hariyanto,4,3 tahun lalu,,
