reviewer_name,rating,date,visit_time,review_text
Levina Azarine,2,setahun lalu,,"Harga lokal IDR 400k Non Indonesia IDR 500k (Perlu minta harga terendah, mereka minta saya bayar 500k sebelum saya minta harga lokal. Bahkan saya bisa bahasa Indonesia dengan sangat lancar, mereka tetap minta ID saya. Biasa! Saya 100% Indonesia dan tinggal di Jakarta sejak lahir. Tidak diragukan lagi soal bahasa saya, bahkan saya bisa sedikit berbicara bahasa Jawa mereka tetap minta saya bayar 500k🥴 Hati-hati saat menyiapkan pakaian keselamatan untuk wanita! Salah satu petugas mencoba memeriksa peniti di sekitar dada, dia menyenggol area dada saya😡, bahkan sebelum saya bereaksi atau mengeluh, dia terus menyenggol area celana saya sambil mencoba berkamuflase dengan memeriksa pakaian keselamatan di sekitar selangkangan.😡 Semuanya berjalan begitu cepat lalu mulai berjalan ke tepi lalu mulai terbang menggunakan paralayang🥴 sampai saya bahkan tidak bisa berteriak atau marah padanya😡 Saya yakin ini terjadi berkali-kali sebelumnya😒 Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)"
Nadia Pratiwi,5,4 bulan lalu,,kamu di sini Diterjemahkan oleh Google ・ Lihat versi asli (Jawa)
Rahman the unique explorer,5,2 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Novi Endria,5,4 bulan lalu,,
Adiriyanto S,1,setahun lalu,,"Kemahalan dan pengalaman preman lokal kurang ramah, jalan menuju lokasi ini kurang aman saat malam tiba Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)"
Neng Rizky,5,2 bulan lalu,,
Elisabeth Bunga,5,11 bulan lalu,,Orang-orangnya sangat baik dan alamnya sangat indah 👍🥰 … Diterjemahkan oleh Google ・ Lihat versi asli (Jerman)
Hanna Azzahra,5,setahun lalu,,
Monica Nur Lailia,5,7 bulan lalu,,
Muhammad Ali ya'lu alaih,5,3 bulan lalu,,
Arif Dwiyono,5,setahun lalu,,Pemandangan yang sangat indah Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Ahmad,5,6 bulan lalu,,
Gede Suwardana,5,setahun lalu,,
Mohammad Hidayatullah,5,setahun lalu,,
Anis Kusuma,5,setahun lalu,,
Cho Zila,5,9 bulan lalu,,
iNews Tuban id,5,2 bulan lalu,,
Kristian Wibisono,5,5 bulan lalu,,
Nina Yunianti,5,6 bulan lalu,,
Maria Jessica Zefanya Elsoin,5,6 bulan lalu,,
razhany burhan,5,6 bulan lalu,,
hendri yustiar,4,7 bulan lalu,,
Kios Olin,5,7 bulan lalu,,
Rouf Baronz,5,7 bulan lalu,,
Davig Trinata,5,8 bulan lalu,,
Naomi Ayu Citra Ningtyas,5,8 bulan lalu,,
Agung Surya D,5,8 bulan lalu,,
Yosa solasi dirongsen,5,10 bulan lalu,,
Andreal Myrza,5,11 bulan lalu,,
Fara Anestya,5,11 bulan lalu,,
Doni Parissan Siregar,5,11 bulan lalu,,
Fenti Retno Dewi,5,setahun lalu,,
Vinda Wahyu,5,setahun lalu,,
diksa villa,5,setahun lalu,,
liyah kyut,5,setahun lalu,,
Eka putra Iswadi wicahyo,5,setahun lalu,,
Rifa Azizah,5,setahun lalu,,
Febri Yanti,5,setahun lalu,,
SEPTIADJI LUCKY,5,setahun lalu,,
Hasann.,5,setahun lalu,,
Choirul Sopyan,5,setahun lalu,,
Tobert,5,setahun lalu,,
rizky xion,5,setahun lalu,,
ILMI FILDAN FAUZI,3,setahun lalu,,
Lukman R,5,setahun lalu,,
De Ati,5,2 tahun lalu,,
Suwarno Laris,5,2 tahun lalu,,
