reviewer_name,rating,date,visit_time,review_text
Habibi Fahmi,5,setahun lalu,Hari biasa,"Very recommended !!! Kesana pas weekday, 65k per org, anak2 tinggi diatas 85cm sudah kena tiket. Harga segitu termasuk murah Krn semua wahana gratis termasuk water outbound utk anak2, hanya 2 wahana terbaru yg berbayar. Hewannya didominasi burung/unggas, bagi penggemarnya ini adalah surga dunia, dimana lagi bisa makan jajan ditemani merak, lihat black swan, dan bermacam burung/unggas exotic dari seluruh dunia. Kondisi hewan2nya cukup terawat, lingkungannya juga cukup bersih, ga terlalu bau, meskipun terdapat kotoran unggas di bbrp spot, pokoknya hati2 aja biar ga kena ranjau. Ada persewaan e-bike juga bagi yg ga kuat jalan, Krn rutenya lumayan jauh. Ada atraksi burung di jam2 tertentu, dan bbrp spot edukasi, sangat cocok utk pelajar SD."
alhafidzah story,2,8 bulan lalu,Hari biasa,"Sebenarnya tempat nya sangat mengedukasi sekali banyak burung² dan hewan lain dari seluruh dunia. Tapi pliss dong tempat nya lebih di rawat lagi bau banget dan banyak tikus di kandang² hewan. Banyak juga mainan yg tidak bisa di mainkan, air kolam renang nya kotor banget. Pas aku kesana kondisi nya sepi pengunjung dan masih banyak sekali sport² yang perlu di perbaiki. Tolong dong di perbaiki lagi dari segi semua nya biar kita para pengunjung juga lebih nyaman ."
Diza Permatasari,5,setahun lalu,Hari biasa,"Tempat wisata di JatimPark 2. Biasa didatengin rombongan anak2 sekolah 🙂👍 Lokasinya masih lumayan kaki friendly dibanding secret zoo alias ga terlalu besar2 banget tapi masih okelah untuk tempat wisata edukasi. Kebanyakan binatangnya itu jenis unggas sih ya kayaknya. Cukup menyenangkan dan edukatif sih. Ada banyak tempat main yg gratis buat anak2 tp ada jg yg bayar sih kayanya ya. Kmrn ga ada penyewaan stroller kaya di secret zoo, adanya cuma ebike aja, padahal lagi butuh banget 🥹 Ohiya, di sini ada water outbond. Jadi kaya kolam renang tapi versi kaya outbond gitu bukan yg bener2 kolam renang. Saran aja sih, kalo rencana mau main di kolam renang mending bawa payung buat shading pas nungguin anak2 main. Soalnya tempat nunggunya terbatas dan kalopun ada tempat yg agak luas untuk duduk dan naro pakaian dia ga ada atapnya, apa ga mateng itu 😭"
Emir Bagus2212,5,11 bulan lalu,Akhir pekan,"Pengalaman saya mengunjungi destinasi wisata ini... Kekurangannya menurut saya musholla nya terlalu kecil untuk menampung kapasitas pengunjung apalagi saat weekend. Slebihnya bagus & perlu ditingkatkan, mantap untyk manajemennya"
Vina Pillow,5,setahun lalu,Akhir pekan,Tempat liburan yang asik buat keluarga. Apalagi kalo ngajak anak² pasti seneng liburan disini. Fasilitas lengkap dan bersih. Semua wahana aman buat anak². Ada banyak wahana gratis. Binatang² nya terawat dan cukup menghibur anak². Boleh bawa makanan dan minuman dari luar. Banyak spot edukasi buat anak². Kesini pas hari minggu harga tiket 70rb perorang. Pokoknya seru liburan disini
Lisa Smith,5,2 bulan lalu,Hari biasa,"Tempat nya lumayan bersih,banyak burung2 nya,,aku kesana GK pas weekend jdi lumayan agak sepi 😁"
Joko Susilo,4,setahun lalu,Hari libur nasional,"tempat wisata edukasi untuk anak karena cukup lengkap koleksi binatang dan museum satwa kecil di dalamnya, kokeksi burung cukup banyak, fasilitas lumayan juga, akses jalan dari masuk hingga keluar kemarin kira kira hampir dua jam eksplor, untuk tiket dengan harga segitu cukup worth it, 80 ribu. Anak lumayan senang dan capek juga. Kalau mau lebih hemat beli paketan terusan sama secret zoo juga boleh asal masih banyak waktunya."
Eka Rosdiana,3,setahun lalu,Hari libur nasional,Overall sangat menyenangkan karena ada tempat main untuk anak-anak juga dan pertunjukkan burung.. Semoga bisa lebih ditingkatkan lagi kebersihan dan makin terawat beberapa wahananya..
Gitakara Ardhytama,4,2 tahun lalu,Hari libur nasional,"Review saya untuk kunjungan tanggal 24 April 2023: 1. Pemesanan tiket masuk bisa dilakukan secara online di beberapa aplikasi travel yang sudah terkenal. Karena high season saya beli tiketnya di harga 75.000 per orang. 2. Saya datang ke sana sekitar jam 9 pagi. Masih agak sepi saat saya datang. Loket tiket belum terlalu penuh dengan antrian. Lokasi parkir cukup dekat dengan loket dan lapangan parkirannya juga luas. 3. Ada persewaan e-bike di depan setelah melewati pintu masuknya. Semua e-bike bertipe single seater dan harganya 150.000 per unit. 4. Isi satwa2 di dalamnya mayoritas unggas, hampir 95% satwa yg ada di dalam adalah unggas. Ada beberapa satwa yg dilepas liarkan, berjalan2 ke sana kemari di sekitaran rute perjalanan pengunjung. Ada beberapa titik yg mengijinkan pengunjung memberi makan dan berinteraksi dengan satwa yg ada (tentunya makanan yg sudah mereka sediakan dan didampingi pengawas satwanya). 5. Toilet tersedia banyak di sekitar rute wahana, untuk kebersihan toilet cukup bagus. Bersih dan airnya selalu ada. 6. Banyak area food court di dalam, tetapi ada beberapa titik yang di depan food courtnya terdapat hewan2 yg berkeliaran dan “minta makan” kepada pengunjung yg datang ke food court. Bahkan saya menemukan tempat duduk di depan sebuah food courtnya yg penuh dengan (maaf) kotoran unggas. Maaf, itu agak mengganggu selera makan saya saat itu dan saya jadi memikirkan kembali soal kebersihan makanan yg saya beli. 7. Untuk soal kesejahteraan hewan mohon lebih diperhatikan lagi, apalagi saat high season atau akhir pekan. Saya sempat melihat ada ikan yg mati mengambang di salah satu kolam ikan. Ada juga saya melihat burung yg sepertinya sedang sakit (atau kesakitan) dan menyendiri, karena saya lihat PARUH ATASNYA HILANG. Entah karena pertengkaran antar burung yg satu kandang dengannya atau bagaimana, saya kurang tahu. Karena saat saya ingin memberitahu petugas tidak ada petugas yg berjaga di sekitaran deretan kandang itu saat itu. Ada pula beberapa burung yg saya lihat dikurung dalam sangkar yg lebih kecil lagi. Jadi ada kerangkeng kecil yg berisi burung di dalam kandang itu. Kandang di dalam kandang, kalo boleh saya sebut begitu. Ada beberapa kandang yg kosong juga saya lihat, entah kemana hewannya."
N,5,3 bulan lalu,Hari libur nasional,sangat seru dengan membawa keluarga
nurrohmah abduljamil,4,setahun lalu,Hari biasa,"Konsepnya bagus,satu pengelola dengan Jatim Park,disini adalah jenis burung dengan area 14hektar siapkan energi untuk berkeliling melihat koleksi burung2 baik khas Indonesia maupun yg dari luar negeri,cukup bagus untuk edukasi,ada kolam renang,ada atraksi elang,dan tidak boleh bawa makanan+minuman masuk ya,ada banyak Foodcourt dengan sistem pembelian kupon dicashier terpisah (memang agak ribet sih KLO sistem ini) dan baru kita bawa ke penjual yg mana mau kita beli,"
Lika Lindyasari,5,setahun lalu,Akhir pekan,"Masih di area sekitar jatim park 2, konsepnya minizoo feeding animal, dan lebih ke pengenalan berbagai jenis burung atau unggas. Cocok untuk jalan ringan santai, ada beberapa spot edukasi dan wahana juga."
Isma Hafidh Rosidah,5,setahun lalu,Akhir pekan,"Tempat wisata edukasi yang memiliki banyak wahana menarik. Koleksi burung yang dimiliki lengkap dan banyak, mulai dari yang biasa kita lihat sehari-hari hingga burung² langka, dan semuanya terjaga dengan baik. Terdapat beberapa spot edukasi yang menarik dan modern. Sebagian besar wahana dapat dimasuki gratis (sudah include tiket masuk di awal). Saat ini juga sudah terdapat beberapa wahana baru yang tak kalah menarik. Tempat yang sesuai untuk wisata keluarga maupun field trip. Selain wahana yang lengkap, fasilitasnya juga lengkap, ada mushola, toilet, food court yang luas, dan tempat sampah pilah sehingga lingkungannya juga tetap bersih."
Dhanial Multazam,5,setahun lalu,Hari biasa,Banyak sekali variasi dan jenis burung disini. Ada banyak burung yang diawetkan yang di jadikan pajangan pada 1 ruangan. Tempatnya luas dan tertata. Ada wahana permainannya. Sangat direkomendasikan untuk tempat wisata di batu.
toni wira,5,6 bulan lalu,Hari libur nasional,sangat bagus dan sangat nyman untuk membawa keluarga harga tiket juga terjangkau
destia cardinalia,4,setahun lalu,Hari biasa,"Sengaja niat kesini Beli tiket on the spot tdk terusan daann di info bahwa hr jumat itu termasuk weekend. Padahal jumat kan masih hari kerja , how come dude ? Jd ya ngikutt aja dehhh ktentuannya beli tiket hrga weekend 75k/org Sbenarnya worthed utk lokasi dan wisata ddlmnya , hewan”nya jg jinak apalagi ada kakaktua yg bs ngomong saat ddekatin . Namuunn eco green park ini termasuk sepi bgt dibanding wisata jatimpark yg lain pdhl dsini bnyk bgt ilmu dan info yg ddpt loh, jd kalo kesini utk wisata edukasi pdhl kalo dgn keluarga dan anak” kan bs belajar sekaligus bermain . Diinfo petugas tiket ddpan tetap ada penampilan show tapii pas uda ddlm trnyata zonk , nanya petugas katanya krna sepi pengunjung jd show dtiadakan. Lahh bs gitu ?? Sbenrnya mau sepi ga sepi ya show must go on kann , pdhl cuaca cerah krna anak” nungguin bgt bird prey shownya,kecewa sih. Di akhir pas mau keluar terdapat wahana hanoman 3D dan kereta about life , baguss sihh dan belom termasuk htm jd beli lg utk wahana ini tapii sebelum masuk lagi lagi dsini ptugas tiket wahana menjelaskan kalo tiket promo 2 wahana bs dpat potongan itu berlaku hnya saat weekend ( lah emg kan ddpan saya beli htm yg weekend ,gmn sih ) dann ternyata hny berlaku sabtu minggu dong promonya 😌 beli tiket 2 wahana jd 25k yg seharusnya masing” 15k dan 20k . Tolong ya utk manajemen diperjelas lg, ketentuan weekend dan weekday Dimana” hr jumat tdk terhitung weekend apalagi masih hr kerja dan saat qt kesini belom termasuk high season . Ddlm bnyk foodcourt namun hny sedikit yg buka alhasil cumn beli gorengan . Tolong manajemen dikelola lg dgn baik ini eco green parknya -krna bnyk yg ga ssuai saat ddlm."
Vieka Alana,5,setahun lalu,Akhir pekan,"Kesini lagi setelah sekitar 10th an.. Banyak sekali perkembangannya. Koleksi yang paling menarik adalah aneka ragam unggas, dan burung. Pengunjung bisa merasakan sensasi di alam dg masuk ke dalam aviary burung nuri, burung elang dsb. Wahana peternakan dan juga pet feeding Beli tiket terusan utk jatim park 2 seharga 170k pada weekend. Datang pagi hari lebih baik karena eco green park tutup lebih awal dr wahana yg lain.."
Amin Sunarko,5,setahun lalu,Akhir pekan,"Tiket cukup terjangkau. Cuma sangat disayangkan, banyak wahana yang tidak berfungsi karena kurangnya perawatan. Beberapa kandang juga terlihat kotor, banyak tikus juga di kandang burung . Parkir cukup luas. Harga makanan cukup terjangkau. Terima kasih"
santya devi,5,11 bulan lalu,Hari biasa,"Di eco green park ini lebih banyak ke unggas sih dan banyak benda2 daur ulang, masyaa Allah banyak juga jenis burung di dunia. Yg terpenting anak2 pada happy semua 😁🥰"
Nia Dara Sucita,5,setahun lalu,Hari biasa,
Jusak Hadi,4,setahun lalu,Hari biasa,"Sudah agak kurang terawat ya dibanding terakhir kesana, mungkin karena efek pandemi covid. Petugasnya ramah2, cuma kemarin anak saya pengen beli strawbery tapi tidak ada petugasnya. Wahana bermainnya cuma sedikit tp sekarang ada tambahan playground buat anak2."
Hendra Afiyanto,5,setahun lalu,Akhir pekan,"Lokasi strategis dengan fasilitas parkir bersih dan luas. Fasilitas toilet juga bersih dengan jumlah banyak tersebar di dalam dan luar lokasi wisata. Harga tiket normal dengan wahana yg banyak sekali dan sangat menarik. Bisa membawa makanan ke dalam lokasi wisata. Staff wisata ramah dan responsif. Harga makanan terjangkau, mulai dari camilan hingga makanan berat."
dewi apriliana,5,setahun lalu,Akhir pekan,"Eco Green Park ini letaknya di sebelah Batu Secret Zoo satu area di Jatim Park 2. Jika beli tiket terusan, bisa langsung masuk tanpa beli tiket lagi.Luaaaas banget! Siapkan fisik kaki yang super fit agar puas mengeksplor tempat ini. Tidak hanya sekedar kebun binatang, Eco Green Park juga bisa jadi sarana edukasi. Kalau binantangnya menurut saya lebih lengkap koleksinya di Batu Secret Zoo. Tapi kelebihannya di Eco Green ada banyak sarana edukasi."
Reall_ Ajjah,5,2 tahun lalu,Hari biasa,Waow banget deh pokonya.. Anak anak seneng bgt dan sangat menikmati rute perjalanan sampai selesai... Wahana nya sangat menarik dan sangat mengedukasi anak2.. Playground nya juga bnyak dan gratis tiiss... Atrksi2 burung elang juga seru.. Moment di hinggapi burung itu sangat tdk bisa d lupakan 🥰poko nya seruuuu🥰🥰😊
ceryle hermawan,5,setahun lalu,Hari libur nasional,
Novi Santika,5,setahun lalu,Akhir pekan,Gak nyangka seluas dan banyak banget binatangnya. Kesana pas weekend. Harga masuk perorang 75k Weekday 50k. Worthbit bgt buat harga segitu kita bisa ngubek 2-3jam. Burungnya lengkap. Sayangnya di restonya gak menunjukkan eco green ya. Masi pakai kertas nasi dan sterofoam 💔 Sedih bgt sterofoam ketemu makanan panas tuuh
Shinta Mei,5,setahun lalu,Hari biasa,"Tempat edukasi rekomen kalau ke Kota Batu Ada kolam buat bermain air cuma tadi pas kesana kolam nya agak kotor, ada juga wahana permainan nya, cuma ada batasan umur kalau mau naik. Ada wahana berbayar juga seperti flying fox dan sinema 3D Kalau dari tempat parkir motor jalannya agak jauh kalau ke loket. Paling favorit di tempat merak putih 🕊️💗"
nurul fitriana,5,setahun lalu,Akhir pekan,
achmad yovan arisandy,5,sebulan lalu,Akhir pekan,"Pernah kehilangan barang di eco active park, tapi ngga nyangka barang bisa ketemu dan dibalikin ke surabaya dong! Amanah banget tim informasinya.. salute keren tim eco semoga makin sukses kususnya buat kak wilda oktavia dan tim. Plis managemen yg liat komen ini naikin gaji mereka ato ga reward supaya mereka lebih semangat ngelanjutin kebaikan ini pliss Sukses terus ya kaliaann"
Yusup Marwan,5,setahun lalu,Akhir pekan,"Konsep kebun binatang yang berbeda,. Tracking sejauh 3 Kilometer, kalau mempunyai tiket terusan di sarankan untuk menghemat tenaga. Tidak perlu kuatir kehausan atau kelaparan, setiap sudut menyediakan makanan dan minuman."
Dewi Sinta,5,setahun lalu,Hari biasa,"Byk trmpat utk anak-anak brlajar, tidak cuma satwa tetapi beberapa hal lain juga ada di sana, misal di dalam science center, bisa belajar asal gempa, dll, ada tempat biogas, penanaman strawberry, pengolahan sampah dan ada beberapa hal menarik lain. Di ujung lokasi,anak"" bs main flying fox dan tentu saja mandi busa. Seru juga. Bahkan utk anak smp."
