reviewer_name,rating,date,visit_time,review_text
Lilis Fauziah,5,10 bulan lalu,,"Tempat camping yang mudah dijangkau, saya kesini naik bis dari Surabaya dan nyambung grab mobil karena sama ajak2. Udah pesan tenda sultan sebelumnya by wa dan bayar DP dulu. Dateng2 tenda sudah siap dan lanjut pasang Hammock dengan sedikit drama Karena gak bisa di samping tenda pas. Jadi karena banyak tipe lahan yang disewa baiknya Konsul sama miminnya dulu. Ada drama kayu api unggun juga, Udah pesen sejak Dateng eh sampe isya belum dianter juga padahal yg lain udah pada nyala api unggunnya, jadi musti bolak balik nanya. Tapi overall seneng banget camping disini, toilet banyak, ada musholla, air dekat listrik ada. Jadi komplit. Anak2 happy semua. Makasih buat pengalaman campingnya taman pinus"
Mika BintangL,5,sebulan lalu,Akhir pekan,
Intan Permata,1,2 bulan lalu,,"Tempatnya nyaman tapi makanannya amat sangat tidak worth it, pelayanan lama tidak responsif harga mahal tapi porsi bencanda padahal cuma mie nyemek sampe 2 jam gak selesai"
Ariyo Youdo Utomo,5,setahun lalu,,"Ini tempat bagus dan recommended banget, buat one day escape ini worth it banget, langsung mobil di sebelah tenda, akses air banyak, tiap camp ground ada colokan listrik nya, harga murah banget. Tempat nya adem dan sejuk."
Dewi Ari Musyafi'ah,4,setahun lalu,Hari libur nasional,"akses air, listrik sangat mudah ada dimana2, mushola, kamar mandi juga ada pilihan jongkok atau duduk, parkir mobil juga mudah ga terlalu menanjak, cuma tanahnya terlalu keras dan dekat dengan jalan raya shg suara2 motor lumayan agak kecang. disini enak klo ga terlalu padat jadi jarak antr tenda pengunjung lain tidak berdekatan"
Erdin 888,5,setahun lalu,Hari biasa,"Pengalaman pertama camping, Lokasinya enak berada di dekat jalan aspal, Parkir bisa langsung disamping mobil, toilet lumayan bersih sayang ada beberapa yg bau pesing, jadi cari Toilet yg bener bener bersih kalo mau mandi. Kalo malam terang ada lampunya, Saya bawa tenda sendiri, tapi disini perlengkapan lengkap. Yg bikin gak nyaman kalo ada yg nyalain Api Unggun karena asapnya bikin udara gak fresh apalagi kalo anginnya ke arah tenda tidur jadi gak nyaman. So far asik dan menyenangkan"
Yas,5,7 bulan lalu,Akhir pekan,Kesini cuma muter-muter areanya doang. Nggak ngecamp. Dan menurutku sih seru yaa kalo bisa ngcamp disini. Murah juga. Toiletnya lumayan bersih. Ada karyawannya juga yang nungguin di loket..
Mohamad Nawa,5,setahun lalu,Akhir pekan,"Temaot kamping lengkap, ada colokan listrik, kran air, tungku panggangan di setiap sisi groundx. Ada mushola juga dan tempat wudhu, KM toiletnya bersih ada closed duduk, sangat mudah untuk DO onlinefood, banyak pepohonan, jd teduh. Persewaanya juga lengkap. Beradandi titik trtinggi kota batu. Htm 100k wekday 150weekend, HTM 10k/org anak kecil gratis"
Retno Kusumaning,5,setahun lalu,Akhir pekan,"Salah satu tempat camping di batu, yg ingin camping ala ala bisa banget di sini. Lokasinya juga gampang banget di akses karena di pinggir jalan raya. Tempatnya nyaman, syahdu. Diusahakan reservasi dulu jika berkunjung di akhir pekan. Di sini juga menyediakan penyewaan alat² camping. Paket grill juga ada. Di setiap ground ada colokan listrik + keran air. Di hari weekend ada gratis jagung rebus juga. Tiket per orang 10.000 saja. Masnya juga ramah²"
NH,5,11 bulan lalu,,Kamar mandi paling bersih selama kami berkemah dengan anak-anak. Jalanan menuju lokasi camp beraspal dan sangat mulus. Perjalanan dari arah IIBS Ar-Rohmah tinggal lurus aja. Keterangan lokasi plus harga bisa lihat di IG-nya langsung 👍🏻 …
Wendy Firmansyah,5,7 bulan lalu,Akhir pekan,"Hawane suejuuk, suasana syahdu apalagi kalo pas habis hujan, colokan listrik ada di tiap titik, kalo masih lapar jangan kuatir ada gojek bisa masuk 😅"
Erwin Gun,4,setahun lalu,Hari biasa,Tempat cukup nyaman buat camp.tenda releting ada yang sulit. Kamar mandi tolong diperbaiki dikit. Ada lantai yang ambles. Dicat ulang lbh bagus. Ga karatan semua. Udara seger bgt. Kafe seberang j 19.00 makanan udah pada habis. Mending bawa makaanan sendiri. Untuk tikar tolong dicek dan dibersihkan dulu ada sisa makanan yg masih nempel. Lain lain ok lah. Masi bisa diulang.
abbuayesha,5,2 tahun lalu,,"karena lagi musim camping. taman pinus batu bisa nih jadi salah satu spot buat keluarga healing bareng tanpa ribet. tinggal siapin tenda dan perlengkapan camping dan berangkat deh kesini. lokasi yg asri dan sejuk sesuai dengan namanya taman pinus, lokasi dipenuhi pepohonan pinus yg teduh dan estetik. sudah tersedia colokan dan kran air di beberapa titik lokasi sesuai kavling spot mendirikan tenda mobil bisa langsung di parkir dekat tenda. kalaupun ga sempat bawa bekal makanan. bisa langsung pesan menu kudapan snack, makanan dan minuman langsung ready diantar ke tenda tarif per malam 150rb buat piknik singkat di akhir pekan sih oke banget. terletak di kaki gunung panderman dan jalan tembus jalibar sangat mudah di akses selamat berkunjung dan menikmati suasana camping di taman pinus Tempat 8/10 Pelayanan 7/10 @abbuayesha"
Retno Anggun Pramita,5,setahun lalu,Akhir pekan,"Tempat camping keluarga, aman buat anak2. Tempatnya hutan pinus disediakan site. Site bisa pilih sesuai kendaraan, parkir kendaraan langsung dekat dengan tenda. Disediakan toilet juga, kran air dekat dgn tenda, ada dapur umum, lebih seru masak dgn peralatan sendiri sih masak depan tenda. Bisa hanya sewa site aja, per site sekitar 100-150rb an tergantung site nya, tiket per org 10rb an. Misal mau sewa tenda mereka juga disediakan itu udh termasuk dengan matras dan SB(sleeping bag). Ada jalan menanjak disebelah taman pinus ini, naik terus keatas ada tempat pacuan kuda, bisa jalan2 liat kuda di atas."
jengprasty,4,setahun lalu,,"Padahal kami memilih tempat ini untuk mencari suasana tenang, mendengar kicauan burung dan serangga, sangat terganggu sama musik yang bikin burung dan serangga enggan berkicau. Plus penilaian : lokasi mudah dijangkau, hawa juga sejuk, air melimpah, disediakan stop kontak di setiap campsite, penerangan juga ada, tersedia blok nama jelas di tiap campsite, toilet juga memadai hanya kurang bersih aja. Disediakan jagung mentah dan jagung rebus gratis tiap sabtu minggu. Minusnya, Akan selalu ada pengunjung yang tidak menaati peraturan, sesekali perlu adanya petugas yg kontrol dengan tegas sesuai aturan yang dibuat. Karena masih ada yang membawa sound wireless dan menyalakan musik cukup terdengar tetangga antar campsite. Petugas mengetahui ketika mematikan lampu di tiap pagi namun juga tidak menegur pengunjung agar tidak menyalakan sound. Baiknya saat check in pengunjung diberikan informasi peraturan di taman pinus ini sebagai langkah preventive, kalau sudah menempati campsite masih ditemukan pelanggaran, petugas berhak menegur dan bertindak sesuai aturan yg berlaku. Semoga ada perubahan yg baik."
gagah abiz,5,sebulan lalu,Hari libur nasional,Asyik buat camping...sejuk dingin
Afan Fatkhur A,3,8 bulan lalu,Akhir pekan,"Lokasi mudah dijangkau, jadi disewakan parkir mobil dan lokasi tenda jadi 1. view di seberang jalan, bukan depan tenda. Lokasi di hutan pinus. Ada wastafel tiap lokasi. Mushola bagus, km ada 2 lokasi. Harga 1 mobil 2 orang 190rb, mahal utk fasilitas dan view yg biasa. Sabtu rame."
Shanti Alfarokh,5,2 tahun lalu,Akhir pekan,"Taman Pinus Campervan Park ini adalah salah satu camping ground favorit di jatim. Sesuai dengan namanya Taman Pinus, di sini banyak sekali pohon pinusnya. Untuk area camping ground nya juga sudah ada kavlingnya, jadi memang tersusun rapi. Toiletnya juga banyak dan bersih. Sayangnya bawahnya masih tanah, belum ada rerumputan hijau. Kalau ada rumputnya pasti menambah kesan semakin sejuk dan asri. Tapi tanahnya lumayan estetik karena tertutupi guguran daun pinus yg sudah kering."
IamGrock,5,2 tahun lalu,Hari libur nasional,"Menurut saya tempat ini cocok untuk para pemula camping, atau bisa dibilang ini seperti hotel nuansa camping. Karena dari semuanya seperti karpet tenda dan api unggun mereka semua yang menyediakannya. Jadi untuk menurut saya untuk para keluarga yang ingin mencoba camping bisa reservasi tempat disini"
cristiawan bachtiar,4,3 tahun lalu,,"Tempat camping dengan fasilitas memadai. Colokan listrik,tenda sewa,dan tiket masuk 10 ribu per orang. Bisa include breakfast yang lumayan rasa dan porsinya. Sangat di sayangkan waktu pertama kali kesini ada kejadian kurang mengenakkan,awal boking reservasi kita ambil campsite standart,tapi di tengah waktu sebelum hari H kita rubah jadi Deluxe yang muat 2 mobil dan deal total sesuai hitungan.. Nyampai lokasi ternyata petugas reservasi tidak tahu kalau campsite berubah.Saya tunjukkan chat WA di Ok kan masuk Deluxe..tapi ternyata gak di beri campsite Deluxe,tetap standart dengan kita masih membayar seharga campsite Deluxe.. Hanya permintaan maaf dengan solusi kalau ada tambahan mobil satunya di parkir di dekat resepsionis,padahal saya hanya meluruskan kalau memang kita masuk campsite Standart harusnya jangan di masukkan harga campsite Deluxe.. Cuma sekedar saran saja untuk ke depan harus sinkron petugas di lapangan dengan data Booking biar tidak merugikan konsumen."
Yudha Dirgantara,5,2 tahun lalu,Hari biasa,Lokasi bagus. Dikelilingi hutan pinus. Akses Mudah di tempuh dengan mobil. Lahan nya juga luas. Bisa tendaan atau campervan. Air nya bersih udara tidak terlalu dingin jadi aman juga buat anak2 dan lanjut usia.
AINUR ROIS,5,2 bulan lalu,Hari libur nasional,"Tempatnya pas cocok nyaman buat camp, petugasnya luar biasa ramahnya.. buat yang lagi liburan ke batu dan mencoba untuk nginep dengan camping.. percayalah ini tempat yang tepat.. rekom banget.. saya pasti kembali lagi.. terima kasih atas pelayanannya."
Life Inspired (Life Inspired),4,setahun lalu,Akhir pekan,"Tempat ini sesuai untuk pemula, ad fasilitas minimum yang disediakan pengelola. Walaupun kamar mandi umum kurang bersih dan banyak sarang laba² di atas. Booking lebih awal untuk pesan tempat"
Andhika Pradana,5,setahun lalu,Akhir pekan,"Love this place! Enak banget buat healing dengan vibes alam.. Buat saya yg bukan pure pecinta alam, camping santai seperti ini bener2 bikin happy . Kamar mandinya bersih. Peralatan camping bisa sewa disana, jadi dateng tinggal bawa badan aja.."
IRMA WIDY,5,setahun lalu,,"Sensasi piknik ke hutannya dapet banget ya. Bener bener masih asri, udara sejuk, view bagus, ga terlalu rame juga. Tinggal bawa kursi portable atau tikar bisa banget menikmati tempat cantik ini."
Welly Trisdianty,5,11 bulan lalu,Akhir pekan,"Masyaallah tempat sejuk, mobil lgsung parkir dan lokasi pinggir jalan raya, suasananya adem poll. 340rb no ribet lgsung dpt api unggun juga"
Yans Luckyta,5,setahun lalu,,"Baru pertama kalinya mencoba camping. Suasana nyaman, didepan tenda sudah ada tempat wastafel buat cuci piring juga bisa, listrik dan sinyal internet tri aman. Kamar mandi bersih, ada mushola nya juga. Akses menuju lokasi sangat mudah, mobil bisa bawa masuk sampai disamping tenda"
Cakra Palimai,4,2 tahun lalu,Akhir pekan,"Tempat yang cocok untuk camp bareng Family atau teman apalagi pasangan, didalam lokasi camp telas disediakan tenda incloud dengan SB yang dapat digunakan, ditengah perkemahan juga terdapat kamar mandi, keran keran air dibeberapa titik serta colokan yang berada di masing masing dekat tenda."
Gedang Goreng,5,3 bulan lalu,Akhir pekan,
Novita R,4,2 tahun lalu,Akhir pekan,
Salus Yustian,5,4 tahun lalu,,"Tempat rekreasi dengan konsep yang relatif baru di Indonesia, dengan konsep camper site yang menyediakan lokasi beserta peralatan camping. Lokasinya sangat nyaman, tidak terlalu jauh dari kota Batu, cuaca dingin khas pegunungan. Staf sangat ramah dan akomodatif. Tersedia colokan listrik dan lampu disetiap slot parkir. Mungkin kedepan bisa ditambah wahana hiburan seperti playground atau sewa motor trail."
Vika Saraswati,4,4 tahun lalu,,
Eva Mariya,5,setahun lalu,Akhir pekan,"Tempat nya tenang, sejuk, semua fasilitas oke banget, mulai dari colokan listrik, air bersih, toilet, pelayanan ramah dari datang sampek nyariin tempat camp"
Ruth Usodo,5,2 tahun lalu,Akhir pekan,Overall bagus dan menyenangkan hanya saja saat kesana dapat tenda yg standar sehingga tidur agak sempit dan tidak termasuk kasur dan bedcover jadi lumayan sakit jg badan bila hanya beralaskan sleeping bag 😊
alexandra ca,4,3 tahun lalu,,Sangat recomanded buat yg pingin camping keluarga. Sinyal lancar .tersedia listrik disetiap camp.kamar mandi bersih. Bisa pesen makanan di cafe maupun go food.harga mulai 100k.bisa buat 1 mobil dan 1tenda.lengkap
Liely Kurniawan,1,11 bulan lalu,Akhir pekan,tdk rekomendasi untuk liburan keluarga... Tempat nya berisik.. laki perempuan tenda tetangga jam 12 - 3 pagi tertawa keras suara teriak2 tdk ada sopan santun. Sampai semua terbangun dr tidur kirain ada orang berantem ternyata hanya kumpulan manusia biasa yg lg ghibah dng suara lantang .. padahal sudah ada peraturan harus tenang tdk boleh berisik tp oleh beberapa orang aturan hanya sekedar tulisan 😁
Andhika eka surya Putra,5,3 tahun lalu,,"Tempat Camping yg nyaman dan aman bersama klrga, apalagi klu bawa anak2,fasilitas toilet, mushola, listrik, wifi. Pengelolanya jg ramah, tiket msk jg sangat murah, sblm dtg sebaiknya reservasi dulu apalagi klu weekend takut ngga kebagian tmpt, recommended place.. 😍😍 …"
Sherly Nade,5,setahun lalu,Akhir pekan,"Areanya mudah ditemukan, mobil bisa parkir di sebelah tenda, memudahkan ketika membawa family dg bawaan banyak. Yg perlu ditambahkan mgkn jumlah toilet saja"
Chafidhah Alfiana,5,2 tahun lalu,Akhir pekan,"Atmosfernya sejuk dan segar.. bagus untuk membersihkan paru² dan membuang penat akibat lelah bekerja. Selain itu banyak kedai kopi & makanan dg harga yg sangat murah dibandingkan rata² harga makanan di kota Malang. Ada juga yg jual sate kelinci sbg alternatif kejenuhan dg menu yg selalu ayam. Tempat wisatanya pun berderetan di sepanjang perjalanan ke arah bukit ini, termasuk Goa China, goa Jepang, batu predator fun park, jatim park 1 & 2. Jadi bisa dibilang, sekali dayung, dua tiga pulau terlampaui."
Didiet Maximiliano,4,2 tahun lalu,Akhir pekan,"Tempat camping yg bagus, fasilitas lengkap cocok buat yg pengen camping tp tdk mau ribet sebab semua fasilitas bisa disiapkan pengelola. Saran toilet bisa di bersihkan agar air tidak menggenang. Lalu harga sewa bisa direvisi agar tetap bisa eksis dan bersaing dgn tempat sejenis."
Della Yasmiar,5,setahun lalu,Akhir pekan,"Kesini waktu ada event cengkrama pinus. Masuknya tidak antri. Tenda sudah langsung disiapkan, beserta matras dan selimutnya. Cocok untuk camping bersama keluarga. Toilet bersih, mushola dan listrik tersedia, menu makan dan snack juga enak dan bervariasi."
Anazzal HR3A,5,3 tahun lalu,,"Tempat nya luas, Untuk masuk nya sih lumayan, 100rb an buat Sewa lahan Nya plus Tiket masuk per orang 10rb. Anak anak diitung juga pas aku dtg. Kamar Mandi nya kayanya sih yg harus di tambah, bersih tapi GA bersih banget Bisa sih lebih bersih lagi, Kamar Mandi Yg Di atas Kotoran sih Air bersih banyak Ada di mana mana. Tempat Sampah ga banyak Air nya banyak, dingin banget, Pengalaman kesana pas hujan, weekend, rame sih, Cuma Yaitu pas kesana Ada yg mobil parkir Di akses jalan Bukan di tempat yg sudah disediakan jadi nya ribet gitu harus tunggu pindahin mobil Nya gitu. Jadi please sih yg Sekira nya bawa Mobil diitung Parkiran Nya. Bawa makanan sendiri, Soalnya order pas minggu Buka nya siang. Tapi gojek bisa sih gofood gitu. Untuk Mas mas penjaga nya ramah 😉 Bisa lebih ditingkatkan Dan dipertahankan."
Tiandini Sundari,5,2 tahun lalu,,"Tempatnya bersih, fasilitas lengkap (colokan, lampu, tempat cuci tangan, tempat cuci piring, kamar mandi, mushola, dll), bisa pesen makanan via ojek online juga kalau malas masak"
Galih Mahendra,5,setahun lalu,,"Tempat yang nyaman buat camping ceria bersama keluarga, 0 meter dari jalan aspal, kebutuhan apapun semua ada, dari air, listrik sampai warung makan juga ada, motor atau mobil bisa diparkir disebelah tenda😆😆 …"
Ninik Artika,5,3 tahun lalu,,"tempat camping yg sejuk, menyenangkan. sore s.d malem di dpn camp ada cafe bisa pesan makan / minum unt diantar ke camp.. mungkin kamar mandinya ditambah lagi, ketika banyak pengunjung airnya mati saran unt ditambah lagi tandon airnya listrik mati di pagi hari krna bnyak yg pakai jdi on off listriknya, tapi unt keseruhan bagus kok.."
Dody Darma NV,5,setahun lalu,Hari libur nasional,"Tiket per orang Rp10.000,- Tiket mobil + 1 area standard 1 mobil Rp150.000,- Sudah ada listrik, kamar mandi bagus dan bersih, dapur umum, free jagung rebus/bakar. Cocok banget untuk liburan singkat rasa petualang tapi masih dekat dengan akses kota. Aman bawa bayi, bisa lanjut hiking di pagi hari ke tengah hutan pinus."
eno tanty,4,3 tahun lalu,,"Nice camping ground Terutama buat yang bawa anak dibawah 9 thn seperti saya, colokan dan penerangan cukup, hanya mungkin perlu ditambah lagi jumlah toilet dan dipikirankan saluran pembuangan air nya. Mas2 karyawan nya juga cukup helpfull membantu kami mommy2 rempong ini."
Vannisa Angelina,5,4 tahun lalu,,"Tersedia kamar mandi air bersih dan air kran mengalir, ada pencahayaan saat malam, ada stop kontak."
Dany Maru,4,2 tahun lalu,Akhir pekan,"Tempat camping untuk keluarga, sudah tersedia aliran listrik & lampu dimalam hari. Sinyal internet joss krn ada bbrp tower. Mobil parkir langsung bangun tenda disampingnya."
Bayu Prabowo,4,setahun lalu,Hari libur nasional,"Tempatnya cukup luas. Kamar mandi cukup bersih dengan air yang melimpah. Staff juga tanggap dalam memberi petunjuk. Keran ada di setiap camp spot. Colokan listrik juga ada. Benar2 camping yang mudah. Satu kekurangan adalah tempatnya yang berdebu saat musim kering. Asap dan abu dari bakaran api unggun juga cukup mengganggu. Karena di pinggir jalan ramai, suara kendaraan knalpot brong sering menggangu. Mendirikan tenda disini bisa betah sampai agak siang karena cahaya matahari tidak langsung ke tenda. Pemandangan hutan pinusnya juga bagus."
Dinda Dewi Rengganis,4,3 tahun lalu,,"Pengalaman pertama kemping dengan mobil parkir di sebelah tenda. Sebenernya enak yaa, ga ribet bawa2 alat. Tapi rasanya jadi kurang leluasa aja hehe. So far tempatnya nyaman, pegawai ramah dan helpful, kamar mandi super bersih, ada mushola, bisa gofood makanan pula hehe. Sayang campsitenya ga dibikin aliran air, jadi waktu hujan ambyar footprint kami, kena aliran air 🥲 kami coba bikin aliran air sendiri udah susah karena tanahnya padat dan beberapa sudah di conblock. Rekomen bawa hammock 😁"
Mita Hady,4,4 tahun lalu,,"Pengalaman pertama camping di pegunungan di Batu, biasa kami lebih banyak camping di pantai kalo di Balikpapan. Tempatnya cukup nyaman, fasilitas cukup lengkap, ada cafenya juga, lokasi strategis di area Batu dekat jatim park 2. Hanya saja kemarin ada trouble sedikit jadi mengurangi mood bercamping kami sekeluarga. Padahal saya jauh2 dari luar pulau memang pengen kemah di sini dari lama, eh sampe di lokasi ada kejadian yang kurang mengenakan gegara masalah reservasi. Tapi cukup terobati dengan suasana camping malam itu..."
Hanugra Aulia,5,2 tahun lalu,Hari libur nasional,"Camping ground yg ramah untuk pemula, akses yg mudah dr jalan raya, mobil bisa masuk sampai dekat tenda, listrik, lampu dan air keran untuk masing masing site, rekomended bgt untuk pemula Cm sayang tidak banyak yg bisa dilakukan di sekitar lokasi. Tp ada beberapa spot tracking yg mungkin menarik."
Sarwo Gandarum,5,3 tahun lalu,,"Keren tempatnya..enak buat bersantai bersama keluarga...teman dan handaitaulan.. bisa buat berkemah dan menikamti indahnya hutan pinus,krna alamnya mendukung bgt...hutan pinus yg indah... recomend bgt disni.. adminnya responsive dan supel..pokoknya tdk merapat kesini rugi..tdk akan menyesal..anda pasti puas..keamananya dijamin super josss.....saya sudah membuktikanya..."
Jefferson Leonard,5,2 tahun lalu,,
Happy Family Channel,4,2 tahun lalu,,Tempatnya nyaman sejuk walopun posisi pinggir jalan tp cocok untuk acara camping keluarga.. Menyenangkan pokoknya🥰👍 …
Annisa Erafiarti,5,3 tahun lalu,,"Tempatnya oke buat ngecamp. Buat yg mau camping dengan org dikit tp takut, pas bgt ini ngecamp dsini. Mulai dr tenda dan sgala macem peralatan buat camp udah tersedia, jd gag perlu repot2 bawa dr rumah. Mau beli makanan pun bs, ada kafe di seberangnya"
zee yayas,4,2 tahun lalu,Akhir pekan,Dingin pol .tapi asik suasananya..kesana pas weekend. Rame banget jadi tidak terasa horor mskipun ada diantara pohon pohon pinus tinggi nan besar Ada banyak tempat di sekitar situ yang bisa dieksplor Semoga ke depannya ada water heater di kamar mandi
Risana Rasyid M,5,setahun lalu,,"Fasilitas baik ada keran air, listrik dan lampu di tiap campsite, toilet bersih, dekat jalan besar, seberangnya citylight view kalo malem dan ada cafe."
Pamuji Raharjo,5,8 bulan lalu,,"Pas jalan ke Batu, ga sengaja ketemu Camper Park ini. Timnya ramah poll, harga sewanya ya murmer. Tempatnya proper dan nyaman."
Ikidiah,5,setahun lalu,Akhir pekan,"Ngecamp disini sambil ngegrill emang enak bgt bagi yg newbie kaya saya dan suami, cuma bawa badan aja, mulai dr tenda, alat2 camp, sampe bahan dan alat grill semua sewa dan sudah disediakan. Harganya masih worth it kalau kata saya, hubungi kontak person, nanti dikasih pricelistnya♥"
Ririn Diana,1,setahun lalu,Akhir pekan,"Pelayanan cafenya kurang cepat ,jadi perlu nambah karyawan atau perlu 2 shift biar gak capek ,karena kalo weekend pasti rame"
Avi Arum Andini,5,2 tahun lalu,,"Harus banget nginep disini. Cobain sensasi nginep di alam hihi walaupun rasanya kayak cuma pindah tidur aja. Tapi lumayan seru terutama kalau masak sendiri disana. Tersedia tenda sewa, makanan BBQ an ala2 juga ada. Untuk gas kalau mau tukar 10rb an. Standar nya weekdays 100k, weekend 150an. Adminnya kurang komunikasi sih, sempet miss, tp mas yg standby di tempat solutif. Booking dl ya kalau mau kesini, reservasi 🥰"
nawi iwan,5,2 tahun lalu,Akhir pekan,"Asyik nih tempat kemping ceria /keluarga, tempatnya di jalur lintas barat kota Batu pemandangannya melihat gemerlap lampu kota Batu yang indah, ketika pagi bisa melihat matahari terbit yang selalu menakjubkan. Sistemnya disini sewa tempat perkapling mulai - +Rp150.000 sampai - .000 perkapling sesuai luas tempat yang di pilih, juga menyediakan sewa peralatan kemping, fasilitasnya listrik + air, kamar mandi, musholah kendaraan bisa di parkir di lokasi kemping masing masing. Kurang lebih seperti itu lah untuk lebih jelasnya datang dan tanya di lobbynya hehehe 🙏🙏🙏"
Anisha Aksesoris,5,7 bulan lalu,,"Keren tempatnya, harga murah, fasilitas lengkap. Asik sekali ngecamp disini"
Ardhana Ricwari (Chypit),4,7 bulan lalu,Akhir pekan,"tempat tertata,sejuk,mobil bisa di parkir sebelah tenda,toilet,listrik,lampu ,"
sumali adi,5,3 tahun lalu,,"Nyaman sekali, tambahan aja mohon disediakan mobil 4x4 untuk evakuasi bila hujan ada mobil pengunjung yg tidak bisa keluar"
rachmaesty utami,5,3 minggu lalu,,first time..dan seruuuuu...
astwyr,4,2 tahun lalu,,cocok buat yang pengen camping anti ribet .. kalau mau tambah apa2 mending pasang sndri lbih murah .. ati2 injak tai kucing banyak kucing soalnya ..
Kifa Faiza,5,2 tahun lalu,Hari biasa,"Menyenangkan baru kemarin camping disini, klo pas weekday enak gk rame. Penjaganya respon banget pas kami komplain ada yg karaokean dan menyalakan sound karna di peraturan tdk boleh menyalakan sound dan langsung di tegur. Terima kasih"
Puguh Santoso,5,2 tahun lalu,Akhir pekan,"Tempatnya bersih dan nyaman,ada tempat makan dan ada fasilitas toilet umum air nya bersih ,sedikit kurang perawatan untuk kebersihan toilet umum nya ,semoga di perbaiki ke depan nya"
