reviewer_name,rating,date,visit_time,review_text
Niar Kramantana,2,4 minggu lalu,Akhir pekan,Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi
Jubaidi Arema,5,2 tahun lalu,Hari biasa,"Lokasi yang di bilang juga masih agak baru songgoriti hot springs, Lokasi mudah di jangkau kita bayar 100rb sdh dapat menu makan dan minum plus berendam di air hangat yang mengandung belerang, jadi kita bisa sambil buat terapi kesehatan. Saya datang di hari efektif, bukan weakend jadi agak lumayan sepi, tapi saya kira juga lumayan rame. Tapi saya sangat menikmati bisa duduk santai sebelum berendam sambil menikmati makanan yang kita pesan, setelah itu bisa berendam sepuasnya. Tempatnya enak, toilet juga bersih, ada mushola. Buat santai sangat asyik karena cuaca masih sejuk di kota batu, pokoknya enak dan asyikkkk sukses selalu buat hot springs Waktu antrean Tanpa mengantre"
Rahmi Lianingsih,4,2 tahun lalu,Kesini tgl 4 maret 2023,"Kesini tgl 4 maret 2023 Htm 50k/anak untuk balita Htm 100k/org untuk remaja-dewasa Harga tersebut sudah include dg makanan dan minuman. Harga makanan di 60k-100k Harga minuman di 20k-40k Harga camilan 40k-60k Ya anggap saja biaya 100k qta udah berendam air hangat, menikmati suasana, holiday, makan 1 porsi, dan minuman 1 gelas. Sayangnya pas Q kesana water heaternya udh ada tp belum bisa digunakan. Ya bisa dibayangkan keluar dri kolam berendam mandi air dingin dg anakq yg 3th hmmmm bekuuuuu😂. Tp infonya setelah itu udh bisa diginakan water heaternya. Q gak tau live musiknya kapan aja, cz Q kesana gak ada live musik. Atau untuk acara tertentu saja Q kurang paham. Lebih enak kalo kesana udh dpt penginapan di batu, jdi pulang berendam bisa tidur. Q kmren pulang dah jam 10'n malam dan perjalanan ke malang sepanjang perjalanan ngantuk berat. Pelayanannya ramah, good, cekatan, sopaaann syukkaaaa pokoxnya. Next mau kesini lg"
Nadhila Fadiah 377,5,setahun lalu,Hari biasa,"Recommended sekali untuk yang ingin refreshing dan santai"". Tempatnya aesthetic, pemandangan nya bagus. Ada kolam air biasa dan air hangat belerang juga. Didalam juga ada cafe. Jadi yg mau nongkrong"" bisa di lantai 2 nya. Waktu antrean Tanpa mengantre"
Muh Alfian,5,2 bulan lalu,Akhir pekan,Tempat nya cozy banget dan cocok buar akhir pekan Akhir pekan
Bimo Alfando,5,setahun lalu,Akhir pekan,"Tempatnya enak cukup untuk refreshing, ada kolam air biasa dan air panas jacuzzi. Walaupun kolam air panasnya tidak seperti di cangar tapi sudah cukup untuk berendam. HTM weekday 40K weekend 50K paket kombo 100K include makan+minum. Tersedia berbagai macam minuman dan makanan seperti mojito atau snack. Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi"
Yeddid Yonatan,5,setahun lalu,Hari biasa,Worth banget dengan harga 200rb an untuk dua orang dengan memesan makanan paket 1 yang isinya daging semua. sangat2 worth. shower air panas ada broooo.. Waktu antrean Tanpa mengantre Sebaiknya buat reservasi
Maya Sari,5,setahun lalu,Akhir pekan,"Tempatnya 👍, makanan enak, cm suhu air belerangnya ga seberapa panas dan bbrp fasilitas toilet ada yg perlu perbaikan, stafnya ramah2 Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi"
Yuli Muriyanti,4,7 bulan lalu,Akhir pekan,Pemandian air panas dengan view pegunungan & udara yg sejuk.. Pemandangan indah... Tempatnya cukup luas dan menarik ... Tapi minuman nya terlalu mahal Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi
Brio Prio,3,setahun lalu,Akhir pekan,Kesini pas akhir pekan di jam 12. Masih sepi. Untuk harga tiketnya terlalu mahal karena untuk airnya gak se hot itu. Memang lebih worth it ke kota sebelah. Ada beberapa kamar mandi yang tidak berfungsi. Tapi beberapa kamar mandi bersih Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi
iir retceh,4,6 bulan lalu,Akhir pekan,"View nya sih mantap, harga sesuai lah dengan fasilitas yang ada Namun sayang, untuk fasilitas hot springs nya kurang memuaskan 🥲 Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi"
08_ DAFA AYUTIN FIRDAUS,2,3 minggu lalu,Hari biasa,
Diana,1,11 bulan lalu,Hari biasa,"Kesini karna lihat akun amazingmalang dan zonk ! ❌️ Mandi belerang tidak sebagus yang di promosikan, tidak sesuai ekspektasi. ❌️air tidak hangat atapun panas, hanya efek blubub blubub tapi air dingin. Bayangkan berendam di cuaca suhu batu yang dingin, dan air tidak hangat sama sekali, cari masuk angin iyaa. ❌️Buat yang paham dan tau mandi belerang akan ada ciri khas aroma belerang. ❌️Biasa berendam belerang akan merubah warna baju yang di pakai saat berendam dan ini tidak. ❌️juga toilet tidak ada air panas. Harga tiket 40k/orang. Waktu antrean Tanpa mengantre Sebaiknya buat reservasi"
Nisrina Syifa U.,2,5 bulan lalu,Akhir pekan,"1. air jacuzzi tidak panas (hangat kuku cenderung dingin). untuk case ini saya masih memaklumi karena sudah ada disclaimer dari pihak songgoriti bahwa suhu airnya bisa berubah"", tergantung dari sumber mata airnya 2. air panas dan air dingin shower tidak bisa di set sendiri, akibatnya air yang keluar sangat sangat panas seperti air mendidih. saran saya, ada baiknya di set dulu sebelum pengunjung datang dan menggunakan kamar bilas agar pengunjung bisa bilas dengan lebih nyaman 3. kebersihan perlu ditingkatkan lagi, karena saya merasa ketika saya berendam ada lumut"" di lantai dan sudut tempat duduk jacuzzi 4. parkir motor ditempatkan di bawah dan sangat kurang penerangan semoga review ini bisa diterima dengan baik dan bisa menjadi bahan evaluasi agar kedepannya bisa lebih baik lagi dikarenakan untuk tempat, makanan, dan minuman sudah cukup baik. terima kasih 🙏🏻 Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi Tidak yakin"
Frieddy Kurniawan,1,setahun lalu,Akhir pekan,Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi
Tommy Kharis Rajib,4,setahun lalu,Hari biasa,"Datang malam - malam sekitar jam 19.00, ber ekspektasi bahwa kolam airnya itu panas atau hangat, ternyata masih kalah dengan udara dinginnya kota batu, agak disayangkan kolam jacuzzi untuk berendamnya tidak panas, kesini hari biasa sepi bangett 😂 Semoga next kedepannya ada perbaikan untuk air panasnya disini, karena ada HTM yang menurut saya tidak murah dibandingkan kolam air panas dikota sebelahnya yang airnya begitu panas Waktu antrean Tanpa mengantre Sebaiknya buat reservasi"
Evy Dahniar,5,2 bulan lalu,Akhir pekan,Suasana tenang.. fasilitas baik dan bersih Akhir pekan Waktu antrean Sebaiknya buat reservasi
Libawa Tulan Okwinsa,4,10 bulan lalu,Akhir pekan,"Bagus ya.. Viewnya alam di sekitar songgoriti.. Cuma jakusi kolam sulfurnya kurang berasa pijatannya.. Ada kolam air hangat jg air biasa..cm yg hangat cetek banget..jd g bs buat berenang..cm berendam n Kolamnya sdkit berlumut.. Kamar bilas n toilet ckup banyak, bersih.. Hanya pas ksna sempet mati listrik gitu, sktr 10 menit ada air di kamar mandi jadi nyala kecil bgt.. Tiket klo milih paket + makan minum 100k -150k/ orang.. Tp klo cm berendam aja 50k/org..kesana pas weekend ya.. Cukup pricey ya.. Klo dibanding berendam di kolam hangat sprti cangar.. Mgkn klo tiketnya jd 25-30k/org bs lebih banyak yg berkunjung.. Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi"
dyah rahmawati,5,10 bulan lalu,Akhir pekan,"Dateng kesini pas hari jum'at pag, kita jd tamu yg pertama, enak masih sepi berasa punya sendiri hehehe Htm 50rb, kl senin-kamis htm 40rb Bisa pesan makanan n minuman jg disini Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi"
Mochamad Erik Fabian,5,setahun lalu,Akhir pekan,"Kawasan ini terkenal dengan wisata sumber air panas. Air yang menurut legenda mendidih karena digunakan untuk jamasan (memandikan) keris sakti rekayasa para Mpu. Konon Mpu Sindok, Mpu Gandring dan Mpu Supo menjamasi pusakanya di Songgoriti. Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi"
August Bayu M,4,setahun lalu,Hari libur nasional,"Tiket High season = 75k/person free es teh Overall oke sih, saat berenang atau berendam air panas disuguhi pemandangan gunung dan bukit. Apalagi saat cuaca mendung dan berkabut. Hari libur nasional Waktu antrean Tanpa mengantre Sebaiknya buat reservasi Tidak yakin"
Marieta Retty,3,setahun lalu,Akhir pekan,"Saya kasih kritik & saran membangun nih ya untuk pihak pengelola. 1. Airnya kurang panas, gak dingin tapi juga gak hangat, jadi B aja. Padahal kesini pasti niatnya pengen berendam hangat2. Kalo bisa minta tolong lebih dipanasin lagi. 2. Kamar mandi atau bilas banyak katup yg digunakan untuk menggantikan nyala kran dengan showernya rusak. Hanya sedikit yg masih berfungsi dengan baik. Maaf terkesan seperti barang murah yg ringkih dan mudah rusak. Padahal kalo niatnya untuk jangka panjang, kran shower yg bagus & awet bisa untuk mengurangi biaya penggantian bolak balik krannya. 3. Beberapa ganggang pintu kamar mandi ada yang rusak. Sampe harus disumpel handuk dulu biar ketutup. Minus dari kamar mandi ini bikin saya sampe keliling2 nyari kamar mandi yg bisa berfungsi dengan baik. Tapi plusnya sih tempat & pemandangannya emang BAGUS BANGET. Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi"
Devi Ardelia,5,setahun lalu,Hari biasa,"Landing di Batu dari Sby langsung kita menuju sini. Enaknya meski kesini kesorean dan hujan rintik-rintik, ada kolam yg anget nya jadi nggak sia2 kesini nya. Kolam nya ada 3 yang anget. Mba nya bilang ada belerang nya makanya warna nya agak kuning."
Nyla KF,4,setahun lalu,Akhir pekan,"Tiket berendam weekend 50rb/orang, anak usia dibawah 2th gratis. Tapi untuk makanan termasuk mahal yaa es teh 30rb. Minuman 30-40rb an makanan 35rb-80rb an. Lokasinya nyaman bagus Akhir pekan Waktu antrean Tanpa mengantre"
Willi Tjandra,3,2 tahun lalu,Hari biasa,"Pertama kali melihat di IG, bener2 menarik sampe kepingin mencoba.. tapi sayangnya harapannya tidak sesuai kenyataan... Di cuaca yang cukup dingin di sore hari, kepinginnya nyebur ke kolam air panas... Eeehh.. sampenya nyebur di kolam, ternyata kolamnya ga kerasa panas, seperti masuk ke kolam air biasa, ga dingin n juga ga panas... Kolam untuk renangnya pun pendek, jadi bukan untuk berenang, tapi lebih ke berendam air kolam renang dingin.. Pintu2 kamar mandinya pun tidak terawat, handlenya pada ilang.. jadi kalo mau mandi harus di sumpel handuk... Handuk harus sewa... Semoga kedepannya diperbaiki... Waktu antrean Maks 10 mnt Sebaiknya buat reservasi"
Nadyah Triasakti,5,setahun lalu,Akhir pekan,Htm weekend 50k ank usia 2th ke atas bayar full. Tempat sangat bersih klo weekend ada DJ n live music seperti pool club Akhir pekan Waktu antrean Tanpa mengantre Sebaiknya buat reservasi
