reviewer_name,rating,date,visit_time,review_text
Faizpatria channel,5,6 tahun lalu,,Semua team sangat support apapun bentuk kegiatan outbond yang diselenggarakan.
Muhammad Hardiansyah,4,setahun lalu,,"saat datang di lokasi, perahu belum ready, tapi gak masalah karna kami happy2 aja, semua guide nya ramah dan berpengalaman, kecuali ada 1 guide yg sentimen.. emosian.. bernama k*****t.. kita enjoy, seneng2 ketawa, dia kok ngeluh mulu. tolong guide 1 ini dikasih hiburan, jadikan penumpang rafting aja biar gak repot nyetir.."
Fakih R,5,6 tahun lalu,,Tempat refting dengan arus yang cukup menantang
Teguh Triwahyono,4,4 tahun lalu,,"Rafting bersama keluarga, dengan tingkat medium. Aliran sungai dan jeram sangat alami. Hanya sayang ekspektasi kami utk harga paket sedikit kurang puas terutama menu prasmanan yg include dalam paket, dan ternyata bukan prasmanan. Koordinator tim dilapangan terkesan kurang siap..."
angger rahmadani putri,4,5 tahun lalu,,
Pelita Resvita,4,6 tahun lalu,,"Santai disini lumayan asik lah..oleh"" jg termasuk lgkp.. hrg sesuai dgn hrg asli cm snack brand ternama seperti (malang strudel, queen apple, pia mangkok, dodol apple) sedangkan yg snack lain harganya mahaall.. ngga sesuai dgn barangnya....wkwkwkwk... 😂😂 …"
Adecya Nararia Anindita,1,7 tahun lalu,,"Pdhl udh booking tp d anggurin dgn alasan guide lg sholat (sholat apa y 2jm???). Udah gitu gak bisa dipastiin kapan bisanya,seolah2 memang disuruh cancel krn guideny g ada yg standby"
astri putri,4,5 tahun lalu,,
panji setyo wiguno,5,6 tahun lalu,,"Rekreasi yang meberikan oengalaman baru dengan bermain disungai sungai dengan kadar volume air yang setiap menyesuaikan dan bisa berganti. Menjadikan pengalaman rafting yang dapat berbeda beda, dari pengalamn pertama juga pengalaman kedua, ketiga, keempat, dan selanjutnya. Dapat dikunjungi dengan kerabat, saudara, dan keluarga sebagai tempat rekreasi yang bisa dipilih memungkinkan menjadi solusi berlibur bersama kerabat, teman-teman, saudara-saudara atau keluarga."
Citra Margaretha Prastiyono,5,8 tahun lalu,,"Arung jeram yang asyik,menantang,rutenya panjang,ditengah-tengah perjalanan istirahat untuk menyantap snack dan teh digubuk,bisa sambil bersantai,bercengkerama dengan rekan,paling asyik n seru kalo kesini beramai-ramai,setelah capek rafting disuguhkan menu prasmanan yang enak,pemandunya juga ramah n asyik. pokoknya sipp 👍👍👍 …"
Edwin,4,4 tahun lalu,,"Bagus, Jalur Menantang, tingkatkan pelayanan dalam hal batasan usia peserta (demi menjaga keselamatan peserta), tim medis serta komunikasi Owner/operator dengan Koordinator Peserta. goodluck"
Nurul Fajryah putri,5,6 tahun lalu,,
Keristian Febryansah,4,6 tahun lalu,,Bagus.. Luas.. Dan ramah
Bina Gustav Yanuarwan,4,8 tahun lalu,,"Lanjutkan utk lebih kreatif lagi dalam beberapa chalangenya dan pertahankan yang sudah menjadi icon untuk ""Batu Rafting"", thanks for make us happy....."
lina lusiana,4,setahun lalu,,Ga ikut rafting cm lewat aj..tp seru kayanya
Diamond s,5,2 tahun lalu,,"Asek, seru, tempat berlibur keluarga yg sedikit dapat memacu adrenalin 😁 …"
Bayu Nur Aji,5,6 tahun lalu,,"Pelayanan Ramah, banyak layanan tambahan (Bonus) yg akan membuat pengunjungnya Makin bahagia (y)"
Kang Wasis,3,2 tahun lalu,,"Level 2 cukup menghibur untuk keluarga, safety perlu ditingkatkan"
Muhammad Sholahuddin,4,2 tahun lalu,,Pelayanan disini nyaman dan have fun.. Cocok untuk adventure
Elandra Trans,5,setahun lalu,,Pengalaman petualangan andrenalin yg luar biasa keren
Fachrur Rozi,4,6 tahun lalu,,Tempat rafting seru ! Dimana nantinya kita akan menyusuri kali Brantas...yang banyak dengan jeram2 mengasikkan
La Ode Rabani,5,5 tahun lalu,,Selalu enak menyatu dgn alam. Tuhan maha sempurna dgn segala ciptaannya
Rifah,1,7 tahun lalu,,"Petugas ga profesional, walaupun udah di booking ttp diminta tunggu. Jangan ada yg kesana"
Batu Adventure,5,8 tahun lalu,,Wahana rekreasi alam yang menarik
34. Qori Muhammad Iqbal,5,6 tahun lalu,,Bagus. Tempatnya rapi. Cocok untuk liburan akhir pekan atau rombongan wisata
Ahmad Atas,4,6 tahun lalu,,lumayan ramah. cuma pelayanan jangan terlalu bisnis banget dong
Lex Corps,5,6 tahun lalu,,Pemandangannya bagus
LutFi_ Andrian,5,6 tahun lalu,,bukan rafting namanya kalau kita ga ngalami perahu terbalik 😂😂 …
Anita Rahmawati,5,6 tahun lalu,,Wisata rafting yang seru. Menyusuri sungai brantas. Memicu adrenalin.. Pokoknya mantab.
agung prastyo,4,setahun lalu,,Raftingnya sampai 2 jam
Edi C. (Edi),5,5 tahun lalu,,Layak untuk tempat uji nyali dalam arung jeram (the fikas Banjarnegara)
Ikhwan Amirul,5,7 tahun lalu,,Jngan lupa jika berkunjung ke kota batu untuk mampir main air disungai brantas ya
Mulia Prakoso,5,2 tahun lalu,,Keren dah meski dinginnya brrr
Khoirul Anam,5,setahun lalu,,Sangat membantu dalam pekerjaan
Kibty Emak Guru,4,6 tahun lalu,,Gak tau tempatnya seperti apa. Cuma numpang lewat aja.
rossy _ocie_,5,6 tahun lalu,,Cukup memuaskan ikut outbond dgn vendor ini
muhammad latif alwi,5,6 tahun lalu,,"Batu surga nya wisata anak gais, ini tempat indah bgt 😍 …"
R' SAY UDAY,5,6 tahun lalu,,Pengalaman buat sy yg sangat luar biasa
ira Swasti06,3,6 tahun lalu,,Cukup menarik meskipun belum deras arus nya tapi menarik
Rafting Malang,5,8 tahun lalu,,Jeram mantap lokasi trategis the best pokoknya
Neo Arifin,5,8 tahun lalu,,tempat asyik buat asyik asyik refreshing tertawa tawa bersama
Ani Kusrini,5,setahun lalu,,Pokoknya aseeeek
Tirta Bayu,5,6 tahun lalu,,
ATTA NUR ALI,5,5 tahun lalu,,Manntapp broo ...jangan lupa kalo ke batu
Ferry Andi,5,6 tahun lalu,,Gunakan moda transportasi masal untuk mengurangi kemacetan
ali suhandono,5,6 tahun lalu,,"Pemandu wisata ramah, mantap rafting nya"
Dilla yustina,5,5 tahun lalu,,"kalau bicara rafting ya di batu rafting , treknya ngangeni"
Ismail Marzuki,4,6 tahun lalu,,tempat yang tepat bagi keluarga untuk bersantai
Husen Efendi Mohammad,4,6 tahun lalu,,Penuh sensasi dan tantangan
perman bym,3,6 tahun lalu,,Rekomen buat yg hobi main air.
Ananta Maulana,5,8 tahun lalu,,Segera main wisata andernalin di batu rafting mantep gues
Andik WS,4,8 tahun lalu,,Sekolah kami selalu langganan tiap tahun
Nunik Dessintawati,5,6 tahun lalu,,Nyaman buat wisata
Fidni Falah,5,6 tahun lalu,,Mantapp tempat Ratingnya
Batu rafting,5,8 tahun lalu,,keren banget raftingnya memuaskan
Dewi Iwed,5,6 tahun lalu,,"Bagus inovatif, bikin happy dan semangat lagi"
dimas abdul jalal,5,6 tahun lalu,,"bagus,kayaknya. belum coba tapi hehe"
tonni wijaya,4,6 tahun lalu,,Seru menegangkan benar2 memacu adrenalin
Johan Chandra Wijaya,5,6 tahun lalu,,Sangat baik untuk berekreasi sekeluarga
MWN Jr,1,8 tahun lalu,,"Kecewa, tidak professional kerjanya..akhirnya cancel"
Khoirul Imdad,4,6 tahun lalu,,Off road yg dapat memacu adrenalin.
Tri Kuncoro,4,8 tahun lalu,,Rafting cukup menantang banyak hambatan jeram
Anis Inayah,5,6 tahun lalu,,pertama kali rafting disini seru banget
Marko Naibaho,3,6 tahun lalu,,Cukup menantang lah
Egi Irawan,5,6 tahun lalu,,"Kapan lagi kita kesana ,,, kangen rasanya"
satria nurseskasatmata,5,6 tahun lalu,,Spot acara gathering sama kantor
Inul Twins,5,8 tahun lalu,,arung jeram terpopuler sekota wisata batu
muhammad hidayat,5,6 tahun lalu,,Mantap raftingnya ayo di coba
ali ridho,4,2 tahun lalu,,Cukup berkesan kegiatannya
Susy Diah,5,8 tahun lalu,,Rekreasi yang mengasyikkan dengan medan yang menantang
Agung Pramudya.,5,2 tahun lalu,,Mantap betul.
cvsinar ilmu,5,6 tahun lalu,,Kami melayani dengan sepenuh hati
aditya anandika,1,5 tahun lalu,,Kurang bersahabat pelayanan
Sagit Teguh,3,6 tahun lalu,,Asyik tapi memacu adrenali😀😀 …
kaleng film7,4,8 tahun lalu,,wisata keren untuk memacu adrenalin
Rois Ilmi akbar,5,setahun lalu,,Pelayanannya cepat ⭐⭐⭐⭐⭐⭐
Faiz Dewantara,3,6 tahun lalu,,Cukup menarik lokasinya
ALFA,4,7 tahun lalu,,Bagus kalau cuaca cerah
Yayun Pratomo,5,6 tahun lalu,,Tempatnya satu kompleks dengan deduwa
Rizal Himawan,5,8 tahun lalu,,Tempat nya asyik
Sarah Wulan,5,6 tahun lalu,,Sebelah mana nya dari de duwa ini?
Din Nda,5,setahun lalu,,Perlu di coba
Fahruddin salim,5,5 tahun lalu,,Outdoor yg sangat bagus
Uswatun Khasanah,5,7 tahun lalu,,
deny adhitya,5,6 tahun lalu,,
Alwi,5,6 tahun lalu,,Bersih bagus menarik
Oka H,5,6 tahun lalu,,Cuma lewat kasih bintang😀 …
Muhammad Husnuddin,5,2 tahun lalu,,seru banget
Yohanes Dian Tri Nugroho,3,8 tahun lalu,,Cm lewat ja...
Catur Julianto Putra,5,6 tahun lalu,Catur Julianto Putra,"Hotelnya bagus, rapi"
Caroline Michelle,4,6 tahun lalu,,Kawasan wisata arung jeram di Malang
Info Properti Jatim,3,7 tahun lalu,,seru banyak batu besarnya
Ahmad Anwar,5,6 tahun lalu,,Fasilitas lengkap dan aman.
sada sadas,5,8 tahun lalu,,sangat menarik
En Shop,5,4 tahun lalu,,Seruuuuu banget siip..
Muhammad Salim Ramadhan,5,7 tahun lalu,,mantap raftingnya toop
Mumar Harun Bta,5,2 tahun lalu,,Unik indah dan elegen
A. Fajar Subekti,5,setahun lalu,,
KRT DARMO BUDOYO HADINAGORO. MC TEMU MANTEN JAWA,5,setahun lalu,,NUANGSA ALAM
Anwar Hadi,3,6 tahun lalu,,Wah tempatnya
Saiful Rizal,5,5 tahun lalu,,kapan kesini lagi
Zainul Abidin,5,6 tahun lalu,,Mantan buat adu andrenalin
Muridan Cah Angon,5,6 tahun lalu,,"Seru, rute lumayan panjang"
Inung Zainul Fatah,3,setahun lalu,,
edi nugroho,5,6 tahun lalu,,
Aji Rohmat,3,7 tahun lalu,,
Afra Channel,5,6 tahun lalu,,
Husamah Biologi,4,7 tahun lalu,,katanyabsih bagus
TOTOK RUDIANTO,3,setahun lalu,,
Alif Rizqi,5,6 tahun lalu,,Tempat yang bagus
Asmon Pardede,3,6 tahun lalu,,Luar biasa..
Anton Dwi,1,6 tahun lalu,,Kecewa berat....
S Nowo El Mahdy,5,6 tahun lalu,,Paket lengkap
Sri Widodo,5,6 tahun lalu,,Area menyenangkan
Bennedictus Hasiholan Tamba,5,6 tahun lalu,,Sangat seru
Reza Sahrizal,5,7 tahun lalu,,Pertama kali ke Malang
Angger F,5,6 tahun lalu,,Tempat yang tepat untuk rafting
Muhammad Faidlur Rahman,4,5 tahun lalu,,Kenangan PKL
fuad yusuf,5,6 tahun lalu,,Seru anjaaaaaaay
Akhmad Shofari Noor,5,6 tahun lalu,,Tempat rafting yang asyik
AHMAD TAUFIQ,5,7 tahun lalu,,Recommended deh
Sarwana Bernard,5,5 tahun lalu,,
adi lepog,5,6 tahun lalu,,
cikal,5,6 tahun lalu,,
Theresya Indah,4,7 tahun lalu,,
Romy Rosandy,4,7 tahun lalu,,
Vivid Dintap,4,6 tahun lalu,,
Nouval Alsyadri,5,6 tahun lalu,,
Riyanto “MH.” Eryant,5,6 tahun lalu,,
Bambang Suharto,5,6 tahun lalu,,
Sri Supanti,3,6 tahun lalu,,
Ainil Mardiyah,5,6 tahun lalu,,
Aditya Lesmana,5,6 tahun lalu,,
DJ GOBA,5,6 tahun lalu,,
Endah Afif,5,6 tahun lalu,,
Rivo Herman Juanda,5,6 tahun lalu,,
ferlinda romansyah,5,6 tahun lalu,,
Nuriszaher,5,6 tahun lalu,,
jufri prabowo,4,6 tahun lalu,,Menyenangkan
Stefanus Angling Suganda,5,5 tahun lalu,,Rafting rekomended
suwandi dokter hewan,5,setahun lalu,,
Endru Imawan,5,2 tahun lalu,,Mengesankan
Ukiss Aryanto,5,6 tahun lalu,,
Dhanny,5,6 tahun lalu,,
Nata Bae Wis,4,6 tahun lalu,,
WAHYU NINGSIH,4,6 tahun lalu,,
dwi yulieanto sriyono,5,7 tahun lalu,,Menyenangkan
Miftahudin Official,5,6 tahun lalu,,
Agus Adhyasta Motor mini shop channel,4,6 tahun lalu,,
Joestamadji,4,6 tahun lalu,,
Bakso Slolop,5,6 tahun lalu,,
Prima Subekti,5,6 tahun lalu,,
Handoko Mandha Ully,4,6 tahun lalu,,
priyo kuncoro,3,7 tahun lalu,,
Simon O'Donoghue,5,setahun lalu,,"Nikmati arung jeram pagi yang cemerlang bersama orang-orang ini. Hanya ada kami berdua jadi kami dipasangkan dengan dua instruktur di perahu beranggotakan 4 orang, yang sangat profesional dan dibuat untuk perjalanan yang sangat menyenangkan. Jika Anda berada di dalam dan sekitar Malang, Anda harus memesan! Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)"
Duhitta Hayyuardhini,5,2 tahun lalu,,"Arung jeram batu sangat bagus! Kamar mandinya bagus, tekanan airnya bagus, mereka memiliki toko kecil yang menjual segala sesuatu mulai dari pasta gigi, sikat gigi, handuk. Makan siangnya di dalam kotak (Padang) yang enak. Tapi lain kali, saya akan memesan tanpa makan siang. Karena saya bukan penggemar berat nasi Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)"
Prasetyanto Wibowo,3,8 tahun lalu,,"Pemandangan sungai yang bagus, fasilitas buruk, orang-orang baik dan koordinasi Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)"
Hanis Milenia Fitri,4,4 tahun lalu,,"Saya pertama kali arung jeram di sini, dan cukup menyenangkan. Rutenya sangat panjang, hampir 2,5 jam. Tapi pemandangan dan tantangan di sungai sepadan. Tapi menurut saya pemandunya harus menjaga sikap. Bercanda boleh saja, tapi saya harap mereka tidak bertindak berlebihan, terutama soal catcalling dan pelecehan verbal. Intinya, Anda bisa mencoba arung jeram di sini karena seru dan menyenangkan. Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)"
Dion Ramadani,5,2 tahun lalu,,"Nyaman banget kalau tinggal di batu, suasananya sejuk dan ramai Diterjemahkan oleh Google ・ Lihat versi asli (Melayu)"
L,2,8 tahun lalu,,"Kurang menantang. Mereka meminjamkan saya casing anti air, tapi casingnya robek, airnya masuk, dan ponsel saya pun rusak. Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)"
Andre Heru,2,7 tahun lalu,,Pengalaman arung jeram yang mengerikan.. sepertinya pemandunya tidak profesional. Mereka memaksa untuk tetap melakukan arung jeram dalam kondisi arus yang kuat. Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Taufiq Rahman,5,6 tahun lalu,,Itu benar-benar arung jeram yang menyenangkan yang pernah kami alami Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
arie peni,5,6 tahun lalu,,"menyenangkan, tapi airnya berbau tidak sedap Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)"
Joko prasetyo Ady wibowo (Jack),5,setahun lalu,,
Dimas Yp,5,8 tahun lalu,,Mitra terbaik Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
DanieL DaKuSai,5,6 tahun lalu,,MENYENANGKAN!!! Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Indri Yati,5,6 tahun lalu,,Pelayanan bagus dan pengalaman menyenangkan Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Sunardi Komar,5,setahun lalu,,
Bakso Suli (baksosuli),5,setahun lalu,,
sarie aboe,5,6 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Kreol Haiti)
Yusuf Bahtiyar,5,8 tahun lalu,,
Robert Candra Taruna,5,setahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
sheren tanjaya,4,7 tahun lalu,,Arung jeram terbaik di batu Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Cholis tuek,5,6 tahun lalu,,
Reviendra Mahardika,5,6 tahun lalu,,
Edy Priyo Utomo,5,6 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Prancis)
christian h tambun,5,5 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Hungaria)
Dedie Pramana,5,3 tahun lalu,,
SANTRI BUKI,5,6 tahun lalu,,
Janitra Tour,5,6 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Frisia Barat)
wahyu prasetyo,5,7 tahun lalu,,
Hery Prasetyo,4,7 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Hungaria)
Suryono Surya,3,6 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Purnomo,3,2 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
MASBROO SNDL (Sendolz),5,6 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Purwantoro Purwantoro,5,2 tahun lalu,,Direkomendasikan Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Nugroho Adi wicaksono,5,8 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Christabel Audrey,4,6 tahun lalu,,
Yudha A Setyawan,5,7 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
bilqish imuth,5,6 tahun lalu,,Luar biasa.... Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Andre Dwika Dewa Mahardika,5,6 tahun lalu,,Dengan baik Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Nuansa Uria Rheza Pambudi,5,7 tahun lalu,,Petualangan hebat Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
tj agus,4,6 tahun lalu,,Tempat yang direkomendasikan Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Saiful Hadi,5,6 tahun lalu,,Petualangan nyata Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
nur toibin,3,6 tahun lalu,,Petualangan arung jeram Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Arif Fauzzy,4,7 tahun lalu,,Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)
Chandrawali Wirayudha,5,6 bulan lalu,,
Tirta Dani,5,11 bulan lalu,,
Zulmi Zul,4,setahun lalu,,
Nanangagroapel Agroapel,5,setahun lalu,,
Ali Fajar,5,setahun lalu,,
fatma novita sari,5,setahun lalu,,
Prima Kusuma,5,setahun lalu,,
Lislis Suryani,5,setahun lalu,,
Syamsul Muarif,3,setahun lalu,,
Lika Destriandani,5,setahun lalu,,
Desnita Aya,5,setahun lalu,,
YADI IGTKI,5,setahun lalu,,
putri amiliawan,5,setahun lalu,,
Villa sartika batu,5,setahun lalu,,
Budi Arjuna,5,setahun lalu,,
YULIANTO,5,setahun lalu,,
LkpdLuwuk 2017,5,setahun lalu,,
Andre Toink,4,setahun lalu,,
Wawan Gembonkz,5,setahun lalu,,
Rifka Pratiwi,4,setahun lalu,,
dion aja,5,setahun lalu,,
Anton Nugroho,5,setahun lalu,,
Fira Ayundaa,5,setahun lalu,,
SOUND PHONK,5,2 tahun lalu,,
Abdu abdan,5,2 tahun lalu,,
De Gillia Residence,4,2 tahun lalu,,
Priyo Wibowo,5,2 tahun lalu,,
Budi Taruna,4,5 tahun lalu,,
Muhammad Syahrul Aditrio,4,5 tahun lalu,,
nendi suhendi,5,5 tahun lalu,,
Juan,3,5 tahun lalu,,
Noor Haqqi Syuhada Zamrozi,5,5 tahun lalu,,
Ilyas Ruhyat,5,5 tahun lalu,,
Kirana Aja,5,5 tahun lalu,,
Qinthara S,3,5 tahun lalu,,
AHMADI S Pd M Pd,2,5 tahun lalu,,
Mario Kemes,3,5 tahun lalu,,
Esa Ilham M,5,5 tahun lalu,,
Harrizky Dwi,3,5 tahun lalu,,
Lucky Primajaya,4,5 tahun lalu,,
Beng2,4,5 tahun lalu,,
Look Man el Wakhid,4,5 tahun lalu,,
Koko Wijayanto,2,5 tahun lalu,,
urip joko,5,5 tahun lalu,,
imam tob,1,5 tahun lalu,,
Risma Na,5,5 tahun lalu,,
Robby Zidhna Ilmi,5,5 tahun lalu,,
Bowo Priyanta,4,5 tahun lalu,,
Hendrik Moeis,4,5 tahun lalu,,
andreas lesmana,5,5 tahun lalu,,
Nur Hakiki,4,5 tahun lalu,,
Kentok Matrhejod,4,5 tahun lalu,,
Wurita Kim,5,6 tahun lalu,,
Ryan Zharif Ammar Rafif,5,6 tahun lalu,,
a dimas,5,6 tahun lalu,,
sumardi pribadi,3,6 tahun lalu,,
Dapoer Ngebul Bandrol,5,6 tahun lalu,,
Keong Traveler,5,6 tahun lalu,,
Sagara Jati,5,6 tahun lalu,,
Ian Pashaaa,5,6 tahun lalu,,
Dian Fitra Juniawan,3,6 tahun lalu,Dian Fitra Juniawan,
adam firdaus,5,6 tahun lalu,,
widya yudhananto,5,6 tahun lalu,,
Aresta Firqah,4,6 tahun lalu,,
Herlina Cahyani,5,6 tahun lalu,,
denok agustini,5,6 tahun lalu,,
hengky_ batuholiday,5,6 tahun lalu,,
David Febriadi,5,6 tahun lalu,,
MJF DESIGN ART,1,6 tahun lalu,,
Selamet Dwisono,4,6 tahun lalu,,
said afandi,3,6 tahun lalu,,
Candra Firdaus,5,6 tahun lalu,,
pandariffa official,5,6 tahun lalu,,
Reza Almer,5,6 tahun lalu,,
Nisaa Nurul Falah,5,6 tahun lalu,,
Jendul Jendul,5,6 tahun lalu,,
Chika Anisa,3,6 tahun lalu,,
iwan prakosa,4,6 tahun lalu,,
Asty Chan,5,6 tahun lalu,,
Sweetta Wulandari,3,6 tahun lalu,,
Iwan Repair,4,6 tahun lalu,,
Ryan Makhrus Arif,5,6 tahun lalu,,
Khotimah Nurmasari,5,6 tahun lalu,,
Denna Leksanti,5,6 tahun lalu,,
ngakib faiz,5,6 tahun lalu,,
Pandu Indah Yuliana,5,6 tahun lalu,,
Keke Dewi,5,6 tahun lalu,,
Putri Sari,5,6 tahun lalu,,
"PURWANTINI , SHut",3,6 tahun lalu,,
Anton 1989,4,6 tahun lalu,,
ridwan armansyah,5,6 tahun lalu,,
Yosafat Wanandi,5,6 tahun lalu,,
wahyu,4,6 tahun lalu,,
riza choirul taqwim,5,6 tahun lalu,,
Arsy Narinda,5,6 tahun lalu,,
Wahyu Sari,5,6 tahun lalu,,
Jonas Sharp,5,6 tahun lalu,,
Muhammad Hilmy Aziz,3,6 tahun lalu,,
ari sakti,4,6 tahun lalu,,
atmaja farm,5,6 tahun lalu,,
05_05_Muh. Mirza Bayuaji Ramadan,5,6 tahun lalu,,
09.Faniza Jauharisna,3,6 tahun lalu,,
cyntia yoga,5,6 tahun lalu,,
Diyah Sulistyorini,5,6 tahun lalu,,
Honest Karo,3,6 tahun lalu,,
bd Channel,4,6 tahun lalu,,
E. Irawan,4,6 tahun lalu,,
Aku Rafly,4,6 tahun lalu,,
Dewa wisata,5,6 tahun lalu,,
Hanindio Dwi Cahya Putra,5,6 tahun lalu,,
Yanne Waluyo,5,6 tahun lalu,,
Amalia Putriana,1,6 tahun lalu,,
romsiyanto,4,6 tahun lalu,,
Shofwan Z,3,6 tahun lalu,,
Pivi Sensei,4,6 tahun lalu,,
RECEH quetes,2,6 tahun lalu,,
saipul azhar,5,6 tahun lalu,,
73_33_Marla Sinaranggi,5,6 tahun lalu,,
Eko Indarto,5,6 tahun lalu,,
Theodorus Dedy,5,6 tahun lalu,,
Zulfa Kamila,5,6 tahun lalu,,
Luthfi Miftakhul Karim,5,6 tahun lalu,,
Arman Tirtajaya,5,6 tahun lalu,,
yudha maulana,3,6 tahun lalu,,
Budi Purbianto,4,6 tahun lalu,,
Ajeng Nurfadilah,3,6 tahun lalu,,
26_ Bidan_Tibyani,4,6 tahun lalu,,
Al furqon,4,6 tahun lalu,,
Vany Fatkhati Nur Fadhilah,5,6 tahun lalu,,
Aptika DL,4,6 tahun lalu,,
fitria ulris,3,6 tahun lalu,,
Yogi Pjkr,5,6 tahun lalu,,
Khairul Effendy,4,6 tahun lalu,,
Lukmanul Hakim,3,6 tahun lalu,,
Ari Nugroho,5,6 tahun lalu,,
Latipeh,5,6 tahun lalu,,
rangga Budhi setyawan,4,6 tahun lalu,,
nashar huda,5,6 tahun lalu,,
agus zaprima,4,6 tahun lalu,,
Avievakhwan,3,6 tahun lalu,,
Dicky Samson,5,6 tahun lalu,,
Mashudy Hudy,4,6 tahun lalu,,
Barkah Prapta,3,6 tahun lalu,,
Tisika Mblunk,3,6 tahun lalu,,
Gends Setiawan,5,6 tahun lalu,,
Hanafi Rusli,4,6 tahun lalu,,
dwi astuti,5,6 tahun lalu,,
Resita Lintang,5,6 tahun lalu,,
rahmat hidayat,5,6 tahun lalu,,
Rofik 11,5,6 tahun lalu,,
THE KEMBAR Channel,5,6 tahun lalu,,
Sukiyanto S,4,6 tahun lalu,,
Refter Kasembon,5,6 tahun lalu,,
Ika Purwaningsih,5,6 tahun lalu,,
Dina Amalia,5,6 tahun lalu,,
Niko Pratama,4,6 tahun lalu,,
Acid Ridha,5,6 tahun lalu,,
