reviewer_name,rating,date,visit_time,review_text
Ngetril_Selalu 1881,5,3 bulan lalu,Hari libur nasional,3 bulan lalu Salah satu destinasi wisata di Batu yg seharusnya jangan sampe terlewatkan..karena akan memberi Anda pengalaman&cerita tersendiri...okeeee banget..jangan sampe memyesal tidak kesini....👍👍👍
Bulann,5,5 bulan lalu,22 november 2023,22 november 2023
Andres Yanthi,5,sebulan lalu,Akhir pekan,"Sesuai namanya, sebagai pengenalan bentuk transportasi, terutama mobil-mobilnya koleksinya lengkap"
Asha,5,sebulan lalu,Hari biasa,"Tempatnya luas banget, buat edukasi, wisata keluarga, mauoun wisata sekolah sangat cocok. Harga tiket masuk tidak mahal 🍶"
idam vidio,5,5 bulan lalu,Hari biasa,"Kesini karena utang janji sama bocil jaman SD sampai dia SMA baru tertunaikan wkwkwk. Untung bisa sekalian lunasin janji nyobain flight simulator jadi lunas sudah utangku 😆 Konon katanya saat kita berjanji pada anak, kita sudah menarik energi darinya. Dan maapkeeen naaak ternyata perlu waktu bertahun-tahun buat melunasi hutang janjiku. Alhamdulillah meski si bocah sudah beranjak dewasa tapi dia masih menikmati semua wahananya dan bilang aku happy. 🥰"
Antonius Artha,5,2 bulan lalu,Akhir pekan,
saebani ancilas,4,3 bulan lalu,Hari libur nasional,"Lumayan untuk pengetahuan, sayangnya petugas pintu masuk kurang bisa dipercaya, karena tiket doorpize tidak langsung ditaruh di tempat undian"
Lucy Tjen,5,3 bulan lalu,Hari libur nasional,"Banyak mobil yg keren2, ada replika pesawat presiden, roket, helikopter besar, VR naik pesawat sampai alat transportasi jaman dulu"
Fadilah Sarning,5,2 bulan lalu,Akhir pekan,
Rumah sapu Jogja,5,6 bulan lalu,,"Kesini pas liburan nataru. Alhasil rame pengunjung tapi tetap kondusif. Ada atraksi mobil juga. Tempat ini berkonsep one gate jadi pintu masuk dan keluar terpisah. Kalau pintu keluar yang asli kita harus mengelilingi semua wahana tapi kalau ditengah jalan kita sudah capek dan mau keluar bisa mencari staf nya dan nanti akan dibukakan pintu darurat terdekat. Banyak koleksi kendaraan antik mulai dari mobil,motor hingga onthel juga ada. HTM sudah termasuk voucher jajan senilai 10rb bisa ditukarkan dikedai yang bertanda menerima voucher. Cukup menyenangkan liburan ditempat ini tapi sayang pas saya berkunjung pas hujan jadi agak ribet juga kalau mau pindah² tempat"
Sigit Haryo,5,2 minggu lalu,,"Kita di ajak untuk mengenal berbagai macam kendaraan. Ada mobil klasik, helikopter, pesawat terbang, kendaraan tempur, dll. Adapula pasar apung yg menyediakan berbagai kuliner dan oleh-oleh. Pokoknya seru dech...."
Shinta Dewanto,5,sebulan lalu,Akhir pekan,"Salut angkat topi untuk owner yg niat banget untuk membuka museum angkut dengan berbagai koleksi kendaraan2 dr sepeda,sepeda motor,becak,mobil,pesawat dr berbagai merk dan negara.spy diperhatikan untuk ventilasi udaranya di area europe.berasa agak panas dan pengap.Sayang juga kita dapat kupon buat jajan makanan/minuman tp kualitas makanan yg dijual rata2 kurang tetutama yg di pasar apung.semuanya kurang berkualitas."
Bowo Ardianto,5,6 bulan lalu,Akhir pekan,"Museum yang kaya akan nilai sejarah, khususnya di dunia transportasi. Memajang alat-alat transportasi yang dibalut dengan venue kekinian menjadikannya sebuah karya seni yang menghibur. Estetik dan modern. Tempat sangat luas. Menikmati seluruh koleksi di museum ini perlu waktu yang lebih. Dan memang, detail demi detail sangat sayang kalau dilewatkan. Overall : Amazing !"
agung setiawan,5,5 bulan lalu,Akhir pekan,"Destinasi yang wajib dikunjungi saat ke kota Batu Jatim. Verry verry well. Saya dan keluarga kecil kemarin sengaja menyempatkan mampir di museum angkut kota batu... Hmmmm enjoy. Minggu Sore, 26 Januari 2025 Yang jadi salut sama pelayanannya para pekerja disitu adalah ketika tiba2 ilang tas oren..bingung kan.. Di area Las Vegas masihhh ada tas tsb.. Turun ke arah pasar apung sadar tas ilang🥵🥵. Ada yg bner2 panik..mana di dalam tas tsb terdpt masa depan yg nilainya trilyunan 🤣🤣.. Ada smartphone, ada selusin kartu2 bank, ada duittt 261 rb.. Ya tinggal itu duitnya..udahh sore laper2nya perutt,, eeee ilang tas dan isinya... Yaaa panik2 gmna gitu to.. Nha kmudian nanya ke mas2 penjaga perbatasan las vegas - pasar apung.. Dikasi petunjuk.. Kukira suruh nanya ke dukun dlu.. Ternyata tidak. Ckup ke lobi entrance.. Disana suruh nanyakan tas oren... Okelah saya mluncurr ke pintu masuk.. Nanyakan tas oren yang ilang di las vegas. Anehhhnya.... Ada di loket masuk.. Kembalilah tas oren dan isinya.. Saya bersyukur...biasa lahhh.. Tidak smpek sujud2.. Ckup mengucap dlm hati... Akhirrrnyaaa kembali temu tas oren dan aset2 nya 🤣🤣.. So far so good.. Mbak mbak yg di loket masuk museum angkut.. Tingkyuuuu so much... Semoga segera dpt keturunan,, lunas utang2nya jika punya utang ya mbak.. Dahhh pokok nya josss dehhh pertahankan layanan terbaiknya. Well."
Djong Surya Atmandra,5,3 minggu lalu,Akhir pekan,"Lokasi yang santai, tidak rush dng org org menumpuk... Hanya saja antri masuknya sama lama. Registrasi ulang kartu gelang login gerbang dari transaksi non tunai agak ribet.. saran ku masuk ke line cash aja... Satset"
akhmad alfajri amin,5,sebulan lalu,Hari libur nasional,"Pembelian melalui OTA mudah, dan klaim saat di tempat juga easy.. Petugas ramah dan very helpful."
Z K,4,2 bulan lalu,Hari biasa,"Lokasi sangat amat dekat dengan amartha hills resort… shownya keren, biarpun hujan badai tetep digasskeun…"
rinaldi gultom,5,6 bulan lalu,Akhir pekan,"Walopun pakai kata Museum tapi tempat ini jauh banget dari kata membosankan. Malahan jadi tempat menyenangkan buat tahu berbagai jenis moda transportasi, mulai sejarah, ragam penggunaan dan keunikan dari berbagai negara. Bahkan untuk yg penggunaan militer dari berbagai negara. Gak cuma itu, banyak bgt pertunjukan bisa dilihat disini. Berbagai pawai dengan interaksi langsung pada pengunjung. Pengalaman VR, meski mesti bayar lagi tapi harganya cukup masuk akal dibanding pengalamannya. Kalau mau makan minum, ada baiknya tunggu setelah di luar saja. Karena di depannya persis ada Pasar Apung. Area makan yg seperti terapung dengan makanan dari 6 negara. Nambah lagi pengalaman serunya. Disini selain menyenangkan tergolong aman buat anak2. Karena wahana terlihat terawat dan banyak petugas keamanan jg berjaga di sekitar. Meski tetep aja mesti waspada ya Sedikit saran.. datang agak pagian, jangan cepet2 pulang dan catet jam & di bagian mana ada jadwal pertunjukan. Jadi bisa dilihat semua tanpa mesti lari2an Rekomen full pokoknya buat yg liburan di kota Batu - Malang"
Nia Harimurti,4,6 bulan lalu,Hari libur nasional,"Datang saat libur akhir tahun, 30 Des, harga tiket 110rb beli di traveloka ada diskon sedikit. Tidak ada antrian masuk di jam 13.00. Tidak terlalu crowded. Koleksi nya keren-keren dan terawat. Show nya bagus, pertahankan keamanan show nya. Toilet bersih. Kedai makan yg di dalam, perlu ditambah variasi nya. Wahana harus bayar pakai uang tunai, belum bisa non-tunai. Sewaktu main VR, sempat 2x mati listrik."
Tifany Lim,5,5 bulan lalu,Akhir pekan,
Protalyst ID Channel,4,6 bulan lalu,Hari biasa,"Museum dgn berbagai alat transportasi seperti mobil, sepeda motor, sepeda, kereta api, bus, helikopter, pesawat terbang, mobil balap, motor balap baik yg klasik maupun modern. Di sini dapat menikmati: 1. Sejarah transportasi berupa fisik kendaraan dam juga film 3. Spot polri dan game-nya 4. Film klasik dan juga dance show 5. Car drifting dan bisa join jika terpilih 6. Car simulator, rubbish bin game, quiz game, dsb. 7. Car racing simulator, plane simulator, tornado simulator, little gokart"
Desfreidna Siregar,5,7 bulan lalu,Hari biasa,"Kayaknya kecil dr luar, tnyata byk yg bs dieksplor.. Ada helikopter yg bs dinaikin & ada perjalanan virtualnya, cukup seru walopun ada biaya tambahan 10rb. Ada showroom mobil2 jadul, kendaraan jadul.. Ada mini bioskop untuk nonton perkembangan kendaraan dr masa ke masa.. Ada gocart utk anak2, replika pesawat kepresidenan, yang seru ada atraksi ngedrifr & penonton bs ikut di dlm mobil itu.."
Regina Eka Meylani,5,sebulan lalu,Hari biasa,"Layanan oke, tempat luas"
Riswanda Addino,5,4 bulan lalu,Hari libur nasional,Ada wahana tempat menyetir mobil secara mandiri untuk anak 4 tahun dan ada juga lintasan go-kart. Bawa payung ketika musim hujan.
Lidwina Arin,5,5 bulan lalu,Hari biasa,"Keren banget museumnya. Ada display berbagai jenis kendaraan dari yang darat, laut, dan udara. Dari berbagai negara juga. Bahkan dari beberapa tahun lalu. Juga ada beberapa stand dibuat menyerupai negara tersebut misal USA, Perancis, Inggris dll, lengkap dengan gedung dan landmark negara tersebut. Tak ketinggalan aneka tank dan kendaraan kebanggaan dari Indonesia juga lengkap dong."
Dhen Mas Ayoe : all about,5,3 minggu lalu,Akhir pekan,"Seperti museum pada umumnya, memajang berbagai koleksi. Karena ini museum angkut jadi memajang berbagai jenis kendaraan angkut, seperti mobil, pesawat terbang kapal dari berbagai era/generasi Untuk edukasi menambah pengetahuan jenis2 dan bentuk kendaraan angkut dari dulu sampai sekarang"
Susan Sriyani,5,6 bulan lalu,Akhir pekan,"Wisata kesini 2x, tetep bikin happy..apalagi kalo waktunya pas aktraksi. Tempatnya luas, mobil2 antiknya keren. Sampai bingung koq bisa ya ngumpulin mobil2 tsb lengkap dg sejarahnya. Top pokoknya. Kunjungan yg pertama dulu lagi hujan, tapi tetep seru. Kunjungan kedua, berbarengan dengan banyaknya anak2 yg sedang lomba. Tp tetep berkesan sih.Dengan harga tiket 110ribu sudah termasuk voucher makan yg bisa ditukar di tenant2 disana."
Sherly T,5,7 bulan lalu,Hari biasa,"Museum yg menarik krn penuh dengan mobil klasik & kuno, setiap jam & ada show racing car drifting, bagi pengunjung (anak2 dan dewasa) yg terpilih bisa ikut naik mobil yg drifting."
septin savista,5,2 bulan lalu,Hari biasa,Pokonya seru deh
Farit No,5,3 minggu lalu,Hari libur nasional,Luas banget dengan tiket 120k worth it untuk di jadikan wisata saat ke batu
Bayu Eka Asmoro,5,6 bulan lalu,,"Liburan kali ini ngajak si kecil ke museum angkut Waah bener-bener memuaskan rasa ingin tahunya dengan berbagai macam mobil dari masa ke masa Semuanya terawat dan para petugasnya juga gercep, ketika ada kesulitan maupun masalah Selain berbagai macam mobil dan kendaraan lain, di museum angkut juga menampilkan show atraksi mobil maupun karnaval para super hero Jadi yuuk gaeskeun kesini di liburan anda ya"
Caramel's Photography,5,6 bulan lalu,Hari libur nasional,
St. Pio Choir's Paroki MBSB Kota Wisata,5,3 bulan lalu,Hari libur nasional,"Museum angkut yang sangat lengkap dan wah....segala type kendaraan ada di sini, sangat keren untuk liburan bersama keluarga atau komunitas."
Bagus Fatkhurrozi (Bagus),5,2 bulan lalu,Hari biasa,"Museum Angkut adalah salah satu destinasi wisata edukatif yang sangat menarik yang terletak di Kota Batu, Jawa Timur. Diresmikan pada tahun 2014, museum ini merupakan bagian dari Jawa Timur Park Group dan dikenal sebagai museum transportasi pertama di Asia Tenggara yang mengusung konsep edukasi dan hiburan dalam satu tempat. Museum Angkut menempati lahan seluas sekitar 3,8 hektar dan menyuguhkan lebih dari 300 koleksi alat transportasi dari berbagai belahan dunia, mulai dari zaman dahulu hingga modern. Pengunjung dapat melihat berbagai jenis kendaraan seperti sepeda ontel, mobil antik, pesawat terbang, hingga kendaraan listrik modern. Salah satu daya tarik utamanya adalah koleksi mobil-mobil klasik dari berbagai negara, termasuk mobil yang pernah digunakan oleh tokoh-tokoh penting dunia. Selain koleksi kendaraan, museum ini juga menyajikan edukasi mengenai perkembangan teknologi transportasi dan pentingnya keselamatan berkendara. Ada juga zona Flight Simulator dan pasar apung yang menambah pengalaman berwisata menjadi lebih interaktif dan menyenangkan. Secara keseluruhan, Museum Angkut sangat cocok dikunjungi oleh semua kalangan, baik anak-anak maupun orang dewasa. Tempat ini bukan hanya menghibur, tetapi juga memberikan pengetahuan dan wawasan baru tentang dunia transportasi. Bagi pecinta otomotif dan sejarah, museum ini adalah destinasi yang wajib dikunjungi."
Yuni Kusumah Ningsih,5,7 bulan lalu,Hari biasa,"Koleksi berbagai macam kendaraan, kalsik modern semua lengkap."
Andi Saputra,5,3 minggu lalu,,"Tempat yg oke buat selfie2... Begitu keluar lgsg menuju ke pasar apung 5 negara. Isinya berbagai macam makanan & snack dr Indonesia, jepang, korea, china.."
ceu mpoye,5,sebulan lalu,Hari biasa,"Museum angkut yang sekomplek dengan jatimparksatu wajib kalian masukin list liburan kalian. Bayangin aja, 1 destinasi tapi memuat banyak entertainment dan showbizz, apalagi mereka baru buka wahana baru per januari kemarin, namanya cinema 9d cloud theater dan gils sih kalian serasa ada di tempat syutingnya."
Nova Rahayu Ardianto,5,3 bulan lalu,Akhir pekan,"Banyak kulinernya Tempatnya asik, bersih dan komplit Ada mushola, WC ada dimana2"
Nilna Khaqiqotar,5,5 bulan lalu,Akhir pekan,"Sebenarnya tujuan awal tdk kesini, tp ke BNS. Ternyata sore-malam hujan akhirnya pilih paginya kesini. Tapi ketika masuk, waaah tdk menyesal sama sekali. Apalagi disampingnya jg ada pasar apung, jd bisa sekalian kulineran."
Saptono,5,2 bulan lalu,Akhir pekan,"Pengalaman yg menarik, sayang hujan. Padahal banyak yg hrs di lihat, teemasuk yg lanrai paling atas dan atraksi di broadway😁"
Paula Anindia,4,6 bulan lalu,Akhir pekan,
Inha Prawiti,5,7 bulan lalu,Akhir pekan,"Akhirnya berkesempatan ke Museum Angkut, seru banget liat berbagai macam alat transportasi dari yang jadul, unik, sampai yang mewah. Walaupun hujan dan agak berkabut tapi tetap seru, apalagi berkesampatan ikut atraksi naik mobil keren disetirin sama driver cewek. Terima kasih Museum Angkut, tapi btw mayan juga ya HTM naik sepeda di atas (durasinya tambahin please). Hehe"
Arman A,5,sebulan lalu,Hari biasa,Tempat wisata musium yang mengenalkan sejatah mode transportasi di didunia terutama di sejarah transportasi di indonesia
Himatul Aliyah,5,6 bulan lalu,Akhir pekan,
roy martin,5,sebulan lalu,,Wajib kesini memang kalau ke malang.. Banyak hal yg perlu anak2 ketahui.. banyak jenis mobil dan motor.. Waktu antrean Tanpa mengantre
