reviewer_name,rating,date,visit_time,review_text
Aurani Savitri,4,3 tahun lalu,Akhir pekan,
abidin “juan” zainal,5,3 tahun lalu,Akhir pekan,
Any Eka Rahmawati,3,3 tahun lalu,Akhir pekan,
Syakirah Rizky Aurelya Putri,5,3 tahun lalu,Akhir pekan,
Muhammad Ghazi Al Jazary,4,3 tahun lalu,Akhir pekan,
Nandyasari H.P,4,3 tahun lalu,Hari biasa,
Cherry,5,3 tahun lalu,Hari libur nasional,"I have to admit that the view is beyond amazing!! Dateng kesini pagi2 bgt dan masih bisa liat embun! Udaranya enak bgt, dingin, hijau, dan pemandangannya keren bgt😭 dateng pagi enak ga byk org dan bisa healing tipis2. Tiket masuk 10k/org kalo ga salah tp kmren dpet diskon wkwk Ada cafe di dalem tp bayar tiket masuk cafenya beda lagi terus dpet susu segar. Kalo ujan ga perlu khawatir karena ada tempat ngiyup nya. Lokasi ga begtu luas sih, tp jujur pemandangannya worth it."
mai PAUD Ceria Sabena Kids II,4,3 tahun lalu,Akhir pekan,
Rahman Agus Suandi,5,3 tahun lalu,Akhir pekan,
Tomic Julico,5,3 tahun lalu,Tomic Julico,
Rachelita Arthapriliana,5,3 tahun lalu,Rachelita Arthapriliana,
Princess Aprilia,5,4 tahun lalu,Princess Aprilia,Sejuk dan yg pasti pemandangan indah bgt
Devi Juni,5,4 tahun lalu,Devi Juni,
Juniar Fadhilah,5,4 tahun lalu,Juniar Fadhilah,"Tempat nya sejuk, cocok untuk menenangkan pikiran...👍 …"
Junico Andre Putra,5,4 tahun lalu,Junico Andre Putra,
Julian Al,5,4 tahun lalu,Julian Al,
ahmad fredhe,2,4 tahun lalu,Tiket masuk 10rb (agustus 2020),Tiket masuk 10rb (agustus 2020)
aprillia evi,5,4 tahun lalu,aprillia evi,"Tempatnya adem, anginnya bikin menggigil, tiketnya murah, cuman 10rb"
Christymerry Juliar,3,5 tahun lalu,Christymerry Juliar,
Langlang Meilany,5,6 tahun lalu,Langlang Meilany,
Nurtjahja Juniarsa,3,6 tahun lalu,Nurtjahja Juniarsa,Bagus .udara bersih. Baik buat selfi
Etty April Rianti,3,6 tahun lalu,Etty April Rianti,
Julia Setyawardhani,5,6 tahun lalu,Julia Setyawardhani,Cuacanya dingin. Diterjemahkan oleh Google ・ Lihat versi asli (Melayu)
Isnaini Aprilia S,5,6 tahun lalu,Isnaini Aprilia S,"Tempat yang bagus. Namun jika ingin mengunjungi tempat ini, jangan pada saat high season. Terlalu ramai dan Anda tidak akan bisa menikmati udara atau mengambil gambar. Diterjemahkan oleh Google ・ Lihat versi asli (Inggris)"
Mei Budiarto,4,6 tahun lalu,Mei Budiarto,temapat yg sangat bagus untuk di kunjungi..
Leoni Preanita,5,6 tahun lalu,24 desember 2018,24 desember 2018 4 orang 3motor cuman 25rb ( kalo ga salah ) tempatnya sejuk.
aprilia purnamasari,5,6 tahun lalu,aprilia purnamasari,
Alfia Julia,2,6 tahun lalu,Alfia Julia,
Fiki Juniantara,5,6 tahun lalu,Fiki Juniantara,
Anita Meilina Akhmad,3,6 tahun lalu,Anita Meilina Akhmad,
Frista Mei,5,7 tahun lalu,Frista Mei,"Seru, dingin, memori"
