reviewer_name,rating,date,visit_time,review_text
Novi Viodi,5,9 bulan lalu,Akhir pekan,"Homestay yang nyaman dan tenang. Suasana pedesaan. Saat malam hari terdengar suara gemericik air dan suara katak. Menginap di tipe standard eksklusif sangat direkomendasikan utk keluarga kecil, kamarnya bersih, ada balkon dg view. Makanannya enak-enak, lokasi strategis, harga terjangkau. Ada kolam renangnya bnyak."
Moch Fadhlurrohman Nafis (MUSLIMFLUENCER),5,6 bulan lalu,Akhir pekan,"Homestaynya nyaman, buka jendela kamar langsung view persawahan. Harga homestay tapi berasa di hotel 🔥 Lengkap dengan area outbond serta kamar dengan berbagai tipe. Pengalaman outbond yang seru & menyenangkan 😚 Tempat staycation seru bersama keluarga ataupun rekan kerja. Sedikit saran, di beberapa fasilitas ada yang berdebu. Meski nuansanya jawa, tapi akan lebih baik kayunya dilap agar bersih."
syareefa putri,5,7 bulan lalu,Hari biasa,
Yunita Fera Rahmawati,3,2 tahun lalu,Hari biasa,"Pengalaman pertama ke tempat ini, untuk harga relatif murah, respon CSnya lumayan cepat. Untuk breakfast dpt all you can eat, untuk rasa sangat recommended. Tempatnya luas banget, tidak direkomendasikan utk org tua. View di malam hari gemerlap bintang, utk pagi hari bisa jalan2 sampai di perkebunan. Enak untuk refreshing. Banyak tanaman disekitarnya. Banyak pilihan swimming poolnya. Untuk anak2 harus dlm pengawasan, krn hanya diamankan dengan tali tampar untuk naik turun tangga. Sangat membahayakan jika jatuh. Untuk minusnya, pelayanannya sangat kurang, salam senyum sapa ga pernah ada, juteknya ampunn deh. Sy dtg bersama rombonga di weekday tp diberi harg weekend, dimint menghubungi CS lg utk prosesnya, rumit! Utk kamar lumayan bersih. Harus bersih2 dl sebelum mau dipakai tidur. Toilet cm 1 aja utk barak dg 10 orang sangat kurang, jd harus pakai toilet luar. Pintu toilet rusak, ammenities yg disediakan jg tdk komplit hanya 8 botol aqua, sabun shampo juga terbatas dan pintu toilet rusak gabisa ditutup. Untuk breakfast, cafenya sempit. Saran: jika tamu full tolong ditambah meja kursi lagi, proses refill lama, bahkan sebelum jam habis sdh ga direfill lagi. Pdhl baru jam 8 pagi. Pemeriksaan ketika check out juga lama. Masih banyak bangunan yg belum jadi, masih proses renovasi. Untuk parkir susahhh banget dan minim tempatnya krn lahannya miring. Mohon ditingkatkan terutama pelayanannya, lebih ramah dan tanggap thd layanan customer serta lbh profesional lagi."
BilBighBam Irvanendra,5,10 bulan lalu,Akhir pekan,"Buat yang hobi main air & pengen renang di pemandian bernuansa alami bisa nih merapat kesini.tempatnya adem,mudah dijangkau.tiket masuk juga ngga terlalu mahal. Eh,ga cuma berenang aja loh,disini jg ada cottage2 yg nyaman buat liburan bersama keluarga. Yang pengen bikin acara sekolah,kampus,kantor juga bisa outbond disini Cuma mau makan & ngopi???bisa jugalaaah.. Coba sendiri aja deh.."
yunior logam,5,4 bulan lalu,Hari libur nasional,"Nginap di Taman dolan tempatnya,enak,sejuk,bagus,view pedesaan banget"
Wahyu Pangarso,5,2 bulan lalu,Akhir pekan,"Menyenangkan, kembali ke alam.. natural, cocok bermain atau liburan dengan keluarga atau kolega"
Chaka ahmad,5,2 bulan lalu,Hari biasa,"tempatnya nyaman,aman, santuyyy gokss abis"
Risharyanto Rizhar,5,setahun lalu,Hari biasa,"Keren, Alami dan Sejuk. Cocok buat Healing bareng keluarga plus bocah kecil. Sekedar saran, kalo kalian dateng lokasi sekitar tengah hari langsung coba aja masuk kolam renangnya. Tapi kalo nginep, besoknya masuk kolam jangan dibawah jam 10..soalnyo airnyo duingino bangeto guys..."
titi yusliyanti,5,setahun lalu,Akhir pekan,"Menginap sehari disana pas weekend lumayan rame karena ada yg gathering. check in sangat cepat bila kamar yg mau ditempati sudah siap kita akan langsung diantar, standart check in jam 3 tapi kemarin jam 2 lebih sudah bisa masuk. Recomended untuk yg bawa anak kecil, bisa main di sawah, ada sungai kecil di bawah, ada mini outbound, kolam renang juga (ada 4 lokasi kolam renang), tapi kalau bawa orang tua apalagi yg punya masalah saat jalan patut dipertimbangkan karena lokasi cukup luas dan di daerah perbukitan sehingga kalau mau menuju lokasi sarapan atau ke kamar penginapan harus melalui jalan menurun yg lumayan. Soal kamar, kemarin dapat kamar bekelan, konsepnya tradisional dengan full interior dari kayu, jadi 1 kamar ini bentuknya 1 rumah kecil, kamar mandi sudah ada water heater juga, sangat nyaman. lokasi kamar lumayan kalo jalan dari parkiran belakang apalagi kalau kalian remaja jompo yg jalan dikit udah capek. Plusnya di depan kamar ada gazebo buat nongkrong Geser ke pemandangan, luar biasa siang dan malam, langsung bisa lihat hamparan sawah, kalo malem ngga serem karena banyak lampu yg dipasang. Sarapan menu tradisional ya, ortu cocok banget sama menunya, tapi kalo kalian mau cari makanan lain diluar juga deket dari warung"" makanan, mau pesen room service juga bisa. Paling seneng bisa nongkrong di gazebo"" yg udah disiapin, banyak banget di dekat cafe di pinggir sawah."
DotaYusra Family,4,3 minggu lalu,Hari biasa,"Wisata outbond dan kolam renang Serta penginapan Dapat harga 385rb (termasuk sarapan) Sarapan mewah dan mantap Nuansa pedesaan , Cuma sayang pelayanan kurang cepat dan tanggap apa karena lokasi jauh dari basecamp reception ?"
josy busquest,5,2 bulan lalu,Hari libur nasional,Tempat yg dan nyaman buat menginap sayang tidak ada breakfast nya
Kusbandi Feri,5,9 bulan lalu,Akhir pekan,"Tempatnya recomended banget,cocok buat refresh bareng keluarga,harga kamar murah,makanannya juga enak..suasana klo malam hari tenang sekali..."
Benny Yanuar,5,2 tahun lalu,Akhir pekan,"Terletak di dekat Batu Love Garden. Lokasinya terlihat kecil dari luar tetapi dalamnya sangat luas. Di sini terdapat cafe , kolam renang dan penginapan. Untuk berenang kami membayar tiket perorang 15.000 pada saat weekend. dan membeli paketan snack seharga 50.000. Rasa makanannya cukup enak. Lingkungannya sangat asri, menempel langsung dengan sawah dan perkebunan selada air."
Grab Andreas,4,setahun lalu,Akhir pekan,"Hotel yang konsepnya cukup baik, cuman kurang terawat... Fasilitas sedikit kurang sesuai dengan harga... Meja u/ meletakan barang2x sangat minim..."
Wahyudi Kurniawan,4,2 tahun lalu,Akhir pekan,"Bener2 berasa balik ke desa kakek / nenek dengan masih banyak nya sawah, ngrasain gigitan nyamuk yang bener2 khas nyamuk nya Ndak takut di pukul 😁"
Wati Utami,5,setahun lalu,Hari biasa,"Penginapan yg asri dan terasa alami bgt, nyampek sini langsung lunch dgn masakannya yg enak bgt, dapat breakfast yg mantap dan lengkap dgn buah + singkong gorengnya, semua pelayannya juga sopan dan ramah²,selalu menyapa klo papasan sama pengunjung, kolam renang bersih, ada kolam renang khusus untuk yg bermalam ditaman dolan, nggak jadi satu sama kolam renang yg untuk umum, pemandangan klo pagi Bagus bgt, lokasi jg dekat sama coban lanang cukup ditempuh dgn naik mobil 10 menit aja dari penginapan udah sampai, klo naik motor malah cuma 5 menit. Next time pasti kesini lagi ❤️"
Melani Vina,5,setahun lalu,Akhir pekan,"Tempatnya sangat asri, udaranya segar. Cocok banget untuk acara kantor, sekolah, kampus, dll. Untuk acara kantor ada tim event yang menangani. Banyak kegiatan seru yang ditawarkan, seperti flying fox dan river tubing. Kawasannya cukup luas, pemandangannya sangat bagus. Ada 4 kolam renang disini. Cocok banget buat yang punya anak kecil. Makanan yang disediakan juga enak. Menunya beragam. Rasanya mantap"
Ayu Trans,4,2 tahun lalu,Akhir pekan,"Kali k3 staycation dsni, pelayanan keseluruhan cukup memuaskan. Tp kmrin agk kurang mengesankan krn mungkin habis hujan swimpool sedikit kotor, dan lg highseason jg jdi familyroom ku water heaterny ga ada, utk fasilitas lainny oke. Lebih ditingkatkan lagi yahh utk kelengkapan fasilitas, sukses trus taman dolan"
Maiang Danna,2,2 tahun lalu,Hari libur nasional,"Kualitas kamar Ketapel ""Tidak Baik"" (dibandingkan dengan pengalaman menginap sebelumnya dikamar gedrik dan wayang). - wifi tidak terkoneksi internet - sandal homestay hanya 1 pasang (seharusnya 2 pasang) - handle door lock kamar mandi rusak, susah dikunci - kamar bau apek dan lembab - debu pekat menempel di dinding kayu - atap kayu banyak kotoran - reruntuhan pasir dan kotoran dari atap jatuh di bed dan cover bed - banyak semut berkeliaran di bed dan cover bed - ada kotoran tikus di tepi / sudut kamar - sempat ada masalah air dikamar mandi tidak mengalir sama sekali baik di keran, shower, dan jet shower. Saat menyampaikan keluhan via telepon 801/11, salah satu cs wanita yg terhubung merespon dengan jawaban yg membingungkan dan kurang solutif"
Suciningsih,5,8 bulan lalu,Hari biasa,"Luar Biasa, seruuuuu sekali tempatnya, udaranya sejuk, nyaman, home stay nya cocok buat nginep sekeluarga, menu masakannya enak banget, sangat recomend banget 👍👍"
MAKE SIMPLE 86,5,setahun lalu,Hari biasa,
Nana Thinaken,3,3 bulan lalu,Hari biasa,"Paket untuk anak outing terlalu mahal, dan masuk hari biasa harga masuk seperti wekend, kurang nya arahan masa sepatu untuk sekolah buat main air tidak disuruh ganti dulu,"
Nurul Khasanah,5,setahun lalu,Hari biasa,Untuk tiket masuk renang aja hanya 10 rb per orang anak dibawah 3 thn free.. bagus banget view nya instragamble .. wort itttt 🫶🏻🫶🏻🥰🥰🥰🥰
Tanti Widyaningsih,4,setahun lalu,Hari biasa,"Saat sekolah anak akan mengadakan outbound, kami mendampingi komite ke Taman Dolan ini. Disini memang menyediakan layanan outbound dengan beberapa area. Saat kami datang survey, sedang full di 3 area outbound di dalam Taman Dolan. Bahkan saat itu khabarnya ada yang dari Sekolah dari daerah Surabaya. Tempatnya memang cukup bagus, pemandangannya bentangan sawah dan pemandangan alam. Pelayanan dari trainer dan pegawainya pun cukup bagus. Dan harga per anaknya juga terjangkau."
Nova Salsabila Rahman,3,setahun lalu,Akhir pekan,
erytrosia widiyanti,5,setahun lalu,Hari libur nasional,"Pemandangan, suasana, udara masih terasa segar dan dingin... bahkan suara gemericik aliran air masih terdengar sehingga menambah suasana terasa di pedesaaan"
Muhammad Ghazi Al Jazary,4,2 tahun lalu,Akhir pekan,"Saya kesini mendadak aja krn di ajak sm teman utk makan siang disini sekalian berenang. Parkiran nya sempit. Pelayan nya luama sekali. Saya pesan makanan jam set 12. Jam 1 lbh br diantar. Itu pun hrs di tanya berulang kali. Sdh gt di meja tdk di sedikan tisu,tusuk gigi,atau apalah itu. Hrs minta dulu baru di antar. Kolam renang nya lumayan bersih sih. Ya lumayan buat sekedar makan siang bareng. Tp kalo saya utk balik kesini lg,mikir dua kali kayanya🤣🤣"
Sri Rahayu,5,sebulan lalu,Akhir pekan,"Karena ada acara dari dealer resmi kami, hampir seluruh marketing di sponsori oleh FIF finance dan dealer Fortuna motorindo Surabaya, acara semakin semarak,,,"
Rahma Channel,5,8 bulan lalu,Hari biasa,"Taman Dolan KUEREEENNN POL WES!!! Anak2 happy dan memiliki pengalaman bermakna. Makanan yang disediakan juga enak2 parasmanan lagi, anak2 bisa puas mengambil karna emang sebanyak itu. Kakak2 nya juga seru2 pol. POKOKNYA SIPP MANTAFF. TAMAN DOLAN.... ISTIMEWA #SDNSEMAMBUNG1GEDANGANSIDOARJO"
Brilliant Matriwiria,1,4 tahun lalu,"Menginap tggl 24 Oktober,","Menginap tggl 24 Oktober, 1. extra bed tidak sama dengan asalnya tipis dan dibawah padahal sudah di charge 150rb no bf. 2. TV hanya beberapa channel. 3. wifi tidak bagus. 4. tambah bantal charge 25rb , minta air hangat di charge (hotel bintang tidak pernah di charge) 6. security tidak ada waktu malam, parkiran tidak ada yg jaga. 7. Kolam renang kotor. 1. Ada kegiatan edukasi anak jam 7.30 pagi. 2. View pedesa an 3. Kamar luas. 4. Ada gazebo di sebelah sawah. Semoga bisa di perbaiki"
Wahyu Tri,5,9 bulan lalu,Akhir pekan,"Tempatnya nyaman. lokasinya juga deket alun"" batu. betah bnget anak"" disini. next klo ke batu pasti ksini lagi.."
diana shafa15,2,3 bulan lalu,Akhir pekan,"Biasa aja, g jelas..."
Ghaffar Ghiffar,4,3 tahun lalu,Akhir pekan,"Tempatnya asikk sejuk, nyaman, bersih, Barak kapasitas 15pax... Sebelahan sma musholla 👍👍 bikin kangen ni tempat"
Cridia Nilla,5,2 tahun lalu,Hari biasa,"Sejauh kaki melangkah backsoundnya gemercik air. Suasana yg sejuk, asri, nyaman benar² terasa vibesnya lagi mudik ke kampung halaman. Alhamdulillah oubond yg disuguhkan bikin anak² pengen balik lagi, staf dan pemandunya juga rama² MasyaAllah 1 paket komplit dan Alhamdulillah tidak mengecewakan"
Ahmad Syaiful,5,2 tahun lalu,Hari biasa,"Rekomen banget, tempatnya sejuk, asri Makanan juga enak Jadi pengen lagi kesini 😍😍"
Vinda Perwitasari,5,3 tahun lalu,Akhir pekan,
Agus Supriyono,5,setahun lalu,Hari libur nasional,"Lokasi dekat dengat exit tol, suasana sangat nyaman dan alami, recommended buat liburan bersama anak-anak. Ada welcome drink, wahana bermain anak dengan nuansa alami, ada kolam renang dewasa dan anak, restoran dengan harga terjangkau dan rasa yang enak."
Nigi,4,6 bulan lalu,Akhir pekan,"Tempatnya oke banget buat acara outbond Hanya saja harus hati² ya kl ajak anak kecil kesini..tangga curam dan jalan agak sempit.. Ada satu yg bisa sy sarankan. Apabila ada yg reservasi utk outbond harusnya dipilihkan tempat aja. Kmrn sy dan rombongan disuruh pindah ke tempat lain saat di tengah² acara sm salah satu petugas. Alasannya di tempat yg kami tempati ada colokannya. Dan kami diminta pindah yg gak ada colokannya padahal jelas² kami butuh colokan krn bawa speaker. Lalu dengan seenaknya bilang kami hanya reservasi utk makan aja tanpa sewa tempat outbond. Setelah konfirmasi sana sini dan agak sedikit debat akhirnya kami gak jadi diminta pindah. Tau apa akibatnya? Itu merusak keseruan permainan kami. Lagi enak² maen tiba² didatangi 3 petugas. 1. Semua orang yg sewa tempat outbond pasti butuh banget colokan jadi tolonglah dilengkapi semua dengan colokan. Bukannya meminta pelanggan untuk pindah di tengah acara. 2. Pilihkan saja tempat outbondnya biar gak rebutan atau cari sana sini. Dengan catatan fasilitasnya sama di setiap tempat. Dengan begitu kejadian kyk gitu gak akan pernah terjadi. Tapi overall is well. Makanan enak pol. Semua cocok bahkan ada yg nambah². Pertahankan ya pelayanan yg baiknya dan diperbaiki yg kurang. Laris terus, Taman Dolan.."
Yudhistira Wirapraja,5,setahun lalu,Akhir pekan,"Tempat menginap, aktivitas outbound dg suasana pedesaan. Staf ramah dan sangat membantu"
Nia Agustina,5,setahun lalu,Hari biasa,"Tempat menginap nyaman, nuansa alam, makanan agak mahal tapi enak porsi juga besar, view keren, kolam renang ada bbrp untuk dewasa dan anak."
Kasandra Original,2,7 bulan lalu,Hari biasa,"Qt ber 5 ke tmn dolan utk membunuh wkt sambil nunggu wkt check in du Batu Paradise yg tertera di invoice jam 15.00. Dtg kesini hny utk renang, stlh bayar utk 4 dewasa dan 1 balita plus ppn ...ternyata kolamnya kuotooorrr paraahh. Akhirnya qt kluar n minta uang dikembalikan lalu qt cabut langsung ke BP. Smg lbh diperhatikan kebersihan kolam renang, & ketinggian kolam hny layak utk anak2."
Yanto Thermo,5,setahun lalu,Hari biasa,"Outing class SDN LOWOKWARU 3 Malang. Trima kasih Taman Dolan sudah memberi banyak ilmu tetang alam mengenal lumpur mengenal air sungai dolanan tradisional, didampingi guide yg ramah dan humbble ,anak2 pulang dengan banyak cerita dan kenangan. Pelayanan yg nice banget ."
dewi sri,5,2 tahun lalu,Hari libur nasional,"Cocok buat refreshing sekaligus healing. Feel pedesaan dapet banget. Tapi butuh stamina lebih deh ya, buat menjelajahi seluruh taman dolan ini"
parka dinar,5,2 bulan lalu,Hari libur nasional,Keren banget dan hawanya segar
aminah tour,5,2 tahun lalu,Hari biasa,tempat plesir ternyaman terindah menyatu dg alam pegawainya ramah sopan dan pastinya ownernya muslim
Dias CP,5,4 bulan lalu,Hari libur nasional,"Nice place with nice view, green and clean..good job👏"
Bi Chan and her amazing world,2,7 bulan lalu,Hari libur nasional,"Kotor, tidak terawat, mainannya bapuk semua, kolam renang kotor entah kapan terakhir kali dikuras, cuma betah 10 menit disini langsung cari obyek wisata alam lain."
Maya Sari,5,setahun lalu,Akhir pekan,"Untuk liburan bersama keluarga cocok karena ada kolam renangnya, makanan juga enak"
nur shabrina,5,2 tahun lalu,Hari biasa,Berkunjung ke Cafe Suargo. Jalan menuju cafenya cukup jauh tapi seru karena dimanjakan dengan pemandangan yg indah dan asri. Sepertinya belum banyak yg mengenali tempat ini karena saat itu pengunjungnya hanya kami dan satu rombongan yg sepertinya sedang survey. Harga makanan&minuman termasuk sangat murah dengan tempat dan pemandangan yg di dapat. Hanya saja pesanan datang sangat lama.
Aiuholiday Trans Wisata,5,2 tahun lalu,Akhir pekan,
Haykal Pekre,5,4 bulan lalu,Akhir pekan,"Keren, cocok buat outbound atau hanya sekedar Staycation bersama keluarga atau teman sekantor"
Theresia Dyah,4,2 tahun lalu,Akhir pekan,"Tempat enak,tapi ngga direkomendasikan buat orang tua yaa,karena area naik turunnya tajam."
Rahayu Dwi,5,2 bulan lalu,Akhir pekan,"Tempat nyaman, tenang, asri"
Yuni Asri,5,setahun lalu,Akhir pekan,Tempat penginapan keluarga yg nyaman dengan view pedesaan
Made Agus,5,setahun lalu,Akhir pekan,"Asri banget d sini,, pemandangan sawah pas d depan kamar,,"
Andy Kurniawan,5,2 bulan lalu,Hari libur nasional,"Staycation yg asri, nyaman, bersih, udara segar & nuansa alam. Keren."
Putri Indah,5,2 tahun lalu,Hari biasa,"suasana nyaman , sejuk , seperti d pedesaan"
Defitasari Novia,5,5 bulan lalu,Hari biasa,"Seru dan kakak guide nya seru, banyak ice breaking cocok untuk siswa sekolah kelas rendah."
siti rahayu,5,8 bulan lalu,Hari biasa,Sangat menyenangkan bisa bekerjasama dg taman dolan untuk kegiatan OUTDOOR LEARNINGbagi siswa kami kelas 1-5 pelayanan memuaskan dgn sgala fasilitas yg mendukung. Untuk lunch jg ramah di perut. Thanks Taman Dolan
Farah Diba,5,2 tahun lalu,Hari biasa,
Is Ti,5,sebulan lalu,Hari biasa,Cocok untuk anak karena tempatnya benar benar sangat asri
Jaka Iqbal Sagita,5,setahun lalu,Akhir pekan,"Tempat nyaman banget, dilengkapi kolam renang untuk anak""dan dewasa"
Pandu Wiguna,4,3 tahun lalu,Hari libur nasional,Tempat yang lumayan bagus untuk liburan cari ketenangan. Jangan terlalu berharap banyak dengan fasilitasnya.
Novi Eka Sulistiawati,5,setahun lalu,Hari biasa,Ke taman dolan mengantar siswa-siswi kami outbond
Rudy Setyawan,5,2 tahun lalu,Akhir pekan,"Taman dolan... tematik jawa kuno.. bangunan dua lantai dengan barak kasur, cocok buat grup /rombongan 15 orang.. plus sarapan. Suasana nyaman..."
Ahnaf Farel,1,10 bulan lalu,Hari libur nasional,Jadi saya minta tolong merawat kucing tersebut sampai dewasa Mohon peduli juga terhadap mahkluk hidup🙏 terima kasih 🙏
Achmad Helmi,5,2 tahun lalu,Akhir pekan,"Tempat yang menyenangkan, cocok untuk rekreasi, outbond, staycation dan yang paling penting stafnya ramah tamah dan humble"
Jenk Ree,5,setahun lalu,Hari libur nasional,"View ya keren ,asik buat kumpul teman ,atopun keluarga"
Hasna Hanan,4,2 tahun lalu,Akhir pekan,
Rizal Pramita,5,setahun lalu,Hari biasa,Tempat nyaman buat menginap dengan pemandangan alam yang cantik dan harga yabg relatif murah. Makanan enak dan banyak variantnya. Next perlu dicoba susur sungai
diah apriliana,4,6 tahun lalu,diah apriliana,"View sawah, menyegarkan mata hati dan pikiran, fresh udaranya"
Fauzan Rahardian,3,8 bulan lalu,Akhir pekan,"Tidak rekomen. Sistem kerja membingungkan. Makanan datang lama, begitu datang sudah dingin. Tempat terlalu campur aduk."
Susi Aura,5,11 bulan lalu,Akhir pekan,Tempanya asri sejuk nuansa perdesaan yg kental
Zulkifli R,5,setahun lalu,Akhir pekan,"2x nginap rame2 sama keluarga di room barak & omah dalem,lalu 1x perpisahan sama kawan2 kuliah dl,g pernah bosan dengan view yg disajikan oleh taman dolan,apalg bs ajak keluarga besar disini selalu menyenangkan,spt privat villa sendiri"
Tontowi Jauhari,3,2 tahun lalu,Akhir pekan,"Kalo utk tempat, persis di daerah persawahan, alami Wifi kuat, TV sudah Android, Tetapi ada beberapa hal yang perlu diperhatikan 1. Lokasi registrasi, jauh dengan parkiran mobil. Jadi setelah registrasi, masih harus naik mobil ke belakang utk bisa akses parkiran mobil. Tidak one stop sistem 2. Air panasnya tidak konsisten. Bisa tiba2 dingin, bisa tiba2 sangat panas, hal ini karena pemanas di kamar mandi menggunakan GAS, bukan LISTRIK. 3. Kurang Meja di dalam kamar 4. Pesanan makan malam tidak sesuai dengan yang dipesan/ tidak sesuai antara yg kami pesan dengan yang dihidangkan/ dikirim 5. Kehabisan menu makanan waktu sarapan. Dan koki sarapan tidak memasak makanan yg sudah habis 6. Staff beberapa kali terlihat tidak serius dalam bekerja, bercanda, padahal kami sebagai customer sedang menunggu kerjaan staf tsb"
Bunda,5,2 tahun lalu,Akhir pekan,Model2 rumah kayu dan kamar mandi pun minimalis. Jika kondisi ramai pengunjung berisik ya tdk bs beristirahat 😁 Kmrn outbond ambil paket yg dewasa dan full paket @175rb dg river tubbing flying fox dan x mission. N they are really excited n want more 😘🥰😍
Aprelia Anggi,5,2 tahun lalu,Akhir pekan,Tempatnya ramah. Bagus untuk keluarga
Arswinda Shinta Listiarti,5,setahun lalu,Hari biasa,"Tempatnya memanjakan mata, telinga n hidung banget. Pelayanan oke, makanan enak (kecuali nasgornya perlu upgrade resep menurutku) Recomended buat yg honeymoon, stress kerja, n putus cinta"
Amet Hydrant,5,setahun lalu,Akhir pekan,Muat sampai 500 orang klo mau akhir pekan disini
ari andriyanto,5,setahun lalu,Hari libur nasional,Tiket masuk kolam renang Rp15rb per orang Bila sekalian ikut paket makanan kurang lebih senilai Rp 200rb free tiket kolam renang untuk 5 orang Susana sejuk dan segar
