reviewer_name,rating,date,visit_time,review_text
dian tembem,5,3 bulan lalu,Hari libur nasional,"1. Kedatangan, akan di berhentikan oleh petugas, dan di tanya apa kerpeluannya, apakah mau ke air terjun atau ke sekitar cafe yang ada di wilayah coban rais. Jika ke air terjun akan di jelaskan lokasi parkir kendaraan, untuk rute menuju kesana kurang lebih 3KM. Karena membawa balita kami tidak mampir ke air terjun. - Untuk playground sangat di sayangkan perawatan yang kurang, karena kebanyakan material berasal dari kayu, dan kurang mendapatkan perawatan ada beberapa kayu yang lepas, lapuk, lepas pakunya. jadi kurang safety ketika di pergunakan oleh anak-anak, dan orang tua memang harus ekstra mengawasi dan andil ketika anak-anak bermain. Untuk playground mengadopsi konsep mini outbound, jadi banyak mainan yang melatih ketangkasan anak. Di sayangkan ketika kesana ketika lebaran, tetapi tidak ada pengunjung lain ketika kami disana, mungkin karena berkunjung di sekitar pukul keatas. 4. Cafe, karena ada beberapa pilihan, cocok untuk muda mudi yang ingin menikmati suasana alam yang tenang dan tetap bisa nongkrong cantik bersama teman-teman. Mungkin dengan adanya HTM bisa lebih di tingkatkan lagi untuk perawatannya. Sayang sekali jika tempatnya sampai terbengkali."
Adhi Mega,5,sebulan lalu,,"Tempat Bagus pake banget, perjalanan beneran 60 menit dari tempat parkir, walau pada awalnya tersesat, pada akhirnya terbayar oleh pesona alam yang indah, yang penting mengikuti arus sungai, serta di lengkapi oleh petunjuk arah dah sampai tujuan"
Feerenza,5,2 bulan lalu,Hari biasa,"Berikut adalah review dari kunjunganku ke Coban Rais, Malang. Kelebihan : ➕️ Masuk top 5 air terjun dengan pemandangan terbaik semalang raya menurutku. ➕️ Air terjun yang sangat indah, sangat terkenal namun alamnya masih terjaga. ➕️ Tersedia banyak pilihan tempat lain yang bisa dikunjungi seperti cafe kenz, cafe arah barat, dan batu campsite. ➕️ Ada musholla, toilet, dan banyak warung. Kekurangan : ➖️ Butuh tracking 3km (6km pp) untuk sampai ke air terjunnya, namun ada opsi pakai ojek. ➖️ Selama tracking tidak ada warung sama sekali, namun ada tempat duduk. ➖️ Kalau weekend akan ramai, kalau weekday akan sepi. Itulah yang bisa aku paparkan mengenai pengalamanku mengunjungi tempat ini, semoga membantu, CHEERS!"
"Farhan Alfikri, Alc",4,9 bulan lalu,Akhir pekan,"Coban Rais ini jarak dari tempat parkir ke air terjunnya sekitar 3 km, untuk estimasi waktu yang ditempuh dengan jalan kaki sekitar 50 menitan. Untuk jalurnya mungkin lebih cocok atau mirip dengan jalur pendakian, cuma tidak menanjak saja. Jalurnya full alam. Ketika sudah sampai di daerah air terjunnya tidak ada orang yang berjualan seperti halnya di Coban Talun. Tiket masuknya 12.500/orang dengan biaya parkir motor 5.000 dan mobil 10.000. mungkin dari pihak coban Rais bisa memperbaiki atau memperbagus jalurnya. Karena jarak tempuh yang jauh dan Medannya sedikit susah bagi yang tidak terbiasa. Ada batu flower garden juga tetapi harus bayar lagi."
Dinta Ramadhan,5,2 bulan lalu,Akhir pekan,Sebuah pemandangan yang senantiasa menjanjikan kedamaian disetiap kedipan mata..
Ranisa,5,7 bulan lalu,Hari biasa,"Untuk harga tiketnya sangat affordable. Trekking kurang lebih 1 jam, selama perjalanan dimanjain sama spot aliran sungai yang bikin adem di mata. Meskipun lumayan nguras tenaga, tapi setelah sampai di air terjunnya rasanya terbayar semua. Waktu itu kesini pas hari Jumat sekitar jam 12 siang, untungnya sangat sepi dan hanya beberapa pengunjung saja yang ke air terjun jadi bisa nyantai nikmatin air terjunnya tanpa gangguan orang lain 😁"
Renaldy Brada,5,setahun lalu,Akhir pekan,"Jarak dari parkir ke air terjun cukup jauh, kurang tahu berapa kilometer tapi pulang pergi mungkin bisa sampai 10 ribu langkah. Sangat cocok untuk berpetualang dan berolahraga. Saran untuk membawa perbekalan sendiri, karena tidak ada penjual di dekat air terjun"
Lusita Hapsari Salsabila,5,10 bulan lalu,Hari biasa,Sudah 2x kesini. Tahun 2014 dan 2024 sangat terasa perbedaan area bawahnya. Tapi kalo soal keasrian coban masih terjaga. HTM 2 orang + 1 motor Rp. 30.000 Sangat cocok buat tracking Tapi kalo ga pengen tracking juga ada jasa ojeknya kok. Ditengah perjalanan tracking pengen pipis? Tenaaaang ada toiletnya
Afif Nay,5,setahun lalu,Akhir pekan,"Dari pintu masuk Batu flower garden atau tempat camp ke air terjun jaraknya sekitar 2,5 km. Jalur nya nanjak & licin, terutama ketika melewati sungai. Disarankan memakai sepatu hiking. Tidak cocok untuk anak kecil & lansia. Lumayan melelahkan, tapi pemandangan nya memang bagus 👍🏼"
Primahapsari Amalia Rahmanti,3,2 tahun lalu,Hari libur nasional,"Ya gimana yaaa... Cuman sayang waktu kesini jam 7 pagi, masih gak ada orang sama sekali, dan stelah bertanya2 knp kok belum buka, nah versi dr petugasnya jawabnya beda2, ada yg bilang buka jam 8, buka jam set 9, jam 9an, hadeh ,akhirnya nunggu smpek hampir jam 9 baru buka semua... Oh iya, ada ojek yg bisa digunakan, cuman bayar 10rb, karena emang harus jalan rada jauh sih, kalopun mau hemat, jalan kaki juga bisa kok 😄 tp ya itu, siap2 kakinya gempor 🤣"
Moch Farhein Ferdinal,3,2 tahun lalu,Akhir pekan,"Buat pecinta Nature saya rasa kurang cocok untuk main kesini, karena sudah cukup parah kondisi nya. Banyak PR dari pengelola untuk memperbaiki kondisi ini. Untungnya tertolong dengan jarak Air terjun yang sesungguhnya yang masih cukup jauh didalam dengan akses jalan kaki, sehingga masih ada kesan bagus nya."
Fandhy Achmad,5,sebulan lalu,,"Masih alam banget 😁, untuk masuk ke coban nya jalan jauh mungkin sekitar 2 km …"
Diano Alfayied F,5,setahun lalu,Akhir pekan,"Air Terjun Coban Rais adalah destinasi yang wajib dikunjungi bagi para pecinta alam dan petualangan. Meskipun membutuhkan sedikit usaha untuk mencapai air terjun, pemandangan yang ditawarkan sangat sebanding dengan perjuangan tersebut. Pastikan untuk mempersiapkan diri dengan baik sebelum berkunjung untuk mendapatkan pengalaman yang maksimal. Akses dan trekking ~ untuk mencapai air terjun, pengunjung harus melakukan trekking sejauh kurang lebih 3 km dari area parkir. Jalur trekking cukup menantang dengan medan yang berbatu dan menanjak, namun pemandangan sepanjang jalan sangat indah dan sepadan dengan usaha yang dikeluarkan. Tips berkunjung ~ waktu terbaik untuk berkunjung adalah pagi hari atau sore hari untuk menghindari panas terik matahari. Jaga kebersihan dengan tidak membuang sampah sembarangan. Keindahan alam ~ air terjun ini menawarkan pemandangan alam yang sangat indah. Dikelilingi oleh hutan pinus yang rindang, suasana di sekitar air terjun sangat sejuk dan menenangkan. Air terjun itu sendiri memiliki ketinggian sekitar 20 meter, dengan aliran air yang cukup deras, menciptakan suara gemericik air yang menenangkan -- Coban Rais cocok untuk pecinta alam dan petualangan. Meskipun trekking menantang, pemandangan indah sepadan dengan usaha yang dikeluarkan. Biaya: 12.5k/orang, parkir 5k sampai jam 16.00"
Harry Santoso,5,7 bulan lalu,Akhir pekan,Kompleks wisata yg ada beberapa cafe. Ada batu flower garden. Area camping. Dan air terjun. Udara yg sejuk dan banyak pohon pinus. Bagus unt menenangkan pikiran sambil bengong disini.
zidan rafy,4,setahun lalu,Hari biasa,Untuk menuju ke air terjunnya ada 2 pilihan antara jalan kaki dari parkiran yang cukup jauh dengan medanjalan setapak yang masih alami dan atau naik ojek ke pos tujuan dari pos masih perlu barjalan kaki sedikit jauh dengan medan bebatuan Untuk tiket masuk dikenakan tarif Rp12.000 per orang Parkir kendaraan
Wulannn,5,2 tahun lalu,,"🏞Htm nya 15.000/per orang sudah termasuk parkirnya . Dan saya Untuk menuju ke lokasi air terjunnya tidak menggunakan jasa ojek, jadi saya harus tracking kurleb 4km / sekitar 1,5 jam an (jalan santai) . Tetapi jalan nya tidak terasa begitu lama karena kita disuguhi dengan pemandangan, dan suasana yang sejuk sekali .. hanya saja panduan arah jalan nya tidak terlalu terlihat jelas oleh pengunjung .. saran saya petunjuk arah nya bisa dibenahi kembali 🙏👍🌴🍃☘🌱"
Djarot Perwoko,5,setahun lalu,Hari libur nasional,"Akhir tahun 2023 saya bersama istri, anak, mantu dan cucu..berwisata di campsite batu. Camping-groundnya cukup aman buat anak2..ada lokasi untuk bermain anak2 (eduplay) setelah pintu masuk (loket). Keesokan harinya saya bersama istri tracking ke air terjun coban rais. Medannya cukup ekstrim, tapi mata dan hati jadi adem karena melalui jalanan ( track) yg sekelilingnya hutan dan merdunya suara gemericik air yg mengalir disungai disepanjang jalan menuju air terjun. Jarak tempuh lumayan jauh, dari campsite menuju air terjun sekitar 1,5 jam. Ada jasa ojek, tp hanya separuh jalan menuju tujuan. Saya bersama istri memilih jalan kaki dan tdk menggunakan ojek karena kami berdua memang hobi jalan kaki dan tracking yg sedikit ekstrim."
Ririen Wisma,4,6 tahun lalu,,
Kartika Widhorini,5,setahun lalu,Hari biasa,"Tempatnya sejuk, bersih & nyaman untuk camping maupun glamping Tersedia berbagai ukuran tenda dan fasilitasnya lengkap tergantung budget nya Untuk fasilitasnya ada taman batu flower garden, eduplay semacam playground untuk anak² , flying fox, kamar mandi , air hangat, mushola ,cafe kalau ribet bawa makanan sendiri, dan ada spot untuk lihat sunrise ataupun sunset Segera reservasi kalo ingin dpt spot yg bagus🤗"
Fadhil,4,setahun lalu,Hari biasa,"Bagus, tempat untuk menenangkan diri. Tiket masuk 10k, menurut saya masih murah dikarenakan tempatnya dijaga dengan cukup baik. Hampir tidak ada sampah yang terlihat. Sayangnya saya ke sana air terjunnya kurang deras. Mungkin lagi musimnya, jadi tidak seberapa deras. Lain kali saya ke sini kembali"
Afifa Koesnandar,1,sebulan lalu,Akhir pekan,Masuk parkir motor plus tiket 2 orang 30rb..ojek per orang 30 rb..cuma buat lihat air terjun..ngapain ada ojek kan sudah bawa motor sendiri..parkir sengaja dbuat jauh biar nyewa jasa ojeknya..pdhl ada parkir yg dekat kafe kenz..jalur ke coban rais juga tidak dberi tanda petunjuk jalannya ke coban jadi pengunjung bingung..maaf kalo sayabkasih bintang 1..kayaknya ga bakal kesana lagi..sayang juga jadi sepi pdhl weekend.. pemandangan bagus juga..semoga ke depannya dperbaiki pengelolaan wisata cobannya..
Sarie Avriel,4,2 tahun lalu,,"Cuban Rais Batu Malang. Menuju ke wahananya harus jalan ya, Jasa ojek juga ada bayar 10k saja, Sekali beragkat. Lagi liburan sma sikecil dan suami. Mnding beli Tiket yg menurut kita nyaman,. paketan ada yang 25k. 50k. 75k dst. Bawa air minum yg bnyak soalnya kantin dispot atas cma satu yg beli banyakk. disini banyak sekali wahananya tinggal pilih2 saja, tapi medan nya naik turun jdi klo bawa anak kecil repot dan capek."
ErmaDN,4,2 tahun lalu,,"Coban ini terletak di dusun Dresel, desa Oro-oro Ombo, kecamatan Batu, kota Batu. Lokasinya memang cukup jauh dari jalan utama. Namun bisa dengan mudah menemukan lokasinya dari Google Map karena sudah ditandai dalam GPS. Wisata Coban Rais ini menawarkan pemandangan alam yang sangat indah, terutama air terjun yang menjadi suguhan utamanya. Hamparan perbukitan hijau yang luas, dipenuhi dengan semak belukar nampak segar di mata. Belum lagi suhu udara di sana sangat sejuk, sehingga sangat nyaman bagi pengunjung untuk berlama-lama di sana. Bersantai menyaksikan derasnya guyuran air terjun menjadi sebuah refresing yang nyaman. Apalagi jika terik matahari terasa cukup panas, maka pastinya berbasah-basahan di bawah guyuran air terjun menjadi sangat menyegarkan. Rasa lelah saat perjalanan jauh menjadi hilang begitu saja setelah menikmati indahnya panorama alam sekitar wisata dan juga kesegaran air terjun. Disarankan mengunjungi wisata ini pada saat cuaca cerah, karena pemandangan alamnya begitu mempesona. berbeda halnya saat lagi hujan, cuaca nampak gelap, belum lagi akses jalan menuju ke lokasi yang sebagian menjadi becek dan licin, sehingga harus lebih berhati-hati saat perjalanan menuju ke lokasi."
Vidbymy,4,2 tahun lalu,Akhir pekan,"Area hijau yg sejuk, air terjunnya mini sih tapi lumayan kok, tiket masuk hanya 12k tapi belum termasuk tiket wisata yang berada di dalamnya, tempat parkir kendaraan roda empat dan 2 luas, area food court juga banyak pilihan, disarankan kesini pas pagi hari karena udara dan pemandangan yg masih segar."
Aulia Hanif,5,6 tahun lalu,,"Sebuah lokasi wahana air terjun di sudut kota Batu yang dikelilingi perbukitan asri dan hijau. Jalan akses menuju lokasi lokasi ini cukuplah mudah dengan didukung jalan aspal dan ukuran yang cukup untuk dilewati bus pariwisata. Tempat wisata ini memiliki sarana parkir yang cukup luas untuk menampung kendaraan pribadi maupun rombongan pariwisata. Dengan ketinggian pintu masuk diatas 700 mdpl sudah cukup sejuk hawa menyambut. Selain spot selfie tempat wisata ini juga menyediakan suguhan makanan dan minuman yang cukup bervariasi dengan harga terjangkau. Kekurangan dari wahana wisata ini adalah tukang ojek pangkalan yang terkesan memaksa untuk menggunakan jasanya mengantarkan pengunjung ke wahana wisata yang dimaksud. Selain itu kebersihan lokasi ini harus diperhatikan lagi, especially di lokasi parkir. Karena lokasi parkir yang terdapat di depan berdekatan loket pintu masuk yang membuat first impressions tidak menggoda."
rose px81,4,6 tahun lalu,,"Nanti ada jasa ojek dgn biaya 10k ,d antar sampai flower garden ."
Noverinoa Mo'enk,5,3 tahun lalu,,"Tempat asri, meski perjalanan ke air terjun cukup jauh, tapi menyenangkan. Bisa bersama banyak orang, diharapkan jika ingin berjalan kaki, siapkan perbekalan yang cukup, umumnya jalan kaki 1 hingga 1 1/2 jam, kalau pergi pulang bisa sampai 3 jam."
kusukasandalswalow (torokway),5,4 bulan lalu,Hari biasa,tempat yang sangat cocok untuk berpetualang karena lokasinya sangat menantang
Anida Amir,3,2 tahun lalu,Hari biasa,
shalisa lubis,4,3 bulan lalu,Hari biasa,"Lokasi parkir sama tempat cobanya kalo menurutku sangat jauh, meskipun memang disitu ada pangkalan ojek. Tapi lumayan capek untuk jalan kecoban nya. Kalo saya boleh saran mungkin di setiap pos diberikan petunjuk untuk menuju coban nya tinggal berapa meter lagi. Hal ini bisa dijadikan penyemangat kita untuk terus jalan ke coban nya. Karena kemarin ada beberapa orang yang tidak sampai ke lokasi coban karena sudah capek dan putus asa. IZIN SARAN ITU YAA"
Ardiansyah Arsyad,4,7 bulan lalu,,Mau ke coban rais tp berhubung cuaca (gerimis) jadi ke batu flower garden. Waktu antrean Maks 10 mnt Sebaiknya buat reservasi Tidak yakin
Jenia Jenia,4,7 tahun lalu,,"Untuk mengunjungi kawasan Coban Rais, wisatawan disarankan menggunakan kendaraan Pribadi menuju kawasan Oro-Oro Ombo, Kota Batu. Perjalanan dari Kota Malang membutuhkan waktu sekitar 60-75 menit. Dari kawasan parkir menuju lokasi wisata tidak jauh sehingga bisa dijangkau dengan jalan kaki saja. Coban Rais buka dari pukul 08.00 hingga 17.00 setiap hari"
Joko Susilo,5,3 tahun lalu,,
Mavra R,4,4 tahun lalu,,"Untuk coban koco, saya belum berkesempatan untuk kesana, karena setelah ngobrol dengan sesebapak yg sudah lama disitu, jaraknya 15km dari pintu masuk. Mungkin lain kali, dg persiapan yang jauh lebih matang."
Debby Fu,4,setahun lalu,Akhir pekan,
yukplesir,4,7 bulan lalu,,Glamping & camping ground dengan pemandangan kota & lembah gunung. Lokasi strategis di area wisata Batu Flower Garden. Konsep glamping dengan tenda berkualitas seperti naturhike. Ada juga lahan camping buat yang bawa tenda sendiri. Akses jalan sudah tertata rapih dengan paving sehingga aman dan nyaman.
Titus Bmg,5,setahun lalu,Akhir pekan,Dari tempat parkir jalannya lumayan jauh. Bisa naik ojek biar gak capek. Tapi jalan juga seru kok. Jalan sambil menikmati pemandangan alam Dan mendengar suara gemericik air. Capeknya perjalanan terobati saat sampai di air terjun.
Zuhroh an nada,5,7 bulan lalu,Hari libur nasional,Jalan kaki dari parkiran ke air terjunnya lumayan jauh yaa. Ada jasa ojek juga. Tapi lebih seru kalo jalan kaki. Setelah jalan kaki pemandangan yang di dapat cukuk worth lah.
vika eka,5,3 tahun lalu,,
vachzar indra,4,setahun lalu,Akhir pekan,Sangat sepi untuk hari Sabtu. Kayaknya udah gak banyak yang minat untuk ke air terjunnya karena terlalu jauh.
jackson,5,setahun lalu,Akhir pekan,"Camping di batu flower garden, best.. Udara sejuk, tdk panas karena banyak pohon, trmpat juga nyaman karena jalanan di paving dan tanah di beri batu jadi tidak berdebu.. Will definitely come back!"
Woro Juni,4,3 tahun lalu,Akhir pekan,"Suasananya tenang, masih belum dikelola secara profesional. Masih banyak yang bisa dikembangkan. Ada 2 air terjun di sana, satu asli yang kecil, satunya buatan. Asyik kalau bisa mandi-mandi di bawah air terjun. Ada juga mainan anak tapi masih sedikit. Oya, mungkin tempat kulinernya yang kurang. Mudah-mudahan ke depannya semakin baik."
Wisnu Nugroho,3,8 tahun lalu,,"Berikut tarif perorang Masuk area Rp10.000 Parkir mobil Rp10.000 Bayangin kalo keluarga besar, berapa duit yg harus digelontorkan"
Suzana,5,4 tahun lalu,,
Prima Utama Brahmana,5,5 tahun lalu,,Bagi orang yang berjiwa pencinta alam yang menyukai pemandangan dan tracking berjalan kaki melalui hutan-hutan dan sungai untuk menuju ke air terjun cuban rais. Bergantung kecepatan jalan dan stamina Bisa ditempuh 1-1.30 jam berjalan kaki atau dapat dipersingkat dengan naik sepeda motor trail cukup merogoh kocek 25rb dr pos motor trail
Mawan Al Hawaariy,4,setahun lalu,Akhir pekan,"Jalan offroad sekitar 3 km dari pos jaga, menanjak dan lumayan rumit. Btw, bawa sepeda sampe di coban, tidak untul ditiru, kecuali memang ngebet, monggo 😄"
iben darmawan,4,6 tahun lalu,,"Tiket Rp.10rb/orang, Jalan kaki dari tiket masuk ke area air terjun Coban Rais ditempuh 40 menit, Penawaran Ojek tidak menarik bagi saya. Menuju air terjun jalan setapak, sejuk, rimbun sedikit licin bila sebagian jalur melwati sungai kecil, beberapa lintasan bebatuan dan sangat asyik bila di telusuri. Jalur aman bagi anak kecil namun tetap waspada. Sayang sekali masih banyak ditemukan sampah plastik yang dibuang pengunjung di beberapa tempat."
MUHAMAD AZHARI,4,5 tahun lalu,,Pesan buat tukang ojek : slowly kalau berkendara ya.....
E Mount,5,3 minggu lalu,Hari biasa,"Air terjun yang menurut ku bagus, track ke airterjun dari parkiran lumayan 3km an, saya sangat menikmati,di tambah cafe dengan view pemandangan hijau,"
Fajar Kurniawan,4,11 bulan lalu,Akhir pekan,"Jalanan yg extreme, dengan suasana air terjun sejuk. Pemandangan cukup puas serta fasilitas yg kurang dan tidak adanya orang berjualan 😅"
Ratna Palupi,5,6 tahun lalu,,"Selain itu untuk menuju air terjun sangat jauh, lagi-lagi harus mengeluarkan uang untuk membayar ojek disana (dikelola warga)."
Handhika Gita Atmaja,5,2 tahun lalu,Akhir pekan,
Doddy Wirawan,3,7 tahun lalu,,"Menuju lokasi air terjun cukup jauh dan menantang, jadi kurang cocok untuk jalan bareng keluarga. Lokasi coban kurang lebih 2,5km dari flower garden, melewati +- 7 aliran sungai kecil beberapa cukup terjal, waktu tempuh 30menit kalo jalan nonstop. Air terjun coban rais terbilang biasa, tidak bisa mandi2 berenang leluasa, asri alami tanpa sentuhan fasilitas wisata, mungkin karena lokasi yang tidak memungkinkan membawa material fasilitas."
shierly chandra,4,7 tahun lalu,,
Vian,4,2 tahun lalu,Akhir pekan,"Tempat wisata air terjun di desa Oro-oro ombo, untuk tiket masuk 12,5k/orang dan parkir 5k untuk motor. Terdapat berbagai wahana hiburan, cafe dan tempat kamping. Perjalanan menuju air terjun menempuh sekitar 6 km dari awal pintu masuk bisa memakai jasa ojek namun hanya sampai 1,5km sisanya jalan kaki. Pakai sandal gunung sangat direkomendasikan karena jalan yang dilalui masih berupa tanah dan batu, serta harus melewati beberapa air terjun. Belum ada penerangan, jalan saat malam tidak direkomendasikan."
nilla reza,4,7 tahun lalu,,
Reggie Budi,3,7 tahun lalu,,
agus sugiarto,4,7 tahun lalu,,
Adellia,5,setahun lalu,Akhir pekan,"Kesini krn pengen liat air terjun, dan ternyata pemandangannya bagus, trackingnya lumayan lama sekitar satu jam, medannya cukup mudah buat saya yg pemula, krn kesini saat musim hujan jadi jalanan yg dilalui licin sekali. Kebetulan waktu kesini ramai banget karena ada rombongan anak sekolah"
Alfia Rahma,4,4 tahun lalu,,"Lokasi searah dengan Batu Flower Garden. Tiket hanya 10 ribu, ada jasa ojek 20rb diantar sampai ke pertengahan jalan menuju air terjun. Perjalanan dari tempat parkir ke air terjun kurang lebih 40 menit dengan medan yang cukup terjal, melewati batu2 an dan sungai. Tapi ketika sampai puncak alias air terjunnya, semua terbayarkan. Sangat sejuk dan nyaman. Air terjun sangat tinggi dan tidak terlalu luas. Tidak ada orang jualan jadi usahakan bawa bekal sendiri dan JANGAN MENINGGALKAN SAMPAH."
Ratnaningdyah Deanasari,5,setahun lalu,Hari biasa,"Tiap minggu ke sana utk ngecamp saking kerennya toilet, air bersih, listrik tersedia dgn baik.. deket dan gampang di akses"
Haris Alfan,5,3 tahun lalu,Akhir pekan,
Dina Adrianingtiyas,5,5 tahun lalu,,
Roxellane Mahisa,5,6 tahun lalu,,"Yg ksni bener2 mau ke coban bener2 harus siapin tenaga yg fit. Gk akan kerasa capekny krn kita bakal disuguhi pemandangan yg bkin qt bersyukur uda mnginjakn kaki ksni. Perjuangan ekstra ngelewatin bebatuan terjat, jalan licin, sungai2 mulai dr arus mini smpai arus yg lumayan Gk begitu tertarik ke batu flower gardennya selain krn masuk bayar masuk bayar lgian sy ksna sndri mau poto2 ma sapa juga to hahahaha Pokoknya pengalaman mengeksplor hutan sndrian ya dsni ini, bahagia nyesek jd satu. Antara bahagia menikmati keindahan Tuhan dan kenangan yg menyerusuk kembali dalam ingatan padahal ada di tempat yg beda, gak sama2 di coban rais mksdnya. Siapin minyak kayu putih ato balsem ya buat oleh2 betis biar gak njarem"
Tiya Sufianto,4,2 tahun lalu,Akhir pekan,tempatnya bagus buat cuci mata 😁👍
Aline Laluan,1,5 bulan lalu,Hari biasa,"5 bulan lalu Serem, jalanan licin dan byk tanah longsor nya.. Kalau menurut saya se enggaknya ada pemandunya ini kita sendiri yg jalan kaki sendirian dipinggir jurang, dll.. Bagi yg bawa keluarga jangan mau ke coban ini.. Drpd ada tumbal lagi.. Seharusnya melarang untuk mendaki 3km malah dibiarkan kan anehh"
Soul Huda,4,6 tahun lalu,,
Orish,5,7 tahun lalu,,
Farhan Nice,5,5 tahun lalu,,"Wisata ke Coban Rais, tepatnya ke Batu Flower Garden, merupakan wisata taman bunga yang sangat cocok dikunjungi bersama orang terdekat kita. Nuansa alam yang dikelilingi dengan berbagai macam bunga memberikan nuansa tersendiri dimana kita bisa menikmati keindahan alam untuk melepas penat oleh hiruk pikuk aktifitas keseharian. Disana juga terdapat jasa Ojek bagi pengunjung yang tidak menginginkan jalan kaki dari lokasi parkir menuju lokasi wisata. Biaya untuk satu orang sekitar Rp. 10.000. Lumayan bisa untuk menghemat tenaga. Seperti biasanya, moment-moment selama dilokasi tersebut kami abadikan dengan video yang kemudian kami upload disalah satu media video straming."
ika tyas intani,5,2 bulan lalu,Hari libur nasional,tempat camping ternyaman dan bersih
Pesona Agrata,4,7 tahun lalu,,"Bagus ada 2 pemandangan yaitu pemandangan alam dan buatan, dan dijadikan lahan bisnis untuk warga sekitar.. Karena akses menuju air terjunnya sangat jauh jika mau cepat naik ojek 2x (motor biasa dan motor trail), kalaupun jalan kaki tetap waspada karena jalanan bebatuan, melewati air dan tanah (makadam).."
eliadaffa restanti,2,3 tahun lalu,,
rizki rachmansyah,5,3 tahun lalu,Akhir pekan,
Dony Rizky,4,setahun lalu,Hari libur nasional,
Jupri,5,2 tahun lalu,,
Roda,5,3 tahun lalu,,"Yg gk biasany, d saranin jgan nekat 😅.. Ckup d area skitar n gk jauh dr parkir aja... bnyk spotny jga... Tpi yg pnasaran2 hrus cobain jalan smpe air trjun. Trkhir ksana,, msh ada tumpangan ojek ke air trjun... Tk tau klo skarang... Tpi msti msih jalan jauh lagi... Let's try👌🌱🌿🍃☘️🍀"
Sri Mulyani,4,3 bulan lalu,Hari libur nasional,Amazing. Pemandangan yg indah. Jalan sekitar 1 jam.
