reviewer_name,rating,date,visit_time,review_text
Kaswandi Andi,5,3 tahun lalu,Akhir pekan,Liburan keluarga dengan konsep offroad 👍👍👍👍👍 Mau menginap di Pagupon sudah penuh. Akhirnya menginap di Rumah kebun Pak Lulu. Dijemput offroad dipenginapan. Staf mas Andhika sangat ramah.
Arian,5,setahun lalu,Akhir pekan,"Air terjunnya bagus. Untuk kondisi jalan menuju air terjun cukup jauh dan sulit, kalau tidak kuat sebaiknya pakai saja jasa ojek. Jasa ojek di sana benar-benar sangat membantu. Orang-orang penduduk di sana seperti pedagang, penjaga loket masuk, ojek, dsb... sangat baik dan ramah semua. Untuk makanan di sana, ada seperti bakso, tahu telor, nasi jagung, sempol, dan masih bangak lagi, yang harganya wajar bahkan menurut saya murah. Sayangnya ga ada yang jual sate kelinci dan jagung bakar. Kalau ada tambah mantap, ga perlu turun ke kota untuk cari makanan khas batu."
Djony Jeffry Patty,2,setahun lalu,Akhir pekan,Tempatnya sih cukup bagus tapi sayang pengelolaanya yang kurang profesional sampai hari libur pun sepi dan spot² selvinya banyak yang terbengkalai dan sepi. Karcis terusan gak ada gunanya karena tak ada penjaganya dan sepi terbengkalai.
Jimi Lia Immanuel,5,setahun lalu,Akhir pekan,Banyak tempat yang bisa dikunjungi di dalam area tersebut..dikelola dengan baik oleh Perhutani..hanya saja perlu perawatan yang memadai..semoga bisa berkembang menjadi besar kedepannya..
Dewiè Nursalim,4,3 tahun lalu,Akhir pekan,
Nur Rohmahtulloh Indah Purnamasari,1,3 minggu lalu,Hari biasa,"Kecewa sama pelayanannya, udah nunggu lama tapi kebun bunganya gadibuka buka, akhirnya terpaksa pindah wisata, udah bayar tiket masuk dan parkir tp gak dapet apa apa"
Irviana Christy Septanty,5,2 tahun lalu,Akhir pekan,"Pertama kali nyoba Jeep Coban Talun, extreme banget jalannya, pas musim hujan, tapi seru abiss.. Bapaknya sopir juga sipp banget bawa mobilnya, udah pro, jadi aman, boleh lah di coba kalo pas ke Malang.."
Fella H. Pratami,4,setahun lalu,Akhir pekan,"View nya bagus. Experience nya B aja sih, tp krn ini bukan yg versi ekstrim, ga keburu soalnya.. Mgkn lebih seru kl nyoba yg versi ekstrim."
Yosef R. Maro,5,3 tahun lalu,Akhir pekan,"Tempatnya bagus, hawanya sejuk tetapi aksesibilitasnya perlu diperhatikan pemerintah setempat agar lebih banyak lagi masyarakat yang berkunjung ke sana."
Farah Nur Rahma,5,setahun lalu,Akhir pekan,"Really love the ambeience, feel so nature, calm, fresh and relax, cocok buat picnic with family, friend, or ur fav person, better kesini pas musim panas sih jgn pas musim hujan biar bisa visit semua tempat yg ada disanaa 🌿"
Karsan,5,2 tahun lalu,Akhir pekan,"Tempat sangat sejuk, udara seger, pemandangan bagus, sangat cocok untuk liburan keluarga atau kelompok, tempat luas untuk outbond dll"
khimro dulab,5,2 tahun lalu,Akhir pekan,Tempat nya masih asri dan alami Tempat parkir luas Maaf Bus dan Truk gak bisa masuk Jenis Elf di persilahkan Pingin adventure dengan mobil jenis Jeep tersedia
Reza Rezanty,3,2 tahun lalu,Hari libur nasional,"Tempat dan suasana nya lumayan bagus dan sejuk, tp kurang terawat saat kami berkunjung kesana. Semoga bisa di rawat kembali untuk smua playgroundnya."
AdiHutama Tour,5,setahun lalu,Hari biasa,"Wana wisata coban talun Area wisata yang ""bukan cuma coban"" Coban.. dalam bahasa malangan berarti air terjun, seperti halnya curug di jawa barat, atau tumpak di area lumajang Di area ini banyak spot yang bisa dikunjungi, selain coban yang masih perlu jalan kaki lumayan jauh Ada spot apache camp, pagupon camp, spot bunga matahari, kebun bunga, hutan pinus, warung makan oyot, ground buat arena outbond juga dam sungai brantas yang biasa dipakai buat seru seruan jip offroad"
Magfhirah Auladina Ratuloli (pyyllaa),5,2 tahun lalu,Akhir pekan,
farah naila,5,setahun lalu,Hari biasa,"di weekday pengunjung masih cukup ramai, jalan ke coban tidak terlalu jauh tetapi jalan sedikit menanjak dan menurun curam"
Anita Agustanti,5,3 tahun lalu,Hari libur nasional,"Jalan ke air terjun sdh enak,ada ojek juga klo g kuat jalan ,pokoknya top bgt"
Dicky Andrian,5,2 tahun lalu,Hari biasa,"Di sini cocok untuk Jeep Adventure, dan untuk Camping keluarga, semua fasilitas yg standar di butuhkan di alam ada, penduduk setempat ramah-ramah"
danny alfaridzi,5,3 tahun lalu,Akhir pekan,"Bagus tempatnya. Saya pas ke sana weekend tapi sepi, jadi nyaman banget sih. Tapi kenapa masih sepi ya? Kan udah ga pandemi. Makanan di sana masih masuk akal harganya, nasi pecel 10k. Harga tiket dan parkir murah. Tiketnya beli yang terusan saja lebih murah. 👌"
MARIATUL KIPTIYAH,4,2 tahun lalu,Akhir pekan,"Bagus banget, suasana kebersamaannya dapet. Wahana jalur jeepnya mantap..."
Hesti Rostiawati,4,2 tahun lalu,Hari libur nasional,Naik offroad nya seru rintangan nya sangat menantang dan menegangkan lbh seru dr lava tour yogya untuk kisaran hrg ky e sedikit mahal ..kl bs d turunkn sedikit biar byk wisatawan yg naik offroad...supir nya ramah. Suasana alam sangat mendukung kl hujan ky nya lbh seru lg...
fikri ahmad,4,seminggu lalu,Hari biasa,Lumayan bagus.Berjalaan 1 km.Jalannya tidak curam.Anak2 masih bisa
Mohammad Rafly,5,2 tahun lalu,Hari biasa,"warning, tempat ini lumayan ekstrim untuk orang yang pola olahraganya kurang, jadi harus fit kalo mau kesini"
Mourentsya elysabet,3,2 tahun lalu,Hari biasa,💰: bayar parkir 5k 📍: Coban talun - waktu yg dibutuhkan dari parkiran ke air terjun 15-20 menit jalan kaki - jalannya sangat curam dan masih belum terlalu aman - viewnya bagus
Tety Hendarty,3,3 tahun lalu,Hari biasa,"Ada gojek utk akses menuju ke sana terutama utk yg turis berusia di atas 40 tahun, krn jalannya cukup jauh menuju ke air terjun, menanjak dan menurun. Cukup melelahkan bagi yg tidak terbiasa Hiking. Pemandangan air terjunnya indah"
Viky ShaQueena,5,2 tahun lalu,Hari biasa,Tempat nya bagus banget.
Rika Adjie,4,2 tahun lalu,Akhir pekan,kami kemping di.pinggir kali ini. terhibur dg event jip adventure. pdhal kami cuman jd penonton tp ikut seneng lihat sneyum bahagia peserta jip adventure.
Wicaksono Praptoadi,4,3 tahun lalu,Hari libur nasional,"Ada beberapa macam pilihan destinasi wisata di area sini : air terjun coban talun, touring alam dengan jeep, camping, goa dll.."
Wahyu Eko,2,3 tahun lalu,Hari libur nasional,Mohon pengelola tempat wisata Coban Talun agar memperhatikan obyek wisata OYOT. Sepertinya semenjak pandemi tidak dirawat dengan baik sehingga seperti terlantar. Padahal pengunjung / wisatawan tetap ditarik tiket masuk.
Mbak Ning,5,3 bulan lalu,Hari libur nasional,Murah meriah ke air terjun
Yuli Ana,4,setahun lalu,Hari libur nasional,Kmi dari Kalimantan Selatan Banjarmasin liburan disini...seru guys sebelum naik Jeep kita main game dlu terimakasih ya 💕☺️coban Talun atas kesempatan yg pernah kami rasa kan
Bambang Sugiyanto,5,3 tahun lalu,Akhir pekan,
Yehezkiel Yunen,5,setahun lalu,Akhir pekan,Very nice place Jalannya sudah lumayan bagus Ada ojek bagi yang tidak kuat jalan
hanafi jaya putra,5,2 tahun lalu,Hari biasa,Pengalaman seru off road bersama saudara kita komunitas Jeep Jimny
ria wantina,5,setahun lalu,Akhir pekan,Tempatnya luas dan sejuk untuk acara gathering dan out bond
Mas Broo,4,setahun lalu,Akhir pekan,"Enak buat relaksasi, tidak banyak lalin kendaraan, warung2 nya yg kurang rekomended"
Mama Ai,5,3 tahun lalu,Hari biasa,Seru banget off-road.. tapi kurang cocok buat anak-anak karna rutenya sangat ekstrim
Arie Kampono,5,3 tahun lalu,Hari biasa,Sudah lama tidak main ke coban talun . Kemarin kesana dan wajah coban talun makin bagus .
Bowie Jati,5,setahun lalu,Akhir pekan,"Wisata alam, air terjun ourbound dan safari offroad."
Naura Aqilah Ganigita,5,3 tahun lalu,Akhir pekan,Wisata alam yang bisa menenangkan perasaan kita. Setelah 1 minggu jenuh berada d kantor.
"Rizal Efendi, SIP, MIP.",4,setahun lalu,Akhir pekan,"Air terjun yang sangat eksotik, indah, sejuk"
Slamet Purnomo,5,sebulan lalu,Akhir pekan,Tempatnya nyaman untuk outbond dan wisata keluarga
Gazza Maryadi,5,2 tahun lalu,Akhir pekan,Lokasi bagus utk kegiatan outdoor dan wajib coba jeep tour
Budiono,1,setahun lalu,Hari libur nasional,"ATV medium track tarif 450k utk boncengan . Kata mbaknya rute ditempuh 1,5jam. Lah belum 45 menit wes selesai."
Dimas Arema,4,setahun lalu,Akhir pekan,Suasana pegunungan yang asri dan cocok untuk liburan keluarga.
fitra caturia,4,3 tahun lalu,Hari libur nasional,Tempatnya sejuk dan nyaman buat keluarga
indi shofi fikria,5,sebulan lalu,Hari libur nasional,"Offroad di coban Talun, seru banget"
desnata suryantara,5,2 tahun lalu,Hari libur nasional,"seru, uji adrenalin. santai bisa, udara sejuk"
Gofur Gopar Gopur,4,seminggu lalu,Akhir pekan,Tempat yang nyaman buat campervan
Juliarni Djali,5,3 tahun lalu,Juliarni Djali,tempat main2 jip. masuk2 hutan ladang. seru sih
Charissa Sefiana Budiarti,5,3 tahun lalu,Akhir pekan,"Air terjunnya tinggi sampai dibawah kerasa percikan airnya, bisa naik Dan turun pakai ojek kalo kecapekan buat orang tua Dan yg bawa bayi. Hati2 juga licin karena medannya Masih ada yg tanah aja. Tapi kebanyakan uda ada pavingnya."
Erika Honey,5,3 tahun lalu,Akhir pekan,"View nya bagus... Bagus banget buat outbond bareng ibu"" ....."
santoso santoso,5,setahun lalu,Akhir pekan,Kemarin saya ke sini Tanggal 12 agustus 2023 Bersama teman teman saya Sebanyak 17 orang Di sini tempat wisata yang keren banget Ramai pengunjung Ada penjual minuman dan makanan Ada kamar mandi dan toilet nya juga Bisa juga untuk kegiatan camping Sekian dan terima kasih Semoga bermamfaat
Sri Utami,5,3 tahun lalu,Hari biasa,Kegiatan off-road nya asyik banget
Rizky Putra Utama,5,2 tahun lalu,Hari libur nasional,"Wahana wisata alam yang menurut saya masih natural banget ketimbang wahana wisata alam lain yang ada di Jawa timur , alam masih terjaga sangat baik, tiket masuk tergolong masih murah tetapi untuk ngecamp menurut saya ada tambahan biaya diluar tiket masuk yang menurut saya mahal . Overall the best 👍👍👍👍👍"
Irfan “Ipang”,5,2 tahun lalu,Akhir pekan,
Wilian Wel,5,2 tahun lalu,Akhir pekan,"Bagus, asik buat seru2an"
Ismi Yui,5,3 tahun lalu,Hari libur nasional,Refreshing sekali datang kemari..udaranya segar
Syaharani A. Tsabit,5,3 tahun lalu,Hari libur nasional,"Bagus, dingin, kabutnya kalau sore pada turun"
Aditama Santosa,4,2 tahun lalu,Hari libur nasional,"Tempat yang cocok untuk outbond, retreat, ataupun sekedar berlibur di akhir pekan/liburan Lokasinya jauh di dalam kota batu, dekat dengan daerah hutan... Tempatnya terawat, ada joglo, dan tempat untuk berjalan santai... Tempatnya instagrammable juga"
NayArga Terry,4,2 tahun lalu,Akhir pekan,Menuju lokasi bisa dengan berjalan kaki atau dengan menggunakan jasa ojek. Perjalanan dari tempat parkir ke lokasi kurang lebih 1 kilo dengan medan yang lumayan untuk olahraga.
MYL (MyLo),4,2 tahun lalu,Akhir pekan,"Air terjunnya keren, kalau stamina kurang baik mending jgn turun, sayang banyak toko arah air terjun yg tutup tp jgn kuatir ada ojeknya untuk bs ke air terjun 😂 tp kurang menantang hahaha"
Agata Rylia,5,setahun lalu,Akhir pekan,"Buat atraksi jeep, kerennnn"
Muhammad Ulhaq,5,11 bulan lalu,Akhir pekan,Salah satu alternatif objek wisata di Kabupaten Batu
Parasci Meulaboh,5,3 tahun lalu,Akhir pekan,"Lokasinya bagus banget, ada warung warungnya juga, hanya jalur menuju lokasi ada yang curam super tidak ada pegangan harus berhati hati. Tidak disarankan apabila hujan atau jalur basah"
taufik rochman,4,setahun lalu,Hari biasa,Tempat nya buat off road
Max Maghfur,5,setahun lalu,Akhir pekan,Liburan seru di coban Talun
Anik Yuliani,5,2 tahun lalu,Akhir pekan,Tempat untuk mendinginkan pikiran
Erik Widiarto,5,setahun lalu,Akhir pekan,"Enak buat ngadem, namun sayang ada pengunjung yg bawa sound sistem yg dinyalakan sangat keras, mengganggu kenyamanan pengunjung yg lain. Mohon pihak yg berwenang bisa menegur"
Cavara Rayhan,5,2 tahun lalu,Akhir pekan,Outbond di cuban talun Hutan Pinus..
widayat setyawan,5,2 tahun lalu,Akhir pekan,"Kawasan bersih, murah meriah"
Vie Vie,5,2 tahun lalu,Hari libur nasional,Asik bgt offroadnya
Yusuf Prasetyo,3,2 tahun lalu,Hari libur nasional,Tempat Outbound dengan udara yang sejuk khas Kota Batu
Ria Indri Nuraini,5,3 tahun lalu,Hari biasa,udara dan hawa sangat sejuk.hy sja air trjun lumayan jauh dr parkiran mobil.tp trbyarkan.bagus dan gk sia2
Jag Tesher,1,2 tahun lalu,Akhir pekan,"Air terjun nya buatan dan sdh tidak terawat, tidak usah kesini kalau utk liat air terjun."
Ahmad Hasyim,4,3 tahun lalu,Akhir pekan,
Adi Wilaga,5,3 tahun lalu,Hari biasa,Lokasi air terjun menarik dengan panorama hutqn yang masih asri. Busa menjadi tempat untuk wisata keluarga dan adventure
Ihsanul Imani,5,setahun lalu,Hari biasa,"Rame juga buat refress fisik dan mental, apalagi bawa keluarga. Yang paling oke petualangan offroad ...... keren abizzzzz"
Manda Dwianityaswari,5,2 tahun lalu,Akhir pekan,"Fun banget disini, pengalaman offroad juga menyenangkan, pemandangannya keren, masih adem juga"
Saya Sendiri,5,3 tahun lalu,Hari biasa,"Emejing, siapkan fisik n mental, dikit naik turun bukit, tp kalo balik dr coban talun ke parking lot bs nyewa ojek"
herdy ian,5,2 tahun lalu,Akhir pekan,"Lengkap wisatanya n u semua usia cocok, terutamau camping jga bisa"
CahNgalam Karlos,5,3 tahun lalu,Hari libur nasional,Tempatnya nya nyaman. Petugas melayani dengan sangat baik. Kebersihan lokasi terjaga. Air sangat dingin
Siti Juwariyah,3,setahun lalu,Hari biasa,Tempat nya kurang terawat. Mohon manajemen di perbaiki lg. Agar ramai pengunjung.
Indri Peni Puspita,5,2 tahun lalu,Akhir pekan,Mantaaaaappppppzzz.. Naik2 jeep nya jg muantap. Pengalaman advebture yg ajip ajip emoy.
APRILIA HIDAYAT,4,2 tahun lalu,APRILIA HIDAYAT,Tempat wisata ... ada naik jeep bisa basah2an Ada kebun bunga nya.
Trekah SmitaIHT,4,2 tahun lalu,Akhir pekan,"Seru, dingin dan sejuk. Tapi hati² kalau jalan kaki, banyak monyet² liar."
ratnadewi073 nana,5,3 tahun lalu,Hari biasa,"Pemandangan sangat indah,di kelilingi dg hutan2 yg rindang dan sejuk udaranya."
Totok Koernianto,4,3 tahun lalu,Akhir pekan,Bagus pemandangan bersih udara dingin ajak keluarga sahabat juga enak
Dwi Setyadi,5,setahun lalu,Hari libur nasional,Cobain offroad jeep n atv nya ya...mantap
MEI DIAN PUGUH ARYO UTOMO,1,4 tahun lalu,MEI DIAN PUGUH ARYO UTOMO,Setiap lokasi harus bayar lagi contoh oyot. pagupon jarak nya juga jauh... Satu dengan yg lain nya kurang memuaskan....
Della Naya,4,3 tahun lalu,Akhir pekan,"Luas banget dan ada tempat parkiran yang luas, cocok untuk weekend bersama keluarga"
Amir Secreso,5,2 tahun lalu,Hari biasa,Sering take prewed disini
Andre Wardana,4,setahun lalu,Hari libur nasional,Spirit napak tilas perjuangan pahlawan
Markus Pinguin,5,3 tahun lalu,Akhir pekan,"Tempat rekreasi paling enak, tempatnya sejuk segar dan tenang"
Umrotul Khoiroh Ummah,5,setahun lalu,Akhir pekan,
kusjafrizal rizal,3,setahun lalu,Akhir pekan,"Jalannya menantang udaranya sejuk,"
Fudhail Fudhail,5,2 tahun lalu,Akhir pekan,"Wisata ketjeh yg asyik,,ternyata di dalam ada OYO juga,,👍"
dr Irma Wezz,5,2 tahun lalu,Akhir pekan,Seru memacu adrenalin
faris auzan,3,setahun lalu,Hari libur nasional,Sebagian besar spot wisatanya sudah tutup.
MARTINEZ,5,2 tahun lalu,Akhir pekan,Mantap bosqu...
ismail zainuddin,5,2 tahun lalu,Hari biasa,Suasana sangat sejuk & nyaman...produsen Oksigen yg bagus...😊
Djoni Gaffar S.,5,2 tahun lalu,Akhir pekan,lokasi menyenangkan cocok buat healing keluarga maupun calon bini
imam rahmatullah,5,2 tahun lalu,Hari biasa,Sayang sudah tidak bisa mandi kayak dl setelah banjir
Fajar Argo Wibowo,5,2 tahun lalu,Akhir pekan,Alami dan nyaman untum keluarga
Kurnia Surya Saputra (Surya),5,setahun lalu,Akhir pekan,Hanya bermain di sekitar lapangan untuk permainan
Eko Halim,5,3 tahun lalu,Akhir pekan,"Bukan ke air terjun, cuma main air sambil offroad"
Bina Putra Aprilia,5,3 tahun lalu,Akhir pekan,Murah meriah
iwan operator,5,setahun lalu,Hari biasa,ramai outbon nya
Nuralina Aslan,5,2 tahun lalu,Akhir pekan…,Sangat bagus air terjunnya
Luqy Jakti,4,3 tahun lalu,Akhir pekan,Perlu tempat ibadah yang bersih
Hikari Kurobane,4,3 tahun lalu,Hari libur nasional,"Walaupun jalannya jauh, tapi tempatnya bagus."
Nok Asna,4,2 tahun lalu,Hari biasa,"Nyobain offroad coban Talun. Guidenya ramah, lumayan seru."
Saiful Huda,5,3 tahun lalu,Akhir pekan,"Kalau mau ke air terjun, siapin tenaga extra ya"
Lukas Setyaputra,5,setahun lalu,Akhir pekan,"Mantabg, asik off roadnya"
Yendry,5,2 tahun lalu,Akhir pekan,Mantap bener2 off road
Noor Thoyibah Apriliana,5,5 tahun lalu,Noor Thoyibah Apriliana,
Cholifah Ulul 94,5,3 tahun lalu,Hari biasa,Keren abis....
Yusuf Ahmad,5,2 tahun lalu,Akhir pekan,mulai rame. seru off road nya
Uci Sanusi,5,2 tahun lalu,Hari libur nasional,"alami,bersih,nyaman,aman dan indah"
Lilik Faiqotul Himmah,5,setahun lalu,Akhir pekan…,"Kesini itu untuk off road, seru off road nya"
Ismal Yasir,4,3 tahun lalu,Hari libur nasional,"Lumayan capek juga jalan ke coban nya,.."
Wahid Rahmatullah,5,3 tahun lalu,Akhir pekan,Tempat yg asik buat healing nuansa alam
Dedy kusuma hadi,5,2 tahun lalu,Hari biasa,Hutannya bisa buat piknik
Donna Elika,5,2 tahun lalu,Hari libur nasional,Seru dan tidak terlupakan
Igo aja,5,2 tahun lalu,Hari biasa,wisata alam naik mobil jeep
Fajar Rahman,5,2 tahun lalu,Hari biasa,
tomo bulova,4,3 tahun lalu,Akhir pekan…,Adem... Tempat untuk outbond...
Nini Towok,5,3 tahun lalu,Akhir pekan,
Ritta Hilalliyah,4,3 tahun lalu,Akhir pekan,Sejuk dan nyaman
Fafan Saputra,5,setahun lalu,Akhir pekan,
arsita sita,5,setahun lalu,Akhir pekan,ASIQUEE SKALIIIII AAAAAA WAJIB DICOBA!!!!! 🤩🤩🤩🤩🤩🤩✨️✨️✨️✨️✨️
ari wibowo,5,2 tahun lalu,Hari biasa,Mantap Team Adventure
Sarip Wahjudi,5,2 tahun lalu,Akhir pekan,Cocok buat refreshing
Adhitya Sukarno,4,3 tahun lalu,Akhir pekan,
mar one,4,3 tahun lalu,Akhir pekan,Cocok buat refreshing
verlly marven senewe,5,2 tahun lalu,Akhir pekan,
sahrudin Udin,5,2 tahun lalu,Akhir pekan,
Mas Basri,5,2 tahun lalu,Akhir pekan,
naim amrustian,5,2 tahun lalu,Akhir pekan,
Jane,3,3 tahun lalu,Akhir pekan,Kurang maintenance...
MUKHAMAD IMAM RHOMADHANI,5,2 tahun lalu,Akhir pekan,Keren untuk healing
Yanto Mei,3,5 tahun lalu,Yanto Mei,
Anita Rusliyanti,5,2 jam lalu,Akhir pekan,
pluktttt,5,setahun lalu,Hari biasa,"Pemandangannya menakjubkan, agak sulit untuk mencapai sana dan kembali dengan berjalan kaki, Anda dapat menggunakan Ojek tetapi menurut saya tidak terlalu aman. Jangan lupa losion nyamuk Anda."
Muhammad Junaidi,5,2 tahun lalu,Hari libur nasional,"Tempat liburan dengan pemandangan alam yang indah, dilengkapi villa kecil & air terjun. harga tiket terusan 25 ribu/orang untuk libur lebaran 2023"
Yayuk W,5,sebulan lalu,Akhir pekan,Suasana sejuk..tenang
Thata Pang,4,2 tahun lalu,Hari biasa,
Mia Anselmi,5,2 tahun lalu,Hari biasa,Tempat yang bagus untuk trekking singkat dengan pemandangan alam yang luar biasa.
dewirestika widhana,5,3 tahun lalu,Hari biasa,"Cuacanya agak berawan...suasananya sejuk, udaranya agak dingin."
Endang Setyowati,5,sebulan lalu,Hari biasa,Sejuk dan tenang
Ashfaq Ahmed,5,2 tahun lalu,Akhir pekan,Tempat alami terbaik untuk menyegarkan jiwa Anda.
Sugeng Hariadi,5,2 tahun lalu,Akhir pekan,Salah satu air terjun yang indah di Kabupaten Malang.
Max WEBER,5,setahun lalu,Hari biasa,"Tempat yang bagus, off-road yang hebat lagi dan lagi"
nurrohmah abduljamil,5,2 tahun lalu,Hari biasa,Seru2an off road
rizhet setro,5,setahun lalu,Akhir pekan,
Dika Setiawan,5,3 minggu lalu,Hari biasa,
Astrid Wira Yudha,5,2 tahun lalu,Hari biasa,
YWiNing,4,setahun lalu,Akhir pekan,Ramah lingkungan dengan udara segar
Mung Amarindro (Munks mung),5,setahun lalu,Akhir pekan,
Deas Sofa Aryani,5,2 tahun lalu,Hari biasa,
Budi klayapan,5,2 tahun lalu,Hari libur nasional,Enak dan dingin..
Sri Hartini,4,2 tahun lalu,Hari libur nasional,
Ita Dee,5,2 tahun lalu,Akhir pekan,
Chandra Juliantono,5,2 tahun lalu,Akhir pekan,
Jonea Maska,5,2 tahun lalu,Hari biasa,
AFIFF CANDRA PRAYOGA,5,2 tahun lalu,Akhir pekan,
Yun Edhiharso,5,2 tahun lalu,Hari biasa,
Umar Seno Aji,5,3 tahun lalu,Akhir pekan,
Ibrahim Hantu,5,2 tahun lalu,Hari biasa,
Sri Utami,5,3 tahun lalu,Hari biasa,Suejukkkkkkkkkkk
Retno Ayu S,4,setahun lalu,Hari biasa,
Tatu Poetry Fahma,5,setahun lalu,Hari biasa,
Ray lesmana,5,2 tahun lalu,Akhir pekan,
홀로나만,5,2 tahun lalu,Akhir pekan,
Albert Agung,4,2 tahun lalu,Akhir pekan,
Lilik Widyaningsih,5,setahun lalu,Akhir pekan,
Rita Tj,5,6 hari lalu,Hari biasa,
teguh hariyanto,5,seminggu lalu,Akhir pekan,
Pramono Abi Daffa,5,3 minggu lalu,Akhir pekan,
Tops Banyumili (Tops666),5,sebulan lalu,Akhir pekan,
syaiful huda,5,sebulan lalu,Akhir pekan,
Kus Setyo Budiyanto,4,sebulan lalu,Hari biasa,
bambang siswanto,5,sebulan lalu,Hari biasa,
Maria Ulfa,5,sebulan lalu,Akhir pekan,
Wuri Prasetyo,5,2 tahun lalu,Hari biasa,Offroad yang menyenangkan
Muhammad Nurkholis,4,2 tahun lalu,Hari biasa,
Isnanblink,5,setahun lalu,Akhir pekan,
Celsis Delania Zebua,5,setahun lalu,Hari libur nasional,
santoso6970 santosanto,3,setahun lalu,Akhir pekan,
Azza Faiz,5,setahun lalu,Akhir pekan,
Santo Sinto,1,setahun lalu,Hari biasa,
Fathorrahman dpo,5,setahun lalu,Hari libur nasional,
Day _antz (Harianto),5,setahun lalu,Akhir pekan…,
yoen drei,5,setahun lalu,Akhir pekan…,
Susanto Hargo Wijoyo,5,setahun lalu,Hari libur nasional,
Marcel,5,setahun lalu,Akhir pekan,
Mahfud Junaidi,5,setahun lalu,Akhir pekan,
