reviewer_name,rating,date,visit_time,review_text
yesi soesilo,5,4 bulan lalu,Akhir pekan,"Kami datang kesana malam minggu dan BNS ramai sekali. Ada 2 pilihan ticket, regular dan terusan. Untuk yg pengen maen sepuasnya pasti pilih beli tiket terusan krn worth it sekali, sudah free 27 wahana permainan. Kalau beli ticket regular hanya free 4 wahana termasuk lampion garden. Tapi jadi boros saat pembelian ticket permainan di tempat yg per ticket @15k. BNS ini luas tapi area wahana permainan berdekatan satu sama lain jadi agak ngeri liatnya. Didalam banyak food stall dan ada food court juga jadi ga perlu takut laper, haus, selesai main bisa sambil jajan. Selain wahana permainan ada area oleh-oleh yg menjual seperti kaos, snack, mainan dll. Saat mendekati pintu keluarga ada indoor food court yg luas tapi krn saat itu sudah jam 10 malam jadi semua penjual maknanan sudah tutup. Tapi ada atraksi air mancur menarik sekitar jam 22.15 di area panggung food court. Saat keluar banyak kios pedagang oleh-oleh khas Batu seperti buah segar dan snack khas Batu. Area parkir sangat luas. Toilet dan mushola tersedia didalam area BNS. Sayang kami kurang eksplor semua area BNS krn kami datang sudah malam dan saat itu hujan gerimis."
Dendy P. Delly,4,sebulan lalu,Akhir pekan,"kesini sampai masih sore, pengunjungnya masih sedikit, tim bns nya banyak yg masih siap2 di tiap permainannya. better kesini pas mau maghrib buat nikmatin suasana sambil naik sepeda udara. pas malem udah lumayan banyak pengunjung jd bisa coba banyak permainan"
Yudhis Tira,5,4 bulan lalu,Akhir pekan,"Batu Night Spectacular (BNS) adalah salah satu tempat wisata yang seru banget di Kota Batu, Jawa Timur! BNS buka di malam hari, menawarkan suasana yang magis dan menggabungkan berbagai hal menarik, seperti pusat perbelanjaan, wahana permainan, olahraga, dan hiburan yang bikin betah. Dengan harga tiket masuk yang terjangkau, Rp35.000 hingga Rp120.000, pengunjung dapat menikmati berbagai wahana permainan seperti Stunt Show, Lampion Garden, Rumah Hantu, Flying Swinger, dan Mega Mix. BNS juga memiliki fasilitas yang lengkap, seperti Food Court dan Pusat Perbelanjaan, serta buka setiap hari dari jam 15.00 hingga jam 23.00 atau 24.00, tergantung pada hari. Saya sangat merekomendasikan BNS sebagai tujuan wisata yang seru dan menyenangkan!"
papa irwan,4,3 bulan lalu,Hari libur nasional,Bagus.. Cuma sayang harusnya klo jam bukanya jam 3 sudah bisa main wahananya.. Ini sampe sana jam 3 loket belum buka.. Pas masuk wahana satupun belum bisa dimainin.. Tapi selainnitu ok lah.. Wahananya banyak dan seru.. Anak2 seneng main disana.. Untuk makanannya enak dan harga terjangkau..
Listyan Mustika,5,4 bulan lalu,Akhir pekan,
putri anggraini,4,2 bulan lalu,Akhir pekan,bagus banget tempatnya lampu lmapunya nyala semua warna warna cocok buat wisata malam permainan ada beberapa yang kurang aktif saat hujan semua permainan outdoor tidak beroperasi jadi harus nunggu hujan reda kalau mau main .
Salsa Meidika Asari,5,5 bulan lalu,Akhir pekan,"Aku beli tiket terusan, puas banget enjoy wahananya. Soalnya wahana nya banyak banget. - Wahana Flying Swinger cocok untuk healing teriak teriak, kita duduk diayunan, diangkat tinggi, diputer puter, puas banget teriak, bikin lega. Bisa menikmati pemandangan Batu dari atas. Yang takut tinggi gausah naik. - Stunt Show bagus akting pemain bagus, kostum & panggung bagus terniat memang, pertunjukan seru. - Gravitron susah dijelaskan rasanya, diputer puter di ruangan berbentuk kaya UFO gitu, seru - Rumah Hantu ada 2 opsi, bisa jalan kaki bisa naik kereta, menegangkan sih, menguji nyali, takut jujur - Food court makanan minuman variatif banget, beberapa tempat cukup lama penyajiannya, cukup pricey iya khas tempat wisata Mushola ada dan cukup oke kondisinya"
ChristineC Jawak,5,3 bulan lalu,Hari libur nasional,"Tempat nya bagus, untuk tiket reguler nya kita bisa akses ke Stanshow, Lampion Garden dan maze of horor trik art gale. Ada sentra oleh-oleh juga di sebelah nya, harga nya super super murah. Saran ku kalo mau beli oleh-oleh dari kota batu si sini aja."
Eric Wahyu Adianto,5,sebulan lalu,Hari biasa,"Bns letaknya di kota batu, harga masuknya 65 ribu biasa & 125 terusan (free wahana). Banyak sekali wahana kurleb 30an wahana. Rame sekali tapi tidak sesak, wahannya pun tidak sebegitu antri"
Ratna Zuliyani,5,5 bulan lalu,Hari libur nasional,
Erlinda Manda Liya,5,sebulan lalu,Hari biasa,"Kereen bangeet, seru seru wahana nya, beli tiket yang terusan dengan harga 115 udah bisa semua wahana wort it bangeet sih, kemaren ngga tau mbak nya salah apa gimana beli 2 tiket terusan sama yang biasa harga 45 itu total nya 275 tetapi cuma bayar 225 ngga tau discount atau gimana, over all baguss sih buat seru seruan"
QQ Febri,4,4 bulan lalu,Akhir pekan,"Kesana pas sepi..karena Kota Batu habis hujan... sekarang banyak wahana baru, tapi aku cari komedi putar kok sudah nggak ada ya? Apa aku nya yg ga tau klau wahana nya sudah di pindah tempatnya.... food court nya juga uda diremajakan jd lebih modern ala2 cafe kekinian... oya untuk harga wahana dikurangi lah...wkwk mahal amat per orang 15k... kmrin naik bumper car kukira 1 car 15rb trnyata hitingannya 1 orang"
khadijah Assegaf,4,3 bulan lalu,Hari libur nasional,Waktu ke sana moment lebaran+hujan Jd zoonk pergi ber4 300rb dan tidak bisa naik wahana apapun karena ambil yg reguler Klo saran mw ke sana mending ambil yg terusan karena bisa naik semua wahana yang kita pengen kalau kita reguler itu di dalam harus bayar lagi dan lebih mahal daribpada kita ambil yang terusan harga permainannya dari harga 15 sampai 25k per wahana
Ria Widiyanti,5,seminggu lalu,Akhir pekan,"mending beli tiket terusan ya, lebih hemat drpd eceran. 125k dapet 30 wahana banyak yg seru dan antrian tidak panjang, anak² seneng banget. kalau makan sih mending yg kemah² di luar dekat parkir motor. toilet banyak. parkir luas. mantap 👍"
Muz Niswa,5,2 bulan lalu,Hari libur nasional,HTM 60k di hari weekend untuk reguler gratis 3 wahana wahananya banyak bngett... Masuk juga nggk antri juga pelayanan sangat bagus...
Ramaditya D.,5,3 bulan lalu,Akhir pekan,"Pengalaman tak terlupakan meski dulu ketika kecil juga pernah kesini, bulan april ini udah kesana dan banyak berubah. nyobain gokart, lampion garden, dll. seru, souvenir juga banyak. topp dah"
Christ EL (Christ),5,3 bulan lalu,Hari libur nasional,BNS STUNT SHOW SPEKTAKULER Dancing water nya tetep keceh Permainannya ok. Makin banyak show² amazing di kunjungan berikutnya dan tetap jaya ya
Beby Kumalasari,5,sebulan lalu,Hari libur nasional,"Jam operasional 15.00 tapi nyampek sana sekitar jam 16.00 an wahana belum ready masih pemanasan semua. HTM regular 65.000 gratis 3 wahana Lampion, atraksi apa itu lupa namanya sama rumah kaca. Kalau terusan 125.000"
Martin a l,3,3 bulan lalu,Hari libur nasional,"Tiket terusan, rata-rata 1 permainan hanya boleh 1x, kl mau main lg, bisa beli tiket satuan, jadi gak ngantri, cm lebih mahal kl mau main berulang"
cindy,5,2 minggu lalu,Hari libur nasional,"Wahana bermain yang cocok buat keluarga, teman, sahabat dll. Kesini waktu malam pas lebaran, sengaja karena lebih bagus tuh kalau malam hari. Adem dan lampu warna warni yg baguss banget."
Ingrid Agustina,5,sebulan lalu,Akhir pekan,"Tempat yang cocok buat ngilangin stress kl jalan² ke Batu malang. Ke Rumah Hantunya, ke Sepeda gantung ataupun pertunjukan air mancurnya"
Vina Maysari,4,3 minggu lalu,Hari libur nasional,"Klo udah ke Jatim park trus ke BNS, rasanya jadi biasa aja. Yg seru paling gokart sama cinema 4D nya dan teater show. Klo buat anak2 sih seru aja ini. 2 jam aja paling disini."
Sesilia Ernita Putri Utami,5,5 bulan lalu,Hari libur nasional,"Harga tiket terjangkau dan gratis beberapa wahana permainan. Cocok untuk liburan bersama keluarga. Untuk beberapa permainan ada yang terhenti saat hujan, jadi kami hanya mencoba wahana yang indoor saja. Saat di pintu keluar ada banyak sekali penjual souvenir,harga masih terjangkau ✨"
hamdika septiyanaw,5,3 bulan lalu,Hari libur nasional,"tempat yaang cocok buaat liburan bersama teman keluarga atau pasangan,permainannya seru seru,kesana waktu libur lebaran huhu gasempet main sepeda udara karna antri poll😭"
Emira Husnia,5,2 bulan lalu,Akhir pekan,"Paling berkesan pas di area lampion ini super cakepp, sempet nyobain permainan disana jugaa seru! beli harga tiket yg full akses aja biar puas mainnya"
Chayatri Murniasih,4,2 bulan lalu,Hari libur nasional,"Datang di hari libur panjang, jadi lumayan ramai Untuk harga tiket masuk sepertinya terlalu mahal, karna wahana2 di dalam masih berbayar lagi, kalaupun beli tiket terusan, rugi kalau kita tdk naik semua Minus nya kamar mandi kurang bersih & agak berbau Semoga bisa di perbaiki Selebihnya oke.. anak2 puas main disini, ada hiburan air mancur juga & food court nya"
Jimmy,4,6 bulan lalu,Akhir pekan,"Tiketnya ada dua jenis, ada yang tiket masuk saja dan ada tiket masuk + wahana. Saranku beli yg tiket masuk + wahana aja. Areanya nggak terlalu besar kalo dibandingin dengan JTP 1, JTP 2 dan JTP 3 meskipun sama2 satu perusahaan. Wahana permainannya cukup banyak meskipun areanya kecil. Tapi emg cocok si untuk main mulai sore sampe malam, karena nggak butuh waktu lama untuk menjelajahi semua area. Minusnya rute areanya nggak rapi.. semrawut banget, jadi ada beberapa area yg kurang tersorot dan dengan mudah terlewati. Jalur pintu keluar pun kurang jelas letaknya dimana."
Rohmadi Rohmadi,5,sebulan lalu,Akhir pekan,Cukup menarik buat anak anak... Bisa jadikan alternatif obyek wisata jika yang lain sudah penuh saat musim liburan
Humada Alfian (Ardiansyah),5,7 bulan lalu,Akhir pekan,"Taman Rekreasi yang sesuai dijadikan kunjungan menutup hari di Kota Batu, diberikan banyak pilihan wahana bermain dan pemandangan lampu lampion warna warni di segala sisi taman ini Tiket beli di tempat saja sudah cukup, harga mulai dari IDR 50,000. Parkir kendaraan sangat luas, namun jika memasuki masa puncak hari liburan, parkir kendaraan sangat penuh hingga jauh menutup jalan sebelum pintu masuk Wahana bermain tersedia banyak pilihan mulai dari memacu adrenalin hingga permainan yang sesuai untuk anak-anak dan keluarga. Makanan dan minuman juga dijual didalam taman rekreasi ini Mushalla dan toilet tersedia namun tidak terlalu besar"
Black Coat,5,3 bulan lalu,Hari libur nasional,"Macam-macam playground, cocok sekali untuk buah hati, remaja dan orang tua Tersedia hiburan music di area food garden Note: libur nasional ruame pol"
All Fitra,5,7 bulan lalu,Akhir pekan,"Tempat yang cocok dan seru buat menikmati malam di kota Batu. Tempatnya cocok buat keluarga atau hangout sama temen temen. Suasana di sini meriah banget, bayak wahana yang disediakan mulai untuk anak anak hingga orang dewasa. Di area sini juga bisa buat menikmati city light batu. Nggak ketinggalan, di sini juga ada banyak penjual makanan. Dari jajanan ringan sampai makanan berat semuanya ada. Buat oleh-oleh, tinggal mampir ke toko suvenir yang nyedian produk produk khas Batu."
Riansyah Fazar (Sherlock),5,3 bulan lalu,Akhir pekan,"Kali ketiga berkunjung kesini. Overall pengalaman yang dirasakan sangat memuaskan. Sangat direkomendasikan untuk membeli tiket terusan dibandingkan hanya tiket masuk, karena HTM per wahana cukup pricey. Bagi anda yang ingin menyelesaikan wahana sebanyak mungkin, saya sangat merekomendasikan untuk datang pada saat jam buka (Pukul 15.00) dan memulai dari wahana-wahana yang ramai peminat seperti sepeda langit."
Wulan Djofi8,4,9 bulan lalu,Akhir pekan,"Ini ke3 xnya aq ke sini. Paling seneng klo ke sini ke lampion garden 'n naik sepeda udara soalnya permainan yang lain cukup ekstrim, jadi aq ga berani. Cocok tuk anak"" juga karna banyak wahana anak"". Kemaren aq ke sini hari Sabtu, jadi beli tiket yang 65 K (dah termasuk 4 wahana gratis termasuk lampion garden, klo sepeda udara bayar 15 K per orang). Klo pengen main semua wahana, mending beli tiket terusan, harga 125 K. Buka jam 15 sampe 23. Sekarang di sini udaranya udah ga sedingin dulu. Didalem lampion garden ada Mushola kecil. Sebelah kanan pintu masuk lampion garden toilet. Klo mo cari makan, didalem banyak yang jual. Kemaren aq nyobain sebelah kanan pintu masuk lampion garden, namanya fiesta foodcourt. Pempek campur = 20 K, tapi kurang enak. Ayam katsu juga biasa aja. Milkshake enak, tapi cup kecil = 16 K. Milo = 12 K. Air mineral = 10 K. Sebelum pintu kluar ada cafe 'n penjual oleh"". Aq beli kaos 100 K 3, boleh pilih warna 'n ukuran (bisa dewasa mix anak). Sayang kaosnya model kecil, jadi klo beli sebaiknya 1 ukuran lebih besar dari ukuran qta biasanya ato klo ga beli yang satuan aja (ukuran anak/S = 35, M = 45, L = 55). Setelah bayi 7 bulan = 35 K (ukuran nomer 1). Bahan adem. Klo beli di sini ga bisa ditawar. Gantungan kunci 10 K 3. Diluar juga banyak yang jual oleh"" makanan. Harga air mineral diluar lebih murah (5 K)."
Herditya Wicaksana,5,6 bulan lalu,Hari libur nasional,"Wahana bermain dan makan dengan berbagai pertunjukkan. Banyak sekali wahananya, dihias dengan lampu warna warni yang bagus. Ada foodcourtnya dengan pertunjukkan tari dan air mancur, jangan lupa dan stunt show yg seru dan lucu. Sayang sekali, saat berkunjung kemarin hujan cukup deras."
Sherly T,5,7 bulan lalu,Hari biasa,"Taman lampion & tempat arcade spt Dufan di Jakarta, tp areanya lbh kecil. Seru jg malam2 main di sana jadi gak kepanasan di outdoor, buka jam - ."
Erlia Yudha,5,3 minggu lalu,Akhir pekan,"Lama tidak kesini, makin banyak permainan. Lebih baik tiket terusan. 😁👍🏽👍🏽👍🏽👍🏽"
Dendi Wahyudin,5,6 bulan lalu,Akhir pekan,
IRMA WIDY,4,7 bulan lalu,Hari biasa,"Pertama masuk beli tiket ya, mbak mbak pelayan tiketnya ga ramah sama sekali. Mana sambil ngobrol lagi sama temannya, melayani pembeli sekenanya. Habis itu mulai masuk, jelajah ini itu lalu agak kecewa karena yang terkenal kan lampion garden jadi saya dan keluarga bermaksud berlama-lama di lampion garden. Tapi ternyata lampion garden banyak spot yang rusak gaes. Bolong, sobek, warna pudar, kotor dan lain lain. Sayang sekali karena kalo dilihat dari luar cantik banget. Selain itu lumayan menarik sih kaya kids zona. Akhirnya yang menjadi favorit disini cuma kids zona soalnya lengkap banget, banyak edukasi nya pula. Lampion garden nya ga duluu"
shinta dwi aprilia,5,sebulan lalu,shinta dwi aprilia,"first time kesini sm doi, bener"" se seru itu. beli tiket yg terusan, bisa cobain semua wahana. next bakal kesini lagiii"
Ulung Muadz,5,2 bulan lalu,Hari biasa,
maisya puspita,4,6 bulan lalu,Akhir pekan,"Baru pertama kali main ke BNS,, kita gak beli tiket terusan jadi kita beli tiket reguler meskipun reguler tetep seru kok, masih bisa masuk rumah hantu, main permainan yang free belum main sepuasnya eh hujan 😭.. Maaf cm bisa kasih info itu, semoga bermanfaat.. Tetap hati2, selamat liburan ☺"
Moh. Rusda Habib,5,8 bulan lalu,Hari biasa,
Priscilla Thalytatita,5,sebulan lalu,Hari biasa,"Tempatnya bagus, bersih, pelayanan oke, ada banyak wahana yang dapat dimainkan mulai dari anak-anak hingga orang dewasa. Harga tiket relatif murah, akses mudah parkir luas."
zez de vries,5,5 bulan lalu,Hari biasa,"Batu Night Spectacular (BNS) adalah salah satu destinasi wisata malam yang menarik di Kota Batu, Jawa Timur. Tempat ini menyuguhkan berbagai wahana seru dan atraksi menarik yang cocok untuk dikunjungi oleh keluarga maupun teman. Dengan jam operasional mulai pukul 15.00 hingga 24.00 WIB, pengunjung bisa menikmati suasana malam yang berbeda. Atraksi yang tak kalah menarik adalah pertunjukan Dancing Fountain Water, yang digelar pada pukul 20.30 dan 22.30 WIB. Air mancur yang menari diiringi dengan musik dan lampu warna-warni memberikan pengalaman visual yang memukau. Dengan semua wahana, atraksi, dan fasilitas yang ditawarkan, Batu Night Spectacular menjadi destinasi wisata malam yang patut untuk dikunjungi bagi mereka yang sedang berada di Kota Batu."
Usriya Ni'ma,4,6 bulan lalu,Hari biasa,"Tempat wisata buat kalian yg bingung kalo malem pengen kemana! Wahananya seru seru, tiketnya ada yg reguler sama terusan. Kalo kalian pengen coba semua wahana, mending beli tiket terusan, kalo cuma beberapa aja ya reguler bisaa. Kebetulan kesana pas high season kemaren, jadinya ruame banget, tapi gapapa tetap memuaskan.💃"
moh.rahmad fachri,4,3 bulan lalu,Hari libur nasional,"bawa liburan anak anak di BNS saat libur idul fitri 2025, sayang pas kesini banyak wahana tidak bisa dinikmati karena kondisi hujan, untuk bebarapa wahana butuh perbaikan sehingga safety nya tetap terjaga"
Inha Prawiti,5,7 bulan lalu,Akhir pekan,"Sayangnya kemarin ngga nyobain gokart, next harus ke sini lagi meski dengan orang dan suasana yang berbeda nanti :)"
Zainal Arifin,5,6 bulan lalu,Hari biasa,"Tempat wisata dekat dengan Guest House yg saya tempati, bisa diakses berjalan kaki Harga tiket masuk cukup terjangkau sesuai dengan kebutuhan"
Nur Azmi Wakhidah,4,2 bulan lalu,Akhir pekan,"ternyata ga sebanyak itu wahana nya, mungkin yang keliatan mewah karena banyak nya lampu² yg nyala (karena malam otomatis semua lampu nyala) pas kemarin kesana posisi agak sepi (bukan yg rame banget) kemungkinan karena emang ekonomi yg ga baik² saja juga ngefek, tapi setidaknya rasa penasaran sudah terobati yaa😇"
Ervina,5,3 bulan lalu,Hari libur nasional,"Tempat nya bagus, banyak permainan, foodcourt pun juga tertata bagus. Pas makan, sedang ada air mancur menari"
Khoirun Nisa',4,7 bulan lalu,Hari biasa,"Lumayan murah sih dengan harga tiket terusan yang segitu kita bisa naik banyak wahana. Dan lumayan ga membingungkan peta wahananya. Cukup puas sih, tapi sayang kalau datang pas musim hujan ya otomatis ga bisa menikmati wahana yang seru”. Dan banyak ga dokumentasi, soalnya ya menikmati holiday smentaraa. Soo jangan lupa kesini."
Zona Railfans,5,4 bulan lalu,Hari biasa,"Mainan nya banyak, seru dan memacu adrenalin. Harga 115rb untuk semua wahana, atau 45rb tp nanti berbayar di setiap wahana"
Nafa Elvinia,5,7 bulan lalu,Akhir pekan,"Bagus , banyak wahananya, buka mulai sore sampai jam 10 malam. tempatnya agak luas tapi gak seluas jtp."
Mochamad Arief,5,10 bulan lalu,Akhir pekan,"Untuk tiket masuk sekitar 65ribu kalau tidak salah. Saya masuk hari sabtu malam minggu. Ini kali kedua saya ke BNS sejak SD (tahun 2008an) Untuk wahana permainan bagus namun kurang banyak menurut saya. Untuk taman lampion saya merasa menjadi lebih pendek jalurnya/hanya perasaan saya saja. Wahana paling ramai disini adalah sepeda udara dan bumper cars. Antrinya bisa sejam karena sangat panjang. Untuk saya pribadi harga gokart cukup mahal, namun saya enjoy. Pertunjukkan stuntman yang ada didekat pintu keluar sangat bagus, respect buat aktor & aktrisnya."
Tritya Mudita,3,8 bulan lalu,Akhir pekan,"Kesini setelah 15th tll (terakhir waktu SMA th 2008/2009). - entrance fee 65k di weekend, 125k utk terusan - hiasan di lampion2 banyak yg rusak / bolong2😞 - wahananya bbrp masih sama dng 15th yll -pusat oleh2 nya di jalan keluar cukup sepi"
Davin Adelio Official,5,sebulan lalu,Hari biasa,Lumayan seruu cuma mainan wahana buat anak2 kurang banyak 😁 ada wahana baru stunt show kereen🤙
Sofyan Adi,4,10 bulan lalu,Akhir pekan,"tempat wisata malam hari di batu, cocok banget dipakai ngedate atau bareng keluarga, banyak wahana yang bisa dicoba. kalau laper tinggal ke food court, ada beberapa titik food court. beli tiket terusan lebih worth, karena tiap wahana harga tiketnya kisaran 15-20k. di ujung rute ada toko oleh-oleh dan ada food court lagi, juga ada band yang perform. sayangnya ada juga wahana yang udah butuh perbaikan dan perawatan, meski sekedar pengecatan ulang."
Nilatul Asna,5,3 bulan lalu,Hari biasa,ada berbagai wahana seru. sekali datang belum tentu bisa menyelesaikan semua wahana karena sudah capek duluan 😅 aku datang di hari biasa jadi agak sepi. kalau mau naik wahana pun harus nunggu barengan. lebih baik datang di weekend
eNeMI Guide,4,setahun lalu,Akhir pekan,"Salah satu tempat beragam wahana yang paling cocok untuk di kunjungi ketika malam hari. Tiket masuk kalau musim liburan 65.000, worth it dengan hiburan yang ada disini. Paling recommend sepeda angin sembari menikmati dinginnya malam di kota Batu. Banyak juga kuliner yang dijajakan didepan area BNS, Dari segi rasa juga lumayan. Terima kasih BNS 😁✨"
Dimas Difel,5,10 bulan lalu,Hari biasa,"Fasilitas yang disediakan cukup lengkap, termasuk area parkir, mushola, toilet, dan berbagai pilihan tempat makan. Batu Night Spectacular cocok dikunjungi bagi mereka yang mencari hiburan malam yang menyenangkan di Batu, dengan suasana yang ramah keluarga dan banyak pilihan aktivitas."
Keize Vian,5,2 bulan lalu,Hari biasa,"Sayang g da suaranya. Bagus, ke food court yang arah pintu keluar ada di ater dancing ternyata.. Ada live band. Padahal hari kamis"
Hello Susie,5,4 bulan lalu,Hari biasa,"tempat yang seru untuk menghabiskan malam bersama keluarga banyak wahana seru, jajanan, & souvenir"
Fickar Ardana,5,3 minggu lalu,Hari biasa,"Tempat wisata dengan keluarga. Apabila berencana tidak banyak memasuki wahana, bisa membeli tiket yang biasa, bukan yang terusan. Nanti di dalam bisa bayar di tempat minimal 15 ribu rupiah. Sebaiknya datang sore hari ketika buka agar lebih maksimal. Di dalam ada food court besar dengan banyak pilihan makanan. Parkiran pun luas."
Chloe Review,4,6 bulan lalu,Hari libur nasional,
Milla Fathul,3,6 bulan lalu,Hari biasa,di sosmed buka pukul 3 sore . saya kesana jam 3 lbh tp karyawan msh belum ready semua . msih ada yg catokan dll . apalagi wahana msih banyak yg ttup katanya masih ngecas dll . saya kesana jam 3 karena biar gak kena hujan . tp dsna wahana bnyk yg blm ready . jam 5 ujan smpekkk malem. wahana banyak yg tutup . rugi donkkk . sia sia donk dtg awal tiket terusan ga dpt semua...pegawai cwenya kurang ramah kurang senyum semua . haduhh
Hendri Wijaya,5,10 bulan lalu,Akhir pekan,"Batu Night Spectacular menawarkan pengalaman wisata malam yang seru dan lengkap di Kota Batu. Dengan menggabungkan konsep pusat perbelanjaan, permainan, olahraga, dan hiburan, BNS menjadi destinasi favorit bagi keluarga. Wahana-wahana yang menantang dan menarik, siap menguji adrenalin pengunjung. Selain itu, berbagai pertunjukan menarik, kuliner lezat, dan suasana yang meriah membuat malam semakin berkesan. Meski begitu, perlu diingat bahwa antrean pada saat peak season bisa cukup panjang. Namun, secara keseluruhan, BNS tetap menjadi pilihan yang tepat untuk menghabiskan waktu bersama keluarga dan teman"
EJA,5,3 bulan lalu,Hari libur nasional,Udah banyak wahana baru dan seru 🤩 Gokart juga udah ada yang pake listrik
Agatha Korina,5,7 bulan lalu,Akhir pekan,"Bombom car🔥🔥🔥. Kursi yang melayang layang dan muter muter seru banget Tiket weekend 75rb per orang, ada wahana free ada yang berbayar. Theater, taman lampion, musium 3d nya free, bombom car 15rb. Toilet nya bau"
Aziz Farkhani,5,7 bulan lalu,Hari biasa,"Udah 2x kesini, pertama 2016, kedua 2024. Selama 8 tahun gak banyak perubahan tp overall lebih rapi dan tertata. Wahana banyak yang under construction. Kebetulan kesana hari Selasa jadi lumayan sepi. Harga? Standar tiket tempat wisata. Enak beli yang terusan sih."
DE CESA,5,3 bulan lalu,Hari biasa,
fariz budiman,5,setahun lalu,Hari biasa,"Buat anak2 ada mandi bola, trampolin dll. Buat manula ada taman lampion 😂 Klo ke Batu, sebisa mungkin mampir ke sini ya. Waktu itu kami pas lagi enak cuacanya, dingin, sekitar 22 'c 😁"
Meysa Zahra,5,11 bulan lalu,Hari biasa,
Panic Phei,4,seminggu lalu,Hari biasa,"Walau sudah beli tiket mahal tuk ngakses byk wahana,tetapi msh byk jg wahana yg harus dibayar lg…tempatny sprt gak terurus sampe ada sarang laba2 di lampionny…tp overall anak2 msh bs have fun di sna…tmpat parkir sangat luas n weekday tuh antrianny gak lama"
powpow miau,3,setahun lalu,Akhir pekan,Kesini pas weekend libur sekolah rame poll htm 125rb tp jujur rugi sih kalo gak punya jiwa pemberani karna wahana bnyk yg menantang adrenalin. Sangat tidak kids friendly sih jd kalo bawa anak kecil mending beli reguler aja nnti kalo mau masuk wahana anak tinggal bayar kurlep 15rb jd ga boncos.
Agus Puji Yuliyanto,5,3 minggu lalu,Akhir pekan,Liburan menyenangkan bersama keluarga dengan tiket masuk seharga 65rb.
